time,open,high,low,close,Volume
2006-06-21,3.60351598,3.65079687,3.60046601,3.63503658,4436800.0
2006-06-22,3.61368391,3.61368391,3.57199498,3.59639354,2185600.0
2006-06-23,3.57504617,3.62893582,3.56538622,3.59589003,713600.0
2006-06-26,3.59690682,3.61825948,3.58470489,3.61673429,603200.0
2006-06-27,3.62842742,3.62842742,3.55267631,3.55267631,1835200.0
2006-06-28,3.56335264,3.59421273,3.54352517,3.5841969,681600.0
2006-06-29,3.63503658,3.73620793,3.62939378,3.73620793,1068800.0
2006-06-30,3.76264375,3.76722013,3.73417394,3.73417394,1449600.0
2006-07-03,3.75451021,3.78501361,3.74993383,3.78501361,454400.0
2006-07-05,3.74434147,3.75044263,3.70570372,3.73468274,1184000.0
2006-07-06,3.74688386,3.7728125,3.73490603,3.74637546,1865600.0
2006-07-07,3.71892163,3.75095103,3.68485946,3.70316174,1137600.0
2006-07-10,3.73417394,3.74840905,3.69604418,3.70977089,1152000.0
2006-07-11,3.69350179,3.74383348,3.6640156,3.74146435,3080000.0
2006-07-12,3.73722391,3.7387491,3.65232206,3.66757397,2051200.0
2006-07-13,3.61825948,3.63605337,3.5542015,3.55674389,2780800.0
2006-07-14,3.54555916,3.55624525,3.48251756,3.52471449,2417600.0
2006-07-17,3.52979805,3.54860913,3.49776946,3.5211553,910400.0
2006-07-18,3.54606715,3.59182245,3.46269009,3.52664639,3278400.0
2006-07-19,3.55877707,3.67062435,3.55806491,3.64774649,3504000.0
2006-07-20,3.68079187,3.68587625,3.59690682,3.60504117,1844800.0
2006-07-21,3.57402897,3.58978927,3.53386522,3.54809586,2054400.0
2006-07-24,3.58267171,3.66757397,3.58267171,3.66045641,2134400.0
2006-07-25,3.65333886,3.72603918,3.63656177,3.70672051,2742400.0
2006-07-26,3.68282587,3.7387491,3.66757397,3.71383807,2211200.0
2006-07-27,3.74129149,3.75196782,3.66350679,3.6782507,2864000.0
2006-07-28,3.69655299,3.77534919,3.69401588,3.76213006,1806400.0
2006-07-31,3.76213576,3.76213576,3.73773271,3.75196782,908800.0
2006-08-01,3.71129608,3.7392579,3.68333426,3.71841364,836800.0
2006-08-02,3.7555266,3.79009758,3.73773271,3.74688386,1172800.0
2006-08-03,3.71129608,3.79365635,3.71129608,3.76569494,1441600.0
2006-08-04,3.8485632,3.85110518,3.73163155,3.76467774,2753600.0
2006-08-07,3.74180029,3.75959377,3.72654799,3.74382778,785600.0
2006-08-08,3.77229922,3.77942125,3.69706098,3.71332926,923200.0
2006-08-09,3.74739266,3.78552241,3.68079187,3.68485946,1115200.0
2006-08-10,3.67570831,3.724006,3.6609644,3.71739685,2590400.0
2006-08-11,3.71129608,3.71129608,3.66554079,3.69045182,1950400.0
2006-08-14,3.73620793,3.8007735,3.69248541,3.70291811,1545600.0
2006-08-15,3.76061057,3.8028075,3.75095103,3.79416475,1350400.0
2006-08-16,3.82060097,3.86432309,3.81653461,3.85771434,1792000.0
2006-08-17,3.85669755,3.89381051,3.847546,3.87347464,3046400.0
2006-08-18,3.88618456,3.89940287,3.8480548,3.88923494,1329600.0
2006-08-21,3.8638151,3.88110059,3.85873073,3.87093266,649600.0
2006-08-22,3.86686548,3.89736929,3.85110518,3.87754181,1112000.0
2006-08-23,3.88262578,3.89431931,3.82110978,3.84246244,996800.0
2006-08-24,3.86889948,3.86889948,3.83229451,3.85669755,1408000.0
2006-08-25,3.85059719,3.88110059,3.84246244,3.8638151,635200.0
2006-08-28,3.85974793,3.9105876,3.849072,3.89685601,1110400.0
2006-08-29,3.89381051,3.91617996,3.85720594,3.91516276,947200.0
2006-08-30,3.92990668,3.92990668,3.85466437,3.91465477,470400.0
2006-08-31,3.90194486,3.91973915,3.89940287,3.91160439,443200.0
2006-09-01,3.92736469,3.95532651,3.91567157,3.95107062,905600.0
2006-09-05,3.94871735,3.97159521,3.93600744,3.95837689,984000.0
2006-09-06,3.93651543,3.93651543,3.879067,3.88913326,900800.0
2006-09-07,3.85415556,3.88872695,3.83534489,3.85008839,1017600.0
2006-09-08,3.86025592,3.88465937,3.847546,3.87754181,900800.0
2006-09-11,3.85415556,3.89991168,3.82721054,3.87652502,523200.0
2006-09-12,3.88669295,3.95909394,3.88669295,3.95228142,1075200.0
2006-09-13,3.96244407,3.99701504,3.94719216,3.99091428,636800.0
2006-09-14,3.97769637,3.98125475,3.9568517,3.97159521,801600.0
2006-09-15,4.02395966,4.03666958,3.99040629,4.00564274,996800.0
2006-09-18,3.99803184,4.02599366,3.9873551,4.00514939,542400.0
2006-09-19,3.99396466,4.00667011,3.94414178,3.97922116,1604800.0
2006-09-20,4.02853605,4.04073716,4.00616618,4.02751885,1241600.0
2006-09-21,4.04683833,4.04683833,3.96854483,3.98379673,824000.0
2006-09-22,3.98328874,3.98328874,3.93702423,3.96193526,560000.0
2006-09-25,3.99701504,4.0503967,3.94719216,4.03565319,1307200.0
2006-09-26,4.03870357,4.09171919,4.03006083,4.08869931,1222400.0
2006-09-27,4.10021917,4.11292909,4.07632453,4.09869439,1393600.0
2006-09-28,4.12055545,4.14140012,4.07988371,4.1119127,1422400.0
2006-09-29,4.11038792,4.11648827,4.09056045,4.09513561,755200.0
2006-10-02,4.09106844,4.10428675,4.05446387,4.06107832,718400.0
2006-10-03,4.05954825,4.10327037,4.03565319,4.07581654,763200.0
2006-10-04,4.07734173,4.17698748,4.05903944,4.17597069,1673600.0
2006-10-05,4.18410504,4.20240732,4.16631115,4.19122259,1102400.0
2006-10-06,4.15411004,4.18105506,4.14495849,4.17902107,2622400.0
2006-10-09,4.16631115,4.19274778,4.15461803,4.18308824,654400.0
2006-10-10,4.18207104,4.20240732,4.16834515,4.19579816,660800.0
2006-10-11,4.16681996,4.19935735,4.13682414,4.17902107,897600.0
2006-10-12,4.20749088,4.25934775,4.19681496,4.25375539,2403200.0
2006-10-13,4.24511264,4.27714164,4.2375477,4.27358286,950400.0
2006-10-16,4.26188974,4.29595232,4.2613968,4.28680158,982400.0
2006-10-17,4.25528058,4.27307446,4.21206726,4.26544811,2585600.0
2006-10-18,4.31018743,4.31069542,4.23443591,4.26443172,2396800.0
2006-10-19,4.2522302,4.28120922,4.24351628,4.27205767,1275200.0
2006-10-20,4.27561686,4.30612025,4.24663784,4.27815803,840000.0
2006-10-23,4.25528058,4.33408207,4.24917982,4.31781297,2041600.0
2006-10-24,4.32137215,4.33713245,4.30256147,4.33713245,852800.0
2006-10-25,4.33713245,4.37170384,4.32391414,4.36153509,1454400.0
2006-10-26,4.39356449,4.40881639,4.3457752,4.39915685,2150400.0
2006-10-27,4.3605187,4.3920393,4.32254106,4.34119963,1715200.0
2006-10-30,4.31883017,4.35441753,4.30815425,4.33560726,1480000.0
2006-10-31,4.35187636,4.35390954,4.29696911,4.32137215,1998400.0
2006-11-01,4.35746873,4.36051382,4.25934775,4.27002449,2020800.0
2006-11-02,4.24765463,4.27459965,4.23545311,4.26646531,1787200.0
2006-11-03,4.29595232,4.29595232,4.22986074,4.24002827,2097600.0
2006-11-06,4.28070042,4.35645153,4.27154927,4.34323281,1664000.0
2006-11-07,4.34425001,4.40525721,4.34021374,4.36611107,1833600.0
2006-11-08,4.3289977,4.40271604,4.31374661,4.39458128,1644800.0
2006-11-09,4.40017365,4.40424082,4.33052858,4.34425001,1726400.0
2006-11-10,4.35035117,4.35472827,4.31984696,4.35187636,894400.0
2006-11-13,4.33916645,4.39661487,4.33713774,4.36966984,1312000.0
2006-11-14,4.40017365,4.44186218,4.34170762,4.43169424,2665600.0
2006-11-15,4.43067704,4.4860931,4.43067704,4.46321443,2889600.0
2006-11-16,4.47948353,4.50287019,4.46779041,4.48253391,2668800.0
2006-11-17,4.44084579,4.4830419,4.44084579,4.48151671,920000.0
2006-11-20,4.4693156,4.49931101,4.46118125,4.47897554,1476800.0
2006-11-21,4.48202552,4.49422663,4.47440485,4.49270185,673600.0
2006-11-22,4.50337818,4.52422285,4.48812628,4.51202092,651200.0
2006-11-24,4.4688068,4.50490337,4.4688068,4.47592435,419200.0
2006-11-27,4.46016446,4.4672572,4.34170762,4.35695992,4433600.0
2006-11-28,4.33713245,4.38746373,4.32391414,4.38237976,2662400.0
2006-11-29,4.4230515,4.47389117,4.41491715,4.46270644,2840000.0
2006-11-30,4.47694155,4.49946393,4.42652934,4.46626563,3601600.0
2006-12-01,4.4688068,4.48151671,4.37475381,4.44592935,2633600.0
2006-12-04,4.46829881,4.53134,4.46144562,4.5171053,1684800.0
2006-12-05,4.53235639,4.55981022,4.5171053,4.55370986,1611200.0
2006-12-06,4.55370986,4.5628606,4.5318484,4.54049114,860800.0
2006-12-07,4.56133541,4.5791297,4.50642856,4.50744535,1056000.0
2006-12-08,4.49931101,4.54913389,4.48405911,4.51913848,1726400.0
2006-12-11,4.52981522,4.56031861,4.51964647,4.54303313,846400.0
2006-12-12,4.53998274,4.54557511,4.49371864,4.53693277,1752000.0
2006-12-13,4.57048614,4.57048614,4.5303289,4.55523505,1060800.0
2006-12-14,4.5481175,4.63657812,4.5481175,4.61624225,2076800.0
2006-12-15,4.64674565,4.66199796,4.62539339,4.63556092,1508800.0
2006-12-18,4.64166209,4.66250676,4.59183962,4.60607473,1812800.0
2006-12-19,4.5628606,4.64318728,4.55015068,4.63098576,2464000.0
2006-12-20,4.70085778,4.72844435,4.61013998,4.61332389,1993600.0
2006-12-21,4.61862858,4.63029982,4.56239442,4.5857369,1348800.0
2006-12-22,4.57353557,4.57353557,4.52048447,4.52048447,1406400.0
2006-12-26,4.53056333,4.58043179,4.52738621,4.58043179,870400.0
2006-12-27,4.60854887,4.6472766,4.5942255,4.64462362,1732800.0
2006-12-28,4.63401382,4.64462362,4.60590183,4.62605573,961600.0
2006-12-29,4.61809807,4.63401382,4.57353557,4.57830975,1036800.0
2007-01-03,4.61857595,4.64144098,4.50191616,4.54647909,3816000.0
2007-01-04,4.53799049,4.59634712,4.5035077,4.57194319,2492800.0
2007-01-05,4.53692989,4.54382611,4.49077501,4.49501952,3776000.0
2007-01-08,4.51464885,4.55443718,4.47804317,4.53056333,3640000.0
2007-01-09,4.54382611,4.5517842,4.48547032,4.52632009,4398400.0
2007-01-10,4.49555046,4.5517842,4.47804317,4.54647909,2985600.0
2007-01-11,4.55708888,4.62499429,4.5517842,4.60112172,4185600.0
2007-01-12,4.59263397,4.65523384,4.59157252,4.65523384,2168000.0
2007-01-16,4.6472766,4.66319108,4.62923837,4.64831131,2235200.0
2007-01-17,4.64621515,4.67380215,4.63189135,4.64621515,1705600.0
2007-01-18,4.6499283,4.65682537,4.59846874,4.60748827,2886400.0
2007-01-19,4.59687721,4.64303208,4.59687721,4.63507442,3483200.0
2007-01-22,4.638788,4.638788,4.5714131,4.58520596,2828800.0
2007-01-23,4.58361443,4.63719137,4.57300464,4.61756713,2265600.0
2007-01-24,4.63189135,4.69130816,4.63029982,4.68971663,2331200.0
2007-01-25,4.68653398,4.69236961,4.57830975,4.5952861,3388800.0
2007-01-26,4.60483529,4.60483529,4.54701002,4.58361443,4224000.0
2007-01-29,4.57300464,4.61013998,4.55443718,4.56982157,3110400.0
2007-01-30,4.58308434,4.62075105,4.57300464,4.61809807,2404800.0
2007-01-31,4.60218274,4.69873616,4.5942255,4.67539325,4113600.0
2007-02-01,4.70722391,4.73958508,4.68865603,4.73003589,2297600.0
2007-02-02,4.7454207,4.75337879,4.72260873,4.74600427,1379200.0
2007-02-05,4.74276772,4.75178726,4.71305953,4.73958508,1067200.0
2007-02-06,4.74807326,4.75921441,4.71359556,4.73958508,1739200.0
2007-02-07,4.76080595,4.78043443,4.7369321,4.7560305,1337600.0
2007-02-08,4.74382917,4.76186612,4.71252902,4.74648173,1417600.0
2007-02-09,4.75443939,4.77459881,4.64780668,4.69024756,2188800.0
2007-02-12,4.68812552,4.7019188,4.63348289,4.65098975,1662400.0
2007-02-13,4.67539325,4.72260873,4.67539325,4.72154771,2284800.0
2007-02-14,4.74807326,4.80854557,4.73481048,4.79316712,2512000.0
2007-02-15,4.78945311,4.80855151,4.77619034,4.79316712,1780800.0
2007-02-16,4.77990434,4.79794129,4.76823268,4.79210567,923200.0
2007-02-20,4.78680056,4.82446684,4.75019488,4.81491722,1736000.0
2007-02-21,4.7984718,4.81385704,4.76345765,4.80589896,1670400.0
2007-02-22,4.81969266,4.83401604,4.76080595,4.79741035,931200.0
2007-02-23,4.78680056,4.78680056,4.7454207,4.77141574,1774400.0
2007-02-26,4.80324598,4.80324598,4.72420493,4.75921441,1934336.0
2007-02-27,4.66637499,4.66637499,4.31729834,4.37724566,10924800.0
2007-02-28,4.44302945,4.53215487,4.39528388,4.46530624,7571200.0
2007-03-01,4.35019002,4.49077501,4.29713893,4.44992609,8740800.0
2007-03-02,4.41756492,4.44621251,4.32366448,4.32366448,7201600.0
2007-03-05,4.27326593,4.37247149,4.23825221,4.23825221,8576000.0
2007-03-06,4.30987161,4.40801063,4.27061338,4.38467281,7036800.0
2007-03-07,4.37671557,4.42976073,4.36239178,4.36557442,4886400.0
2007-03-08,4.44037689,4.47061602,4.40430214,4.41915645,3342400.0
2007-03-09,4.48069615,4.48600083,4.40324112,4.44355953,2339200.0
2007-03-12,4.42393105,4.47803808,4.40992599,4.46159775,2102400.0
2007-03-13,4.40589368,4.44409047,4.27963206,4.27963206,7249600.0
2007-03-14,4.2960779,4.3443544,4.19315835,4.3443544,10929600.0
2007-03-15,4.33904887,4.38838681,4.32631703,4.36450873,3200000.0
2007-03-16,4.37724566,4.39793559,4.31146272,4.32737848,2547200.0
2007-03-19,4.37883719,4.43560229,4.37141004,4.43348067,2667200.0
2007-03-20,4.42764505,4.48493939,4.42446114,4.48493939,2528000.0
2007-03-21,4.50403778,4.6472766,4.47432959,4.63295238,7904000.0
2007-03-22,4.63136084,4.65523384,4.60112172,4.63082991,8249600.0
2007-03-23,4.6244642,4.66319108,4.62287267,4.63189135,2524800.0
2007-03-26,4.64197106,4.6499283,4.54594858,4.64144098,5008000.0
2007-03-27,4.60313006,4.61323907,4.56748442,4.5951496,3817600.0
2007-03-28,4.56375978,4.57120821,4.49885203,4.52758212,6164800.0
2007-03-29,4.57546446,4.57546446,4.49033911,4.53556215,6668800.0
2007-03-30,4.54886292,4.59461757,4.45841769,4.54620277,7707200.0
2007-04-02,4.54939453,4.56801603,4.50630046,4.55684296,3780800.0
2007-04-03,4.59780975,4.66218547,4.59674526,4.64675658,4915200.0
2007-04-04,4.64728904,4.66269111,4.62919914,4.65260892,1435200.0
2007-04-05,4.64835267,4.69357529,4.64037221,4.68240221,2755200.0
2007-04-09,4.71379288,4.71592058,4.67814597,4.69570298,4392000.0
2007-04-10,4.68559525,4.71503741,4.68559525,4.70049211,1993600.0
2007-04-11,4.70847215,4.70847215,4.63185972,4.64782064,3182400.0
2007-04-12,4.63398827,4.7095311,4.61749446,4.70847215,3296000.0
2007-04-13,4.71059984,4.74252211,4.67921046,4.74252211,2198400.0
2007-04-16,4.78082833,4.83828765,4.77816818,4.83190371,3064000.0
2007-04-17,4.85212045,4.8750033,4.83190371,4.8547806,1960000.0
2007-04-18,4.82605137,4.89095827,4.82019903,4.85797279,3507200.0
2007-04-19,4.81062205,4.87393371,4.81062205,4.86116497,4284800.0
2007-04-20,4.92873288,4.94522583,4.89149073,4.94362974,3177600.0
2007-04-23,4.93724537,4.95533442,4.90904774,4.91915675,1769600.0
2007-04-24,4.91596371,4.93405361,4.86701731,4.92128445,4456000.0
2007-04-25,4.9585266,5.01864607,4.92500909,5.00640979,3700800.0
2007-04-26,5.00960155,5.02715899,4.98406365,5.02236986,3625600.0
2007-04-27,4.97821216,5.02024217,4.96118675,5.00534531,3262400.0
2007-04-30,5.00108906,5.01651753,4.91862429,4.93564928,2884800.0
2007-05-01,4.94256525,4.94948208,4.87978605,4.94788598,5614400.0
2007-05-02,4.96331445,5.03141524,4.94788598,5.00800546,4855200.0
2007-05-03,5.01704998,5.06014447,5.01704998,5.05322807,5054400.0
2007-05-04,5.07557294,5.10855927,5.0489714,5.08887371,4193600.0
