time,open,high,low,close,Volume
2021-05-20,34.61122355,34.66208204,34.57602706,34.60769529,2313.0
2021-05-21,34.6285206,34.6285206,34.36958119,34.36958119,6237.0
2021-05-24,34.74039206,34.74039206,34.67851854,34.67851854,887.0
2021-05-25,35.45464832,35.45464832,35.00208523,35.00208523,332.0
2021-05-26,35.2395109,35.26532739,35.22694687,35.22694687,2870.0
2021-05-27,35.2136944,35.23968301,35.17066692,35.23968301,701.0
2021-05-28,35.50628131,35.50628131,35.45903713,35.45903713,796.0
2021-06-01,36.15573818,36.15573818,36.15573818,36.15573818,204.0
2021-06-02,36.21107153,36.21477189,36.20762933,36.21477189,1330.0
2021-06-03,35.81521866,35.81521866,35.79964271,35.79964271,401.0
2021-06-04,36.24635406,36.24635406,36.23129444,36.23129444,279.0
2021-06-07,35.96237266,36.04842763,35.96237266,36.00565831,263.0
2021-06-08,35.86685164,35.91073967,35.86685164,35.87812484,275.0
2021-06-09,35.92709012,35.92709012,35.8323436,35.8323436,589.0
2021-06-10,36.1344826,36.17751009,36.12501655,36.16184808,3783.0
2021-06-11,36.07415807,36.07415807,36.00970289,36.00970289,403.0
2021-06-14,36.04765313,36.04765313,36.04765313,36.04765313,75.0
2021-06-15,35.80058931,35.80058931,35.80058931,35.80058931,103.0
2021-06-16,35.75584073,35.75584073,35.38339481,35.38339481,817.0
2021-06-17,35.64396926,35.64396926,35.57770693,35.57770693,141.0
2021-06-18,35.36343005,35.36343005,35.36343005,35.36343005,111.0
2021-06-21,35.40989974,35.45869291,35.40989974,35.45869291,1036.0
2021-06-22,35.35318951,35.35318951,35.35318951,35.35318951,249.0
2021-06-23,35.68699675,35.68699675,35.49741765,35.49741765,444.0
2021-06-24,35.8079255,35.91125571,35.8079255,35.83636501,443.0
2021-06-25,36.02423812,36.02423812,36.02423812,36.02423812,66.0
2021-06-28,36.09662959,36.11386566,36.06646648,36.10964282,2684.0
2021-06-29,36.07801464,36.07801464,36.07801464,36.07801464,136.0
2021-06-30,35.91134189,35.92762997,35.90272386,35.92762997,415.0
2021-07-01,35.65193911,35.66857191,35.61832878,35.66857191,1222.0
2021-07-02,35.59161288,35.67787939,35.57437682,35.67787939,353.0
2021-07-06,35.33393371,35.33393371,35.20380142,35.2358605,897.0
2021-07-07,35.42787026,35.42787026,35.22689774,35.22689774,384.0
2021-07-08,34.57123782,34.65336767,34.57123782,34.65336767,265.0
2021-07-09,35.1210683,35.12710093,35.06582671,35.06582671,2722.0
2021-07-12,35.0142047,35.05410619,35.01075749,35.05410619,588.0
2021-07-13,35.35116977,35.35116977,35.07358294,35.07358294,352.0
2021-07-14,35.35116977,35.36840584,35.28610363,35.31574966,717.0
2021-07-15,35.41580502,35.45975698,35.39425994,35.45975698,276.0
2021-07-16,35.28998174,35.28998174,35.15916001,35.15916001,4125.0
