label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA10M,0.03907943,0.23271690,0.03852217,0.23272072,40117.34744028,28000.00000000,12117.34744028,0.43276241,0.16747072,0.18457270,0.91557374,0.18929838,1.32271855,0.87827026,-0.19068245,167,2023,0.33195622,2022,-0.07342515,156590.86117114,52.45232719,1.18282804,0.00187330,0.50378821,0.14872668,0.16747807,0.04898819,,,,,0.32717340,0.04055717
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,,0.00166382,0.00374295,0.00089451,0.00173516,42214.62910420,28000.00000000,14214.62910420,0.50766533,0.19854927,0.21218675,1.03117473,0.19465747,1.49000882,1.18412244,-0.16767630,543,2023,0.48536364,2022,-0.13039694,180018.13987406,67.40016328,1.31008913,0.00240715,0.31683261,0.09988652,,,0.31660261,0.09942933,,,0.36485607,0.13875850
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200,0.03987453,0.23306855,0.03931524,0.23307415,42051.37206960,28000.00000000,14051.37206960,0.50183472,0.20115592,0.21007347,1.04518951,0.19402619,1.49292955,1.24776413,-0.16121310,157,2023,0.36380585,2022,-0.04669946,163976.20831074,63.16464106,1.17748412,0.00225588,0.33621823,0.09988652,,,0.33599355,0.09942933,,,0.32629680,0.04020374
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2020-12-18,2020-12-18,2023-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA10M,0.03987453,0.23306855,0.03931524,0.23307415,42051.37206960,28000.00000000,14051.37206960,0.50183472,0.20115592,0.21007347,1.04518951,0.19402619,1.49292955,1.24776413,-0.16121310,157,2023,0.36380585,2022,-0.04669946,163976.20831074,63.16464106,1.17748412,0.00225588,0.33621823,0.09988652,,,0.33599355,0.09942933,,,0.32629680,0.04020374
SPY benchmark,sens,sens_2020-12-18,2020-12-18,2023-12-18,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01027565,0.02938556,0.01027746,0.02941953,34058.01624189,28000.00000000,6058.01624189,0.21635772,0.09830423,0.09836609,0.62673654,0.17438163,0.89726488,0.40201204,-0.24453056,709,2021,0.28166993,2022,-0.18247338,28012.03605312,1.96084252,0.22351374,0.00007003,,,,,,,0.98972254,0.97058047,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,,0.00146070,0.00421763,0.00082031,0.00251271,47058.21550553,28000.00000000,19058.21550553,0.68065055,0.24312430,0.27213055,1.32530771,0.17649658,1.96615041,1.46788639,-0.16562883,544,2023,0.47545854,2022,-0.14161957,232931.71224230,87.40714704,1.66277603,0.00312168,0.46643009,0.17009251,,,0.15499361,0.05616209,,,0.37706870,0.13840580
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA200,0.03967411,0.23495072,0.03916985,0.23495763,46704.33476997,28000.00000000,18704.33476997,0.66801196,0.24434417,0.26789408,1.31910180,0.17832545,1.93525456,1.77456777,-0.13769222,80,2023,0.34996238,2022,-0.05898821,219620.63060284,83.86960063,1.55911092,0.00299534,0.49535679,0.16977769,,,0.16465146,0.05661502,,,0.33855471,0.03832026
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,QQQ<SMA10M,0.03967411,0.23495072,0.03916985,0.23495763,46704.33476997,28000.00000000,18704.33476997,0.66801196,0.24434417,0.26789408,1.31910180,0.17832545,1.93525456,1.77456777,-0.13769222,80,2023,0.34996238,2022,-0.05898821,219620.63060284,83.86960063,1.55911092,0.00299534,0.49535679,0.16977769,,,0.16465146,0.05661502,,,0.33855471,0.03832026
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,,0.00157535,0.00459776,0.00090839,0.00256041,47360.11109532,28000.00000000,19360.11109532,0.69143254,0.24290109,0.27572654,1.31331164,0.17820094,1.94925019,1.34593729,-0.18046984,553,2023,0.46432763,2022,-0.15248017,232030.59219573,76.35933282,1.67196966,0.00272712,0.46642755,0.17009137,0.15503788,0.05607048,,,,,0.37691805,0.13855441
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA200,0.03956585,0.23506378,0.03918954,0.23506843,47021.21291393,28000.00000000,19021.21291393,0.67932903,0.24431780,0.27168865,1.31934782,0.17826549,1.94342785,1.72928636,-0.14128244,552,2023,0.33950301,2022,-0.07047045,218775.86953949,73.06364574,1.56761336,0.00260942,0.49538462,0.17030014,0.16478590,0.05651482,,,,,0.33846659,0.03820947
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,QQQ<SMA10M,0.03956585,0.23506378,0.03918954,0.23506843,47021.21291393,28000.00000000,19021.21291393,0.67932903,0.24431780,0.27168865,1.31934782,0.17826549,1.94342785,1.72928636,-0.14128244,552,2023,0.33950301,2022,-0.07047045,218775.86953949,73.06364574,1.56761336,0.00260942,0.49538462,0.17030014,0.16478590,0.05651482,,,,,0.33846659,0.03820947
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,,0.00167048,0.00409809,0.00089753,0.00237072,47045.66464798,28000.00000000,19045.66464798,0.68020231,0.24725903,0.27198069,1.27930390,0.18693616,1.87825114,1.47252820,-0.16791463,543,2023,0.49686352,2022,-0.13072300,236607.03830637,88.77111090,1.66740425,0.00317040,0.31080942,0.11322511,,,0.31053479,0.11300984,,,0.37693810,0.13813500
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA200,0.04050051,0.23546276,0.03996791,0.23546996,46861.29680794,28000.00000000,18861.29680794,0.67361774,0.25089291,0.26977599,1.29746738,0.18651736,1.88046067,1.66660260,-0.15054153,524,2023,0.37313755,2022,-0.04407304,224086.74906761,85.69181601,1.56454107,0.00306042,0.33052878,0.11314735,,,0.33027059,0.11348582,,,0.33768858,0.03780794
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA10M,sens,sens_2021-06-18,2021-06-18,2024-06-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,QQQ<SMA10M,0.04050051,0.23546276,0.03996791,0.23546996,46861.29680794,28000.00000000,18861.29680794,0.67361774,0.25089291,0.26977599,1.29746738,0.18651736,1.88046067,1.66660260,-0.15054153,524,2023,0.37313755,2022,-0.04407304,224086.74906761,85.69181601,1.56454107,0.00306042,0.33052878,0.11314735,,,0.33027059,0.11348582,,,0.33768858,0.03780794
SPY benchmark,sens,sens_2021-06-18,2021-06-18,2024-06-18,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.01305644,0.03356229,0.01305829,0.03356354,36798.47644478,28000.00000000,8798.47644478,0.31423130,0.10958263,0.13853035,0.69665576,0.17059980,1.00066295,0.45487298,-0.24090819,709,2023,0.25564345,2022,-0.17936457,27684.44040194,1.93791083,0.22648326,0.00006921,,,,,,,0.98694171,0.96643646,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2021-12-20,2021-12-20,2024-12-18,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,,0.00181126,0.00466594,0.00103588,0.00228665,40899.00752245,28000.00000000,12899.00752245,0.46067884,0.15706252,0.19498912,0.87546468,0.18713274,1.22910221,0.95892149,-0.16379080,,2023,0.47534726,2022,-0.14159765,254678.95439220,96.41076564,1.85519701,0.00344324,0.47918728,0.17033290,,,0.15904160,0.05644832,,,0.35990870,0.13854390
