label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.30000000,0.70000000,QQQ<SMA200,0.03247046,0.34587497,0.03215294,0.34587903,102364.25599640,44000.00000000,58364.25599640,1.32646036,0.23259344,0.24514447,0.91175971,0.27097468,1.28431405,0.87004109,-0.26733616,224,2023,0.46926447,2022,-0.17553048,1002899.56549038,325.73305997,1.97656007,0.00740302,0.29823463,0.12046833,0.20242465,0.07362905,,,,,0.49831810,0.06433801
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t30 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.30000000,0.80000000,,0.00109116,0.00350419,0.00064707,0.00173932,106107.93056307,44000.00000000,62107.93056307,1.41154388,0.23748142,0.25584623,0.86133401,0.30175059,1.20829910,0.72875000,-0.32587502,573,2023,0.70225535,2022,-0.28705506,1161801.28964865,358.86873518,2.26988428,0.00815611,0.26247555,0.12047328,0.17895568,0.04900483,,,,,0.55741623,0.20756971
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.30000000,0.80000000,QQQ<SMA200,0.03255870,0.34605654,0.03222846,0.34606083,106152.90665006,44000.00000000,62152.90665006,1.41256606,0.24177385,0.25597268,0.90054234,0.28798720,1.26220105,0.85358356,-0.28324567,394,2023,0.49860381,2022,-0.17460517,1157946.48114063,363.30290122,2.24785045,0.00825688,0.27760191,0.12049354,0.19557475,0.04900483,,,,,0.52574235,0.06415622
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-40 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.40000000,,0.00122004,0.00303142,0.00070693,0.00180810,81600.60038994,44000.00000000,37600.60038994,0.85455910,0.16447875,0.17826953,0.82152880,0.21421010,1.18203123,0.59190767,-0.27787907,535,2023,0.50722697,2022,-0.25671083,662366.95555442,266.14367276,1.50032362,0.00604872,0.38850676,0.14935072,0.21953345,0.14842880,,,,,0.39068817,0.24244536
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.40000000,QQQ<SMA200,0.03696452,0.32645581,0.03662513,0.32646028,80321.61083190,44000.00000000,36321.61083190,0.82549116,0.16510266,0.17364816,0.91326858,0.18739983,1.31841450,0.77725958,-0.21241638,240,2023,0.33631301,2022,-0.14134313,668543.87610758,272.69763632,1.50869553,0.00619767,0.40489854,0.14945696,0.23936847,0.14842880,,,,,0.35466398,0.07353972
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.50000000,,0.00105464,0.00471117,0.00057098,0.00167134,93560.63682671,44000.00000000,49560.63682671,1.12637811,0.20261400,0.21848428,0.85182273,0.25622966,1.22241763,0.60080840,-0.33723564,534,2023,0.69946811,2022,-0.31095208,707382.96606126,268.55100061,1.46512979,0.00610343,0.33538641,0.12459874,0.19730226,0.12332866,,,,,0.46620794,0.24259750
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.50000000,QQQ<SMA200,0.03701748,0.40089928,0.03664770,0.40090372,94139.74614166,44000.00000000,50139.74614166,1.13953969,0.20952506,0.22030779,0.94364251,0.23088259,1.35937395,0.78582930,-0.26662923,235,2023,0.46932303,2022,-0.17880988,706369.29167394,274.80912080,1.44507727,0.00624566,0.35269977,0.12456808,0.21622357,0.12332866,,,,,0.43006129,0.07768284
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.60000000,,0.00105227,0.00366171,0.00060054,0.00194884,106258.87459949,44000.00000000,62258.87459949,1.41497442,0.23858865,0.25627042,0.88897661,0.28894059,1.27161147,0.65981498,-0.36159932,571,2023,0.81656838,2022,-0.33404695,784547.82479096,275.75638053,1.49998037,0.00626719,0.29017989,0.09994369,0.17940033,0.09887339,,,,,0.52932010,0.24239447
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.60000000,QQQ<SMA200,0.03698363,0.40061416,0.03664422,0.40061855,106987.84885512,44000.00000000,62987.84885512,1.43154202,0.24578919,0.25831123,0.96188847,0.26669338,1.37909353,0.85662964,-0.28692586,235,2023,0.57081665,2022,-0.20646450,782885.76413768,281.96020910,1.47862504,0.00640819,0.30747699,0.09995294,0.19829655,0.09887339,,,,,0.49320833,0.07796800
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.70000000,,0.00104007,0.00331517,0.00058735,0.00171521,111691.35721846,44000.00000000,67691.35721846,1.53843994,0.24940283,0.27118077,0.86423972,0.31740610,1.22617068,0.64081890,-0.38919393,601,2023,0.83010480,2022,-0.35662266,902491.44206740,287.08384236,1.70697138,0.00652463,0.25455738,0.09881253,0.16745905,0.07362905,,,,,0.57689471,0.24242328
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.70000000,QQQ<SMA200,0.03706294,0.40107478,0.03671704,0.40107923,112430.05902864,44000.00000000,68430.05902864,1.55522861,0.25667301,0.27315677,0.92159438,0.29729902,1.30840921,0.83008634,-0.30921243,572,2023,0.58247495,2022,-0.23316416,901498.17179014,293.22625182,1.68469110,0.00666423,0.27188708,0.09885328,0.18636657,0.07362905,,,,,0.54070574,0.07750733
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.80000000,,0.00099922,0.00350419,0.00056830,0.00162362,114723.61819165,44000.00000000,70723.61819165,1.60735496,0.25711989,0.27921728,0.84764820,0.33967076,1.19544128,0.64625163,-0.39786343,601,2023,0.83438109,2022,-0.35975746,1057967.06306923,319.97021136,1.98091162,0.00727205,0.22750278,0.09898962,0.15843712,0.04897375,,,,,0.61300743,0.24280316
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.35000000,0.80000000,QQQ<SMA200,0.03690741,0.40059363,0.03658836,0.40059805,115484.53901955,44000.00000000,71484.53901955,1.62464861,0.26433475,0.28120353,0.89580868,0.32095336,1.26318896,0.82753514,-0.31942420,573,2023,0.58591407,2022,-0.23747914,1057526.60566168,326.26100006,1.95699840,0.00741502,0.24479622,0.09908174,0.17732734,0.04897375,,,,,0.57690458,0.07798850
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-40 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.40000000,,0.00113174,0.00303142,0.00065684,0.00180810,81509.09816405,44000.00000000,37509.09816405,0.85247950,0.16183820,0.17794116,0.79484821,0.22015206,1.14270040,0.54451730,-0.29721407,567,2023,0.50711156,2022,-0.27660058,645339.12192839,259.79470475,1.47913188,0.00590443,0.38645013,0.14904114,0.21603260,0.14842880,,,,,0.39633483,0.27689860
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.40000000,QQQ<SMA200,0.04235218,0.32645581,0.04201511,0.32646028,80080.94540597,44000.00000000,36080.94540597,0.82002149,0.16448534,0.17277086,0.90951940,0.18763487,1.31280054,0.77334308,-0.21269388,240,2023,0.33631301,2022,-0.14134313,666115.18895201,271.81033132,1.50334213,0.00617751,0.40475899,0.14945696,0.23923934,0.14842880,,,,,0.35493807,0.07353972
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.50000000,,0.00108496,0.00471117,0.00059587,0.00167134,92917.06938359,44000.00000000,48917.06938359,1.11175158,0.19703301,0.21644551,0.80229392,0.27109885,1.15047118,0.52763298,-0.37342815,567,2023,0.71001027,2022,-0.34768769,650427.33262837,253.37231285,1.37638179,0.00575846,0.32836665,0.12433332,0.18970255,0.12332866,,,,,0.48079894,0.27752692
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.50000000,QQQ<SMA200,0.04053812,0.40791228,0.04014410,0.40791688,93420.72961656,44000.00000000,49420.72961656,1.12319840,0.20450232,0.21804217,0.90026311,0.23964114,1.29643205,0.72754246,-0.28108644,239,2023,0.47619692,2022,-0.21414476,659429.78733862,262.36333994,1.37507238,0.00596280,0.34702442,0.12461644,0.21073016,0.12332866,,,,,0.44117184,0.09208312
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.60000000,,0.00098327,0.00366171,0.00056346,0.00194884,107236.05423916,44000.00000000,63236.05423916,1.43718305,0.23777657,0.25900319,0.84622861,0.31026900,1.21296082,0.57899996,-0.41066768,535,2023,0.90097389,2022,-0.38151430,706924.99712170,255.69464526,1.35730031,0.00581124,0.27794442,0.09961300,0.16864864,0.09917742,,,,,0.55237937,0.27768410
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.60000000,QQQ<SMA200,0.04134264,0.45453516,0.04102960,0.45453970,108540.55933724,44000.00000000,64540.55933724,1.46683089,0.24781812,0.26261600,0.93299649,0.28082763,1.34146923,0.78087587,-0.31735917,235,2023,0.61519438,2022,-0.24050952,709128.98346035,263.84229821,1.33722799,0.00599642,0.29742411,0.09962688,0.18978753,0.09917742,,,,,0.51182425,0.09241636
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.70000000,,0.00107495,0.00381005,0.00061729,0.00177692,119085.33034637,44000.00000000,75085.33034637,1.70648478,0.26732461,0.29044393,0.86590755,0.34307854,1.23646906,0.61311452,-0.43601089,601,2023,0.99876702,2022,-0.40284656,790588.94357318,261.16163113,1.42513068,0.00593549,0.23430760,0.07744906,0.15188031,0.07361914,,,,,0.61269380,0.27754070
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.70000000,QQQ<SMA200,0.04141165,0.45436308,0.04103845,0.45436760,120590.01601216,44000.00000000,76590.01601216,1.74068218,0.27764483,0.29423010,0.93639522,0.31670095,1.33948829,0.81320149,-0.34142194,572,2023,0.69876340,2022,-0.26683378,793330.96613118,269.35884863,1.40452789,0.00612179,0.25378385,0.07707183,0.17294930,0.07361914,,,,,0.57219039,0.09258847
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.80000000,,0.00096308,0.00350419,0.00057766,0.00178345,124347.47254043,44000.00000000,80347.47254043,1.82607892,0.27608161,0.30350055,0.84524887,0.37204511,1.19918599,0.59877920,-0.46107415,605,2023,1.00791403,2022,-0.42398197,928437.77908744,276.70963409,1.66286825,0.00628886,0.19935279,0.07705065,0.14024112,0.04898759,,,,,0.65939741,0.27704908
VT TQQQ/BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90 t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL75+DBMF25~BTAL25+DBMF75@VIX/VIX3M@10>=0.95<0.90,0.40000000,0.80000000,QQQ<SMA200,0.04133429,0.45477523,0.04105894,0.45478006,125883.69511177,44000.00000000,81883.69511177,1.86099307,0.28648360,0.30721766,0.90253640,0.34786353,1.28109929,0.77167329,-0.37124986,601,2023,0.70601276,2022,-0.29262642,932348.67297058,284.87646100,1.64081107,0.00647447,0.21879268,0.07727445,0.16141022,0.04898759,,,,,0.61885693,0.09217600
50/50,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,,,,,0.00091075,0.00266665,0.00063552,0.00170788,81606.57616394,44000.00000000,37606.57616394,0.85469491,0.15347743,0.17829096,0.66704029,0.26974692,0.94856710,0.34282903,-0.44767921,750,2023,0.70860763,2022,-0.42463693,220363.40615863,83.28995287,0.50697353,0.00189295,0.49963099,0.49900540,,,,,,,0.49944017,0.49829212
TQQQ50/DBMF50,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,,,,,0.00076965,0.00267371,0.00052506,0.00161026,107238.50508418,44000.00000000,63238.50508418,1.43723875,0.22912750,0.25901001,0.78384268,0.33718801,1.11143916,0.49673189,-0.46126997,791,2023,0.74955395,2022,-0.42304406,202775.16856309,40.64733061,0.42155110,0.00092380,,,0.49961181,0.49866732,,,,,0.49960997,0.49838974
TQQQ50/KMLM50,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,,,,,0.00094819,0.00335510,0.00065995,0.00193164,100574.50545285,44000.00000000,56574.50545285,1.28578421,0.21805589,0.23990052,0.78003911,0.31985915,1.10457754,0.48722256,-0.44754884,760,2023,0.78010240,2022,-0.40099678,216722.06719301,81.85592062,0.46131276,0.00186036,,,,,0.49948230,0.49806836,,,0.49955256,0.49838974
TQQQ50/BTAL50 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,,,,,0.05222120,0.39664415,0.05201505,0.39665119,81710.79177011,44000.00000000,37710.79177011,0.85706345,0.16559164,0.17866450,0.80413779,0.22227424,1.15022516,0.53567988,-0.30912424,683,2023,0.47587298,2022,-0.25745401,191622.81717252,74.52937357,0.42267539,0.00169385,0.55114318,0.49900540,,,,,,,0.44802361,0.10334881
TQQQ50/BTAL25/KMLM25,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,,,,,0.00114803,0.00396558,0.00063402,0.00176035,90929.64844512,44000.00000000,46929.64844512,1.06658292,0.18674484,0.21006584,0.73777322,0.29053515,1.04658896,0.42318128,-0.44128805,768,2023,0.74528434,2022,-0.41189557,220097.80210672,83.77734145,0.48622530,0.00190403,0.24969821,0.24908530,,,0.24954601,0.24844574,,,0.49959003,0.49823965
SPY benchmark,full,full,2020-12-18,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,,,,,0.00866655,0.02352117,0.00866767,0.02352217,77449.78038369,44000.00000000,33449.78038369,0.76022228,0.15064483,0.16301459,0.93406740,0.16564303,1.36036172,0.62550008,-0.24083903,708,2021,0.28447035,2022,-0.17847156,43614.51304201,3.05301591,0.10469283,0.00006939,,,,,,,0.99133233,0.97647783,,
VT TQQQ/BTAL t20 w0-40 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL,0.20000000,0.40000000,,0.00087427,0.00222930,0.00067799,0.00188694,53432.55820250,34000.00000000,19432.55820250,0.57154583,0.15210424,0.17713306,0.98760589,0.15634474,1.42969891,0.75700419,-0.20092919,505,2023,0.34853984,2022,-0.15159161,153972.58140988,59.75775299,0.68934792,0.00175758,0.67515686,0.59883081,,,,,,,0.32394416,0.13874504
VT TQQQ/BTAL t20 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL,0.20000000,0.40000000,QQQ<SMA200,0.02882659,0.23285908,0.02866323,0.23286512,52919.82934507,34000.00000000,18919.82934507,0.55646557,0.15125889,0.17322945,0.96133233,0.16054926,1.38191152,0.86304900,-0.17526107,169,2024,0.28253927,2022,-0.07406329,137859.51618242,55.06253587,0.61751888,0.00161949,0.70327911,0.59883081,,,,,,,0.29591110,0.04061291
VT TQQQ/BTAL t20 w0-50 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL,0.20000000,0.50000000,,0.00091313,0.00296672,0.00066004,0.00177040,53065.84318324,34000.00000000,19065.84318324,0.56076009,0.15214218,0.17434434,0.90325367,0.17428271,1.28707445,0.75069768,-0.20266771,505,2023,0.36249158,2022,-0.15336905,253601.57134687,95.45006852,1.12983508,0.00280735,0.64196985,0.49900569,,,,,,,0.35708208,0.13851338
VT TQQQ/BTAL t20 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20,BTAL,0.20000000,0.50000000,QQQ<SMA200,0.02888401,0.23277522,0.02865976,0.23278146,52523.47573894,34000.00000000,18523.47573894,0.54480811,0.15102407,0.17018998,0.88245267,0.17804220,1.25119498,0.80991476,-0.18646909,169,2024,0.25321676,2022,-0.07659421,236426.41015178,90.32474208,1.05426840,0.00265661,0.67004361,0.49900569,,,,,,,0.32901708,0.04069657
