label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/DBMF t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.60000000,QQQ<SMA200,0.00443866,0.08652576,0.00387703,0.08652930,45331.57205640,25500.00000000,19831.57205640,0.77770871,0.34879229,0.34675242,1.02603880,0.35448576,1.44702584,0.94834030,-0.36779233,239,2024,0.40289680,2026,0.24702156,87810.02953291,17.63397173,0.66853299,0.00069153,,,0.42952948,0.39774678,,,0.56870729,0.42833391
VT TQQQ/DBMF t40 w0-70 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.70000000,,0.00114690,0.00316302,0.00084623,0.00227142,46324.15421508,25500.00000000,20824.15421508,0.81663350,0.36548857,0.36116321,0.98764677,0.39695090,1.39494877,0.91532872,-0.39929760,239,2024,0.43471278,2026,0.23595126,136579.90370466,27.19419732,1.02015799,0.00106644,,,0.35462065,0.29772858,,,0.64421530,0.42838693
VT TQQQ/DBMF t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.70000000,QQQ<SMA200,0.00386097,0.08602002,0.00354556,0.08602352,46468.73498162,25500.00000000,20968.73498162,0.82230333,0.36755506,0.36324533,1.00534834,0.38815951,1.41456279,0.96595564,-0.38050925,239,2024,0.43471278,2026,0.23620347,131657.20103634,26.25159674,0.98098862,0.00102947,,,0.35721869,0.29772858,,,0.64156645,0.42844198
VT TQQQ/DBMF t40 w0-80 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.80000000,,0.00156937,0.00433517,0.00102303,0.00228961,47045.70976514,25500.00000000,21545.70976514,0.84492979,0.37528876,0.37151230,0.96515378,0.42633669,1.35933759,0.91746176,-0.40905112,239,2024,0.43737599,2026,0.22397576,204011.26693728,40.55019973,1.50828980,0.00159020,,,0.29332439,0.19771039,,,0.70508086,0.42840130
VT TQQQ/DBMF t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,DBMF,0.40000000,0.80000000,QQQ<SMA200,0.00409824,0.08582330,0.00362602,0.08582680,47175.99550939,25500.00000000,21675.99550939,0.85003904,0.37719994,0.37336984,0.97904259,0.41841825,1.37432324,0.96483690,-0.39094685,235,2024,0.43737599,2026,0.22344795,198944.34770491,39.58605465,1.46715706,0.00155239,,,0.29601130,0.19771039,,,0.70253556,0.42832300
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,,0.00097724,0.00181034,0.00098361,0.00181224,38290.76068908,25500.00000000,12790.76068908,0.50159846,0.24114959,0.23802396,0.97891691,0.25509456,1.37328482,0.93045568,-0.25917364,221,2024,0.28414668,2026,0.14012215,58738.46173138,8.81076926,0.49089006,0.00034552,,,,,,,0.44028431,0.26670820
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,QQQ<SMA200,0.00354558,0.07098152,0.00355171,0.07098152,38276.01093965,25500.00000000,12776.01093965,0.50102004,0.24094501,0.23778283,0.99588903,0.24908015,1.39326569,1.00273711,-0.24028732,221,2024,0.28414668,2026,0.14017560,56742.39432238,8.51135915,0.47421712,0.00033378,,,,,,,0.43771622,0.25454600
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,,0.00091359,0.00192052,0.00092252,0.00192207,38942.29813627,25500.00000000,13442.29813627,0.52714895,0.25033551,0.24861432,0.94692544,0.27809643,1.31826252,0.92511830,-0.27059837,224,2024,0.27515567,2026,0.13002973,81597.24948871,12.23958742,0.67511949,0.00047998,,,,,,,0.48122100,0.26775702
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,QQQ<SMA200,0.00349350,0.07090867,0.00350241,0.07090867,38903.12317097,25500.00000000,13403.12317097,0.52561267,0.24981334,0.24798089,0.95876445,0.27269514,1.33133519,0.99014752,-0.25229911,224,2024,0.27515567,2026,0.12937107,79763.12260614,11.96446839,0.66007161,0.00046919,,,,,,,0.47864110,0.25457671
VT TQQQ/cash t25 w0-70 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.70000000,,0.00080081,0.00190251,0.00081262,0.00191918,39487.14105928,25500.00000000,13987.14105928,0.54851534,0.25604135,0.25738067,0.92764128,0.29369319,1.28446434,0.91445744,-0.27999264,235,2025,0.27830598,2026,0.13181307,105657.17214425,15.84857582,0.87075898,0.00062151,,,,,,,0.50829720,0.26656017
VT TQQQ/cash t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.70000000,QQQ<SMA200,0.00353120,0.07147731,0.00354246,0.07147731,39455.48048784,25500.00000000,13955.48048784,0.54727374,0.25557202,0.25687346,0.93795679,0.28846171,1.29553483,0.97634915,-0.26176293,235,2025,0.27693396,2026,0.13191558,103698.03871213,15.55470581,0.85492333,0.00060999,,,,,,,0.50556736,0.25397396
VT TQQQ/cash t25 w0-80 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.80000000,,0.00061802,0.00166509,0.00063171,0.00168428,39768.61883294,25500.00000000,14268.61883294,0.55955368,0.25816598,0.26187822,0.91197912,0.30403987,1.26023264,0.92134423,-0.28020579,235,2025,0.29443761,2026,0.13275465,123092.93143418,18.46393972,1.01395661,0.00072408,,,,,,,0.52295097,0.26746394
VT TQQQ/cash t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.80000000,QQQ<SMA200,0.00348550,0.07139798,0.00349875,0.07139798,39746.10198550,25500.00000000,14246.10198550,0.55867067,0.25782452,0.26151921,0.92169403,0.29887186,1.27064498,0.98455444,-0.26186923,235,2025,0.29298397,2026,0.13321855,121022.17413509,18.15332612,0.99717727,0.00071190,,,,,,,0.52008393,0.25400953
VT TQQQ/cash t30 w0-50 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.50000000,,0.00088950,0.00184699,0.00089399,0.00184802,39283.88811977,25500.00000000,13783.88811977,0.54054463,0.25840590,0.25411982,0.98311751,0.27286102,1.38858407,0.88845974,-0.29084705,224,2024,0.32299467,2026,0.16015662,41582.31040082,6.23734656,0.34156065,0.00024460,,,,,,,0.46583368,0.32038368
VT TQQQ/cash t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.50000000,QQQ<SMA200,0.00381550,0.07923512,0.00381975,0.07923512,39292.54499709,25500.00000000,13792.54499709,0.54088412,0.25859216,0.25425893,1.00540707,0.26485977,1.41501040,0.95760438,-0.27004071,224,2024,0.32299467,2026,0.16012023,39128.43819523,5.86926573,0.32124287,0.00023017,,,,,,,0.46290792,0.31191320
VT TQQQ/cash t30 w0-60 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.60000000,,0.00112372,0.00214114,0.00113138,0.00218598,40779.16086968,25500.00000000,15279.16086968,0.59918278,0.28190765,0.27785365,0.96741455,0.30676531,1.35915089,0.92556257,-0.30457979,224,2024,0.33642098,2026,0.15985467,72654.33846523,10.89815077,0.58307515,0.00042738,,,,,,,0.52839013,0.32127137
VT TQQQ/cash t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.60000000,QQQ<SMA200,0.00405130,0.07998009,0.00405865,0.07998009,40787.81774700,25500.00000000,15287.81774700,0.59952226,0.28209130,0.27798937,0.98368709,0.29969863,1.37789030,0.99247772,-0.28422935,224,2024,0.33642098,2026,0.15981999,70200.46625964,10.53006994,0.56310549,0.00041294,,,,,,,0.52546286,0.31121751
VT TQQQ/cash t30 w0-70 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.70000000,,0.00081799,0.00214164,0.00082862,0.00214264,41395.84934342,25500.00000000,15895.84934342,0.62336664,0.29054452,0.28747455,0.94047009,0.33110152,1.31319771,0.91937961,-0.31602237,235,2024,0.32819337,2026,0.14675216,98949.28197363,14.84239230,0.78610354,0.00058205,,,,,,,0.57098091,0.32000407
VT TQQQ/cash t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.70000000,QQQ<SMA200,0.00369681,0.07957873,0.00370671,0.07957873,41400.48744168,25500.00000000,15900.48744168,0.62354853,0.29067263,0.28754655,0.95325657,0.32455530,1.32732359,0.98238409,-0.29588492,235,2024,0.32819337,2026,0.14673583,96491.60758983,14.47374114,0.76624595,0.00056760,,,,,,,0.56810282,0.31155565
VT TQQQ/cash t30 w0-80 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.80000000,,0.00084018,0.00214744,0.00085296,0.00215992,42110.63790862,25500.00000000,16610.63790862,0.65139757,0.29808052,0.29850823,0.92901602,0.34763295,1.29091993,0.91307689,-0.32645719,235,2025,0.32157894,2026,0.14815390,124131.67851878,18.61975178,0.98074982,0.00073019,,,,,,,0.60165863,0.32131756
VT TQQQ/cash t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.80000000,QQQ<SMA200,0.00379699,0.08063045,0.00380978,0.08063045,42111.57653949,25500.00000000,16611.57653949,0.65143437,0.29814287,0.29852264,0.94008451,0.34132070,1.30274498,0.97299254,-0.30641845,235,2025,0.32174976,2026,0.14815061,121739.75709881,18.26096356,0.96153423,0.00071612,,,,,,,0.59870181,0.31046242
VT TQQQ/cash t35 w0-50 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.50000000,,0.00085002,0.00192534,0.00085387,0.00192708,39847.73283642,25500.00000000,14347.73283642,0.56265619,0.26555865,0.26313854,0.96609936,0.28786098,1.37216375,0.82864468,-0.32047348,235,2024,0.33043883,2026,0.18024703,33629.92812807,5.04448922,0.27534432,0.00019782,,,,,,,0.48055762,0.37454130
VT TQQQ/cash t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.50000000,QQQ<SMA200,0.00377962,0.08585590,0.00378310,0.08585590,39900.68498982,25500.00000000,14400.68498982,0.56473274,0.26646270,0.26398116,0.99318692,0.27798613,1.40441055,0.89237233,-0.29860037,235,2024,0.33043883,2026,0.17998418,30758.24686331,4.61373703,0.25147053,0.00018093,,,,,,,0.47762839,0.37100559
VT TQQQ/cash t35 w0-60 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.60000000,,0.00115068,0.00232120,0.00115631,0.00232173,41785.77457739,25500.00000000,16285.77457739,0.63865783,0.29902662,0.29350899,0.97162492,0.32505989,1.37339144,0.89210298,-0.33519294,235,2024,0.37802566,2026,0.17908115,53647.04790505,8.04705719,0.42320404,0.00031557,,,,,,,0.55481763,0.37465815
VT TQQQ/cash t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.60000000,QQQ<SMA200,0.00401224,0.08590951,0.00401751,0.08590951,41868.71156592,25500.00000000,16368.71156592,0.64191026,0.30027289,0.29478772,0.99281166,0.31634474,1.39827583,0.95680579,-0.31382846,235,2024,0.37802566,2026,0.17947692,50848.37589648,7.62725638,0.40051855,0.00029911,,,,,,,0.55195643,0.37114018
VT TQQQ/cash t35 w0-70 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.70000000,,0.00109347,0.00208099,0.00110245,0.00208393,43280.33014588,25500.00000000,17780.33014588,0.69726785,0.32159146,0.31630050,0.96077287,0.35893559,1.35236711,0.92279287,-0.34849799,235,2024,0.38992845,2026,0.17664746,87766.10801529,13.16491620,0.67708964,0.00051627,,,,,,,0.61667264,0.37352487
VT TQQQ/cash t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.70000000,QQQ<SMA200,0.00395172,0.08647240,0.00396034,0.08647240,43351.04301565,25500.00000000,17851.04301565,0.70004090,0.32267089,0.31736590,0.97694638,0.35102911,1.37072565,0.98610395,-0.32721793,224,2024,0.38992845,2026,0.17671463,84822.61057362,12.72339159,0.65340789,0.00049896,,,,,,,0.61381476,0.37061148
VT TQQQ/cash t35 w0-80 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.80000000,,0.00080558,0.00184741,0.00081771,0.00186115,43917.61170210,25500.00000000,18417.61170210,0.72225928,0.33031050,0.32586117,0.93961156,0.38421564,1.31583822,0.92109402,-0.35860672,235,2024,0.38171670,2026,0.16272837,117646.31162573,17.64694674,0.89826347,0.00069204,,,,,,,0.66044209,0.37420664
VT TQQQ/cash t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.80000000,QQQ<SMA200,0.00376862,0.08579698,0.00378038,0.08579698,43987.08160730,25500.00000000,18487.08160730,0.72498359,0.33136339,0.32689784,0.95287294,0.37681674,1.33054511,0.98063561,-0.33790674,235,2024,0.38171670,2026,0.16290146,114578.31177967,17.18674677,0.87360228,0.00067399,,,,,,,0.65747942,0.37120943
VT TQQQ/cash t40 w0-50 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.50000000,,0.00084191,0.00183370,0.00084512,0.00183557,40607.86447451,25500.00000000,15107.86447451,0.59246527,0.27551038,0.27516423,0.97221580,0.29680458,1.38754556,0.83001690,-0.33193345,235,2024,0.33097798,2025,0.18828697,27295.92544017,4.09438882,0.22198433,0.00016056,,,,,,,0.49098336,0.42774292
VT TQQQ/cash t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.50000000,QQQ<SMA200,0.00428023,0.07928314,0.00428323,0.07928314,40448.91477020,25500.00000000,14948.91477020,0.58623195,0.27314913,0.27266195,0.98980525,0.28676610,1.40491910,0.87650761,-0.31163349,235,2024,0.33097798,2025,0.18284330,25596.96948040,3.83954542,0.20864935,0.00015057,,,,,,,0.48754525,0.39877976
VT TQQQ/cash t40 w0-60 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.60000000,,0.00106635,0.00232120,0.00107113,0.00232173,42452.72910245,25500.00000000,16952.72910245,0.66481291,0.30824691,0.30374516,0.96263282,0.34085843,1.36845693,0.84571573,-0.36448052,235,2024,0.39470125,2026,0.19787811,43900.18601753,6.58502790,0.34403052,0.00025824,,,,,,,0.57143486,0.42765875
VT TQQQ/cash t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.60000000,QQQ<SMA200,0.00380242,0.08979050,0.00380679,0.08979050,42585.99081417,25500.00000000,17085.99081417,0.67003886,0.31031591,0.30577767,0.98755252,0.33042687,1.39753318,0.90675192,-0.34222802,235,2024,0.39470125,2026,0.19733433,40672.50967500,6.10087645,0.31786335,0.00023925,,,,,,,0.56869920,0.42756654
VT TQQQ/cash t40 w0-70 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.70000000,,0.00098473,0.00198503,0.00099154,0.00198503,44305.11189458,25500.00000000,18805.11189458,0.73745537,0.33868025,0.33162997,0.96517773,0.37780241,1.36635082,0.89520602,-0.37832660,235,2024,0.43508179,2026,0.19532745,67156.94168696,10.07354125,0.50927225,0.00039504,,,,,,,0.64382915,0.42804341
VT TQQQ/cash t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.70000000,QQQ<SMA200,0.00363854,0.09008125,0.00364424,0.09008125,44467.41751517,25500.00000000,18967.41751517,0.74382029,0.34106240,0.33403638,0.98534003,0.36845180,1.38957232,0.95670535,-0.35649681,235,2024,0.43508179,2026,0.19555605,63802.87043860,9.57043057,0.48244774,0.00037531,,,,,,,0.64117644,0.42778848
VT TQQQ/cash t40 w0-80 QQQ:VOL_EWMA80,test,test,2024-01-02,2026-08-20,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.80000000,,0.00098108,0.00207027,0.00099136,0.00213011,45822.58908903,25500.00000000,20322.58908903,0.79696428,0.36056245,0.35390687,0.95846613,0.41149811,1.35209230,0.92493525,-0.38982453,235,2024,0.44458202,2026,0.19164796,103192.79007403,15.47891851,0.76592882,0.00060702,,,,,,,0.70503732,0.42790789
VT TQQQ/cash t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.80000000,QQQ<SMA200,0.00380148,0.09044031,0.00381135,0.09044031,45972.42858456,25500.00000000,20472.42858456,0.80284034,0.36271868,0.35608010,0.97448262,0.40287092,1.37011417,0.98452776,-0.36841895,235,2024,0.44458202,2026,0.19193945,100000.86972516,15.00013046,0.74030351,0.00058824,,,,,,,0.70221733,0.42782829
50/50,test,test,2024-01-02,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00108542,0.00264779,0.00079014,0.00185625,36269.57145747,25500.00000000,10769.57145747,0.42233614,0.22464284,0.20438996,0.98036329,0.23614540,1.40784480,0.81991967,-0.27398153,240,2024,0.38185099,2025,0.08464983,66476.98510777,25.36684963,0.55716414,0.00099478,0.49963689,0.49903107,,,,,0.49925809,0.49814375
TQQQ50/DBMF50,test,test,2024-01-02,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00165137,0.00317250,0.00120874,0.00223503,45328.22039830,25500.00000000,19828.22039830,0.77757727,0.34282960,0.34670341,1.06363334,0.32961257,1.51625888,0.94900489,-0.36125167,394,2024,0.34969300,2025,0.25802419,58891.13693570,11.83223925,0.45406612,0.00046401,,,0.49935391,0.49776497,,,0.49898587,0.49823812
TQQQ50/BTAL50 gate QQQ<SMA200,test,test,2024-01-02,2026-08-20,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00898509,0.10685250,0.00870039,0.10685991,34572.44655074,25500.00000000,9072.44655074,0.35578222,0.19858877,0.17517241,0.93477323,0.22086628,1.32088049,0.80220685,-0.24755307,288,2024,0.38185099,2025,0.05194469,56087.98041316,21.85507793,0.48008511,0.00085706,0.50740905,0.49903107,,,,,0.49135723,0.39314009
