label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.06121854,0.34155854,0.06059264,0.34159737,40768.51003488,28000.00000000,12768.51003488,0.45601822,0.19523233,0.19346705,0.85241546,0.24571642,1.18957253,0.75552607,-0.25840581,,2023,0.44735437,2025,-0.02286711,294262.21388611,588.52442777,1.92083233,0.02101873,0.22521196,0.07365896,0.22667183,0.07445838,0.15079365,0.04918382,,,,,0.39403317,0.00000000
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.20000000,0.04979466,0.27323806,0.04905834,0.27327789,35887.66408310,28000.00000000,7887.66408310,0.28170229,0.12921133,0.12563708,0.69110418,0.20798859,0.95637467,0.57000667,-0.22668389,,2023,0.38457790,2025,-0.04755802,241912.57967709,483.82515935,1.71033097,0.01727947,0.16708269,0.05567916,0.16885101,0.05605135,,,0.33798032,0.11297273,,,0.32230675,0.00000000
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.25000000,0.06120341,0.34155754,0.06055584,0.34159737,38602.14294164,28000.00000000,10602.14294164,0.37864796,0.16706316,0.16413614,0.74063527,0.25283570,1.02860129,0.60771462,-0.27490397,,2023,0.46383286,2025,-0.04813184,285884.26573194,571.76853146,1.91535143,0.02042030,0.14924548,0.04705377,0.15090037,0.04962434,,,0.30204564,0.09945370,,,0.39417806,0.00000000
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.20000000,0.04947318,0.27323699,0.04896756,0.27327789,38367.72273091,28000.00000000,10367.72273091,0.37027581,0.16650189,0.16089094,0.83856610,0.21112699,1.16828567,0.74205808,-0.22437852,,2023,0.43582920,2025,-0.02594770,252677.41449108,505.35482898,1.71706280,0.01804839,0.50578559,0.16789032,,,,,0.16863527,0.05623326,,,0.32228097,0.00000000
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.25000000,0.06049741,0.34155647,0.06017975,0.34159737,41124.90537547,28000.00000000,13124.90537547,0.46874662,0.20382624,0.19818304,0.85441044,0.25683649,1.19375945,0.74274640,-0.27442239,,2023,0.51574521,2025,-0.02965854,299276.95154494,598.55390309,1.92661903,0.02137693,0.45219464,0.14727696,,,,,0.15068939,0.04912506,,,0.39427486,0.00000000
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.20000000,0.04920982,0.27323858,0.04879135,0.27327789,39188.26682926,28000.00000000,11188.26682926,0.39958096,0.17625159,0.17218773,0.86901990,0.21408253,1.21069036,0.76253615,-0.23113867,,2023,0.42372415,2025,-0.01321425,254650.54633210,509.30109266,1.71900669,0.01818932,0.50621105,0.16822566,,,0.16863257,0.05596041,,,,,0.32237408,0.00000000
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.25000000,0.06096094,0.34155806,0.06057624,0.34159737,41918.93913532,28000.00000000,13918.93913532,0.49710497,0.21303783,0.20858429,0.87821063,0.25934167,1.22761039,0.76538716,-0.27833996,,2023,0.50479870,2025,-0.01893990,301957.77912243,603.91555824,1.93162441,0.02156841,0.45214465,0.14740394,,,0.15064646,0.04941093,,,,,0.39424270,0.00000000
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.20000000,0.04927985,0.27323933,0.04879640,0.27327789,36543.75080785,28000.00000000,8543.75080785,0.30513396,0.14025903,0.13513252,0.71657059,0.21688647,0.99358497,0.58234058,-0.24085396,,2023,0.42182873,2025,-0.04427834,245809.35755654,491.61871511,1.71676320,0.01755781,0.33688098,0.11336524,,,,,0.33792827,0.11257807,,,0.32225801,0.00000000
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.25000000,0.06083224,0.34155881,0.06039696,0.34159737,39320.04114776,28000.00000000,11320.04114776,0.40428718,0.17863500,0.17398582,0.76300363,0.26125161,1.06193674,0.62054375,-0.28786850,,2023,0.50259030,2025,-0.04554744,290456.90431960,580.91380864,1.92004433,0.02074692,0.30081372,0.09811024,,,,,0.30202523,0.09928743,,,0.39416493,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.04856980,0.27324128,0.04859662,0.27327789,37189.39300562,28000.00000000,9189.39300562,0.32819261,0.14347423,0.14435570,0.77973696,0.19788594,1.08345762,0.87935037,-0.16315935,,2023,0.29935516,2025,-0.02323549,239415.15409647,478.83030819,1.67016905,0.01710108,,,0.67712546,0.22651679,,,,,,,0.32181633,0.00000000
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.06027778,0.34156075,0.06035087,0.34159737,39648.20919289,28000.00000000,11648.20919289,0.41600747,0.17751647,0.17844473,0.80846582,0.23828484,1.12521643,0.85880057,-0.20670278,,2023,0.37369786,2025,-0.02663629,282692.84832448,565.38569665,1.87909452,0.02019235,,,0.60530168,0.19954107,,,,,,,0.39357973,0.00000000
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.04904828,0.27324272,0.04897845,0.27327789,40244.21851374,28000.00000000,12244.21851374,0.43729352,0.19232248,0.18647462,0.94890809,0.20937410,1.32623900,0.89896463,-0.21393776,,2023,0.44937429,2025,-0.00736727,258061.79905990,516.12359812,1.70823497,0.01843299,0.67510276,0.22365584,,,,,,,,,0.32235556,0.00000000
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.06063122,0.34156219,0.06058218,0.34159737,42980.73867993,28000.00000000,14980.73867993,0.53502638,0.22862750,0.22227205,0.93840506,0.25525809,1.31450697,0.86813996,-0.26335327,,2023,0.52860911,2025,-0.01354739,306252.85868192,612.50571736,1.92196649,0.02187520,0.60334671,0.19779119,,,,,,,,,0.39413879,0.00000000
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.04907713,0.27323736,0.04882355,0.27327789,38792.48536839,28000.00000000,10792.48536839,0.38544591,0.16936940,0.16676059,0.91692413,0.19144879,1.28120426,0.95588338,-0.17718626,,2023,0.37453493,2025,-0.01411850,250160.62872982,500.32125746,1.69722876,0.01786862,0.33722847,0.11162259,0.33829611,0.11347193,,,,,,,0.32216943,0.00000000
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.06098066,0.34155683,0.06068590,0.34159737,41383.66069808,28000.00000000,13383.66069808,0.47798788,0.20446044,0.20158843,0.90451517,0.23805081,1.26537823,0.87551660,-0.23353120,,2023,0.45134281,2025,-0.01925021,295256.93882132,590.51387764,1.90387402,0.02108978,0.30115404,0.09677823,0.30242175,0.09984564,,,,,,,0.39386271,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,0.11351448,0.49996339,0.11344455,0.50000000,43299.72610631,28000.00000000,15299.72610631,0.54641879,0.22399042,0.22633623,0.99386074,0.23115944,1.44002197,0.89713135,-0.24967405,,2023,0.40279082,2025,-0.03915622,76989.36487538,153.97872975,0.48270646,0.00549924,,,0.61257965,0.49865586,,,,,,,0.38663412,0.00000000
SPY benchmark,sens,sens_2022-06-21,2022-06-21,2025-06-18,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,0.01143897,0.03134237,0.01148902,0.03231006,39653.98356546,28000.00000000,11653.98356546,0.41621370,0.18011478,0.17852294,1.04038038,0.17441416,1.57900338,0.96481701,-0.18668285,,2023,0.25440904,2025,0.02190016,27867.34190562,55.73468381,0.19322783,0.00199052,,,,,,,,,0.98851098,0.96768994,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,0.20000000,0.01756380,0.27323338,0.01722985,0.27327789,41726.20005472,28000.00000000,13726.20005472,0.49022143,0.21403824,0.20577499,1.05219558,0.20538963,1.47523134,1.18882916,-0.18004121,449,2023,0.32297731,2022,0.01079078,306444.20549457,612.88841099,2.03047211,0.02188887,,,0.43949888,0.14959367,,,0.14605168,0.04939294,,,0.41265276,0.00000000
VT TQQQ/BTAL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,0.25000000,0.02114756,0.34155286,0.02084630,0.34159737,46002.41400484,28000.00000000,18002.41400484,0.64294336,0.26898131,0.25954504,1.08420006,0.24974413,1.52031726,1.14755424,-0.23439529,436,2023,0.39912556,2022,0.01079078,318078.56312956,636.15712626,1.97524766,0.02271990,,,0.37684009,0.14944534,,,0.12506049,0.04878543,,,0.49647402,0.00000000
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,0.20000000,0.01740082,0.27323335,0.01704904,0.27327789,42658.86827800,28000.00000000,14658.86827800,0.52353101,0.22385662,0.21783180,1.07878212,0.20842747,1.51001844,1.19943519,-0.18663503,448,2023,0.31312198,2022,0.01368605,310635.46283981,621.27092568,2.04039357,0.02218825,,,0.43951304,0.14984630,0.14615407,0.04941723,,,,,0.41270110,0.00000000
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,0.25000000,0.02124752,0.34155282,0.02089373,0.34159737,46883.12527965,28000.00000000,18883.12527965,0.67439733,0.27770173,0.27016612,1.10207978,0.25260293,1.54442727,1.16513151,-0.23834368,435,2023,0.38949029,2022,0.01368605,321466.73526428,642.93347053,1.98109632,0.02296191,,,0.37674996,0.14940045,0.12513406,0.04910698,,,,,0.49642893,0.00000000
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,0.20000000,0.01735744,0.27323387,0.01701380,0.27327789,42063.63260249,28000.00000000,14063.63260249,0.50227259,0.21792630,0.21015943,1.02867546,0.21522274,1.44336805,1.02702422,-0.21219198,449,2023,0.34732064,2022,0.00460127,308044.66043436,616.08932087,2.04633943,0.02200319,,,0.29280931,0.09966039,,,0.29263930,0.09974005,,,0.41279150,0.00000000
VT TQQQ/BTAL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,0.25000000,0.02098921,0.34155334,0.02067907,0.34159737,46334.22063449,28000.00000000,18334.22063449,0.65479359,0.27301135,0.26356360,1.06392493,0.25994592,1.49171686,1.04341315,-0.26165221,436,2023,0.42467295,2022,0.00460127,320069.12156678,640.13824313,1.98938170,0.02286208,,,0.25106301,0.09926437,,,0.25078527,0.09920546,,,0.49654568,0.00000000
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+KMLM25,0.20000000,0.01859927,0.27323436,0.01784092,0.27327789,43929.96540335,28000.00000000,15929.96540335,0.56892734,0.24175851,0.23395947,1.10609648,0.21840641,1.55002358,1.19669976,-0.20202102,432,2023,0.37946329,2022,0.00494556,318077.12261526,636.15424523,2.05960624,0.02271979,0.21809815,0.07265818,0.21959127,0.07481279,,,0.14616252,0.04936055,,,0.41295937,0.00000000
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.02287154,0.34155384,0.02169987,0.34159737,48187.20960254,28000.00000000,20187.20960254,0.72097177,0.29560870,0.28563182,1.11919593,0.26383808,1.56927641,1.16369824,-0.25402521,429,2023,0.45743456,2022,0.00494556,328535.08119945,657.07016240,1.99273675,0.02346679,0.18662583,0.07284815,0.18809418,0.07437168,,,0.12500825,0.04923415,,,0.49660056,0.00000000
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.01910437,0.27323614,0.01802319,0.27327789,44878.69711280,28000.00000000,16878.69711280,0.60281061,0.25129453,0.24577805,1.12655186,0.22197674,1.57641380,1.20531786,-0.20848818,398,2023,0.36826687,2022,0.00784467,321766.58569347,643.53317139,2.06690859,0.02298333,0.21796292,0.07398081,0.21952375,0.07471093,0.14601565,0.04938298,,,,,0.41286707,0.00000000
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.02223081,0.34155561,0.02131545,0.34159737,49064.79295727,28000.00000000,21064.79295727,0.75231403,0.30398158,0.29587057,1.13296948,0.26712999,1.58784329,1.17744855,-0.25816973,398,2023,0.44706034,2022,0.00784467,332679.83645398,665.35967291,2.00365222,0.02376285,0.18704047,0.07304503,0.18808076,0.07438036,0.12517288,0.04937290,,,,,0.49664281,0.00000000
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.20000000,0.01866127,0.27323523,0.01776043,0.27327789,43494.04818514,28000.00000000,15494.04818514,0.55335886,0.23589694,0.22846711,1.05438332,0.22626179,1.47696454,1.04056087,-0.22670173,436,2023,0.38459903,2022,0.00069404,315515.11576205,631.03023152,2.06516981,0.02253679,0.14464443,0.04868863,0.14621460,0.04980713,,,0.29260312,0.09940351,,,0.41308879,0.00000000
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.25000000,0.02232876,0.34155471,0.02144848,0.34159737,47741.30357596,28000.00000000,19741.30357596,0.70504656,0.29020222,0.28037793,1.08156890,0.27086516,1.51551070,1.05643623,-0.27469923,432,2023,0.46389786,2022,0.00069404,326993.36317754,653.98672636,2.00170189,0.02335667,0.12395346,0.04736470,0.12521975,0.04946726,,,0.25074193,0.09862244,,,0.49670797,0.00000000
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.20000000,0.01829232,0.27322869,0.01759171,0.27327789,46128.25125643,28000.00000000,18128.25125643,0.64743754,0.26840915,0.26107153,1.12261924,0.23826391,1.57041856,1.19742489,-0.22415531,394,2023,0.43608402,2022,-0.00088814,328247.56881631,656.49513763,2.08012596,0.02344625,0.43786936,0.14815963,,,,,0.14591263,0.04939206,,,0.41308176,0.00000000
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.25000000,0.02214081,0.34154816,0.02145251,0.34159737,50349.19011756,28000.00000000,22349.19011756,0.79818536,0.32105513,0.31062082,1.13310646,0.28233217,1.58803320,1.17181742,-0.27398050,398,2023,0.51526128,2022,-0.00088814,338482.17312108,676.96434624,2.00853832,0.02417730,0.37487031,0.14650583,,,,,0.12497884,0.04914510,,,0.49683703,0.00000000
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.20000000,0.01846286,0.27323532,0.01780937,0.27327789,47099.78740680,28000.00000000,19099.78740680,0.68213526,0.27783633,0.27275690,1.13881954,0.24226699,1.59174215,1.20237007,-0.23107389,394,2023,0.42343603,2022,0.00201863,331299.39090704,662.59878181,2.08318279,0.02366424,0.43776309,0.14905933,,,0.14594004,0.04991402,,,,,0.41300937,0.00000000
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.25000000,0.02209932,0.34155479,0.02150002,0.34159737,51262.70827644,28000.00000000,23262.70827644,0.83081101,0.32956957,0.32094817,1.14517116,0.28589280,1.60456419,1.18511622,-0.27809051,394,2023,0.50447917,2022,0.00201863,342630.00936778,685.26001874,2.01857601,0.02447357,0.37497817,0.14704024,,,0.12498955,0.04928927,,,,,0.49686756,0.00000000
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.20000000,0.01817153,0.27322993,0.01749693,0.27327789,44907.22469918,28000.00000000,16907.22469918,0.60382945,0.25319605,0.24613062,1.06584058,0.23994553,1.49065568,1.05119124,-0.24086583,398,2023,0.42127955,2022,-0.00319655,321828.37863636,643.65675727,2.07725206,0.02298774,0.29139842,0.09844864,,,,,0.29258512,0.09962447,,,0.41302189,0.00000000
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.25000000,0.02193417,0.34154940,0.02125378,0.34159737,49170.19125666,28000.00000000,21170.19125666,0.75607826,0.30721871,0.29709137,1.09224701,0.28349598,1.52991341,1.06820692,-0.28760225,429,2023,0.50252956,2022,-0.00319655,333925.00878989,667.85001758,2.01400721,0.02385179,0.24957248,0.09672641,,,,,0.25055222,0.09885638,,,0.49683851,0.00000000
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.01718481,0.27323110,0.01724228,0.27327789,41352.48970545,28000.00000000,13352.48970545,0.47687463,0.20964122,0.20088900,1.05522035,0.20037807,1.47590301,1.28464960,-0.16318942,449,2023,0.29928645,2022,0.01697644,304454.37061628,608.90874123,2.01278197,0.02174674,,,0.58624170,0.19974439,,,,,,,0.41250073,0.00000000
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.02095276,0.34155058,0.02101381,0.34159737,45643.35755721,28000.00000000,17643.35755721,0.63011991,0.26455362,0.25517281,1.09516111,0.24237819,1.53376700,1.27990138,-0.20669844,436,2023,0.37344682,2022,0.01697644,315865.26173047,631.73052346,1.96059717,0.02256180,,,0.50261170,0.19919579,,,,,,,0.49614260,0.00000000
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.01786237,0.27323228,0.01774440,0.27327789,47340.23027275,28000.00000000,19340.23027275,0.69072251,0.28309382,0.27562201,1.17343231,0.23769995,1.64260708,1.32539145,-0.21359261,234,2023,0.44878408,2022,0.00143554,334156.07472415,668.31214945,2.08076134,0.02386829,0.58441792,0.19855615,,,,,,,,,0.41305427,0.00000000
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.02171058,0.34155175,0.02155802,0.34159737,51554.56997606,28000.00000000,23554.56997606,0.84123464,0.33504919,0.32421982,1.17216870,0.28185322,1.64420192,1.27259990,-0.26327929,235,2023,0.52883221,2022,0.00143554,344494.92530673,688.98985061,2.01056223,0.02460678,0.50064451,0.19711707,,,,,,,,,0.49674541,0.00000000
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.01864684,0.27322958,0.01815210,0.27327789,44366.42318144,28000.00000000,16366.42318144,0.58451511,0.24757060,0.23941924,1.15328309,0.21242549,1.61625523,1.39906081,-0.17695485,398,2023,0.37456903,2022,0.00921420,320066.05848055,640.13211696,2.05025043,0.02286186,0.29120862,0.09903002,0.29290784,0.09963463,,,,,,,0.41279111,0.00000000
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.02182492,0.34154905,0.02148654,0.34159737,48594.58443829,28000.00000000,20594.58443829,0.73552087,0.30052714,0.29040120,1.15297352,0.25812087,1.61731052,1.28863669,-0.23321324,398,2023,0.45078831,2022,0.00921420,330682.91231588,661.36582463,1.98840012,0.02362021,0.24974683,0.09833192,0.25113864,0.09959974,,,,,,,0.49659382,0.00000000
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,0.03283929,0.49995321,0.03267594,0.50000000,44136.62293679,28000.00000000,16136.62293679,0.57630796,0.26471405,0.23654947,1.17915708,0.22084970,1.72469158,1.06176240,-0.24931571,288,2023,0.40277702,2022,0.01697644,82288.67437421,164.57734875,0.48529465,0.00587776,,,0.53155743,0.49868635,,,,,,,0.46742447,0.00000000
SPY benchmark,sens,sens_2022-12-19,2022-12-19,2025-12-18,true,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,,,0.01308491,0.02935249,0.01313345,0.02938596,42290.51340259,28000.00000000,14290.51340259,0.51037548,0.22090927,0.21309308,1.39266638,0.15231220,2.09396105,1.18936780,-0.18573672,127,2023,0.25287611,2022,0.00621173,27329.18764623,54.65837529,0.18110848,0.00195208,,,,,,,,,0.98686655,0.97061404,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2023-06-20,2023-06-20,2026-06-18,false,true,"{""*"": 20}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,0.20000000,0.00394627,0.06661907,0.00340238,0.06663904,38070.17623707,28000.00000000,10070.17623707,0.35964915,0.16751452,0.15669926,0.84142382,0.21153368,1.15334323,0.93038743,-0.18004813,449,2023,0.16107874,2026,0.02158700,282353.32454651,564.70664909,1.98135467,0.02016809,,,0.41042093,0.14970327,,,0.13622254,0.04962129,,,0.45127803,0.20010567
