label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.03768801,0.28720080,0.03661610,0.28720382,58783.92140411,34000.00000000,24783.92140411,0.72893886,0.20567892,0.21610385,0.87581698,0.25042814,1.22550237,0.86537066,-0.23767725,571,2023,0.49405366,2022,-0.17152713,464836.28763825,126.07363698,1.89743692,0.00370805,0.20552231,0.07100603,0.20716568,0.07408057,,,0.13764350,0.04903641,,,0.44627467,0.05439354
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.03064807,0.23128988,0.02972639,0.23129139,54370.90203085,34000.00000000,20370.90203085,0.59914418,0.17452789,0.18419623,0.87643325,0.20942377,1.22774685,0.94862748,-0.18397937,570,2023,0.39644830,2022,-0.12249431,401641.74877386,90.95507902,1.71561274,0.00267515,0.23615937,0.07367952,0.23741388,0.07341230,0.15803174,0.04888735,,,,,0.36548784,0.04198650
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.03716587,0.28680654,0.03625384,0.28680808,58759.89236703,34000.00000000,24759.89236703,0.72823213,0.20393405,0.21593562,0.86314194,0.25324744,1.20904835,0.81537670,-0.25011022,573,2023,0.48410868,2022,-0.18168927,463953.08893929,105.01800745,1.90592939,0.00308876,0.20567211,0.07086667,0.20704395,0.07456003,0.13774024,0.04859523,,,,,0.44652208,0.05478929
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.20000000,0.03152947,0.23210208,0.03056324,0.23210717,55289.72889135,34000.00000000,21289.72889135,0.62616850,0.19091164,0.19101399,0.92645826,0.21424173,1.29334970,1.10182279,-0.17326892,,2023,0.41227883,2022,-0.08081590,413649.65445720,126.90673197,1.69815604,0.00373255,0.15683792,0.04385963,0.15831460,0.04908396,,,0.31694315,0.09929471,,,0.36483895,0.04117072
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.25000000,0.03832686,0.28800553,0.03731054,0.28801013,59796.51846810,34000.00000000,25796.51846810,0.75872113,0.21987685,0.22314152,0.90721068,0.25640501,1.26784466,0.99561871,-0.22084443,557,2023,0.49956460,2022,-0.14535311,477638.34795165,146.11870429,1.88977367,0.00429761,0.13654179,0.04370529,0.13811587,0.04891123,,,0.27650383,0.09889846,,,0.44554120,0.05358724
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.20000000,0.03033974,0.22964571,0.02962081,0.22964799,54397.66876432,34000.00000000,20397.66876432,0.59993143,0.17746128,0.18439620,0.86349574,0.21746245,1.20476090,0.83350941,-0.21290855,572,2023,0.46385272,2022,-0.16096207,403344.95252699,67.98950206,1.71925958,0.00199969,0.47360182,0.14653941,,,,,0.15794274,0.04976303,,,0.36571987,0.04362990
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.25000000,0.03687887,0.28481388,0.03609283,0.28481610,58924.87014240,34000.00000000,24924.87014240,0.73308442,0.20728413,0.21708949,0.85530527,0.26125586,1.19428333,0.75879130,-0.27317674,600,2023,0.55263183,2022,-0.21639520,466664.68307059,78.59533185,1.91038615,0.00231163,0.41264837,0.14591829,,,,,0.13767139,0.04920448,,,0.44672899,0.05678126
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.20000000,0.03010976,0.22929800,0.02938872,0.22929916,54346.45087894,34000.00000000,20346.45087894,0.59842503,0.17530657,0.18401348,0.84366034,0.22143426,1.17653638,0.77413203,-0.22645565,601,2023,0.45223901,2022,-0.17219109,402217.61622277,50.24172282,1.72642555,0.00147770,0.47340949,0.14705967,,,0.15780574,0.04878803,,,,,0.36599729,0.04397873
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.25000000,0.03655564,0.28479527,0.03583449,0.28479658,58918.66726167,34000.00000000,24918.66726167,0.73290198,0.20560231,0.21704616,0.84229223,0.26471669,1.17619046,0.72322453,-0.28428558,601,2023,0.54198040,2022,-0.22505727,466255.24068518,58.30396227,1.92044681,0.00171482,0.41283585,0.14627137,,,0.13770470,0.04852650,,,,,0.44680469,0.05680078
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.20000000,0.03109878,0.23063707,0.03040981,0.23064077,55218.88281830,34000.00000000,21218.88281830,0.62408479,0.19097418,0.19049170,0.90430273,0.22124486,1.26215029,1.03118748,-0.18519831,553,2023,0.45005084,2022,-0.11694896,413487.61168530,98.03722501,1.70494678,0.00288345,0.31519619,0.09490070,,,,,0.31669112,0.09916044,,,0.36518356,0.04263712
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+KMLM50,0.25000000,0.03754593,0.28630165,0.03678244,0.28630541,59875.99763945,34000.00000000,25875.99763945,0.76105875,0.22079227,0.22368969,0.89320617,0.26328120,1.24835829,0.90011014,-0.24529473,570,2023,0.53888244,2022,-0.17659268,478605.06786362,113.17216737,1.89811820,0.00332859,0.27515272,0.09460665,,,,,0.27622427,0.09864117,,,0.44592322,0.05529196
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.20000000,0.02886458,0.23263291,0.02870594,0.23263898,53150.38111716,34000.00000000,19150.38111716,0.56324650,0.15721166,0.17498865,0.81752397,0.20516104,1.14864171,0.71603273,-0.21955932,209,2023,0.32712110,2022,-0.07745348,385623.67308265,145.76754085,1.68921114,0.00428728,,,0.63347408,0.19859073,,,,,,,0.36568021,0.04063892
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL,0.25000000,0.03531234,0.28865319,0.03512453,0.28865936,57147.83560900,34000.00000000,23147.83560900,0.68081869,0.18552178,0.20451596,0.82056412,0.24498251,1.14957479,0.82667421,-0.22441946,167,2023,0.41034343,2022,-0.14273284,446315.50002116,167.81492542,1.88350203,0.00493573,,,0.55245245,0.19877942,,,,,,,0.44669192,0.05293801
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.20000000,0.02903013,0.22818416,0.02866627,0.22818469,53521.15833415,34000.00000000,19521.15833415,0.57415172,0.16307209,0.17780442,0.80529443,0.21798152,1.12223355,0.66582993,-0.24491553,605,2023,0.47800145,2022,-0.20582666,390844.14447078,38.85612038,1.72385678,0.00114283,0.63134812,0.19854900,,,,,,,,,0.36648375,0.04509320
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL,0.25000000,0.03554459,0.28322340,0.03512562,0.28322394,57933.54769119,34000.00000000,23933.54769119,0.70392787,0.19307491,0.21011504,0.80734986,0.26241912,1.12636853,0.63999594,-0.30168147,606,2023,0.56609974,2022,-0.25594220,454471.85619756,45.32435026,1.92163459,0.00133307,0.55021757,0.19503772,,,,,,,,,0.44753377,0.05837343
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.20000000,0.02957318,0.23038519,0.02907372,0.23038668,53512.21787391,34000.00000000,19512.21787391,0.57388876,0.16173415,0.17773671,0.84395914,0.20282339,1.18234057,0.85334999,-0.18952851,572,2023,0.40310112,2022,-0.14211697,390614.01257697,92.03013551,1.71288076,0.00270677,0.31493776,0.09585802,0.31636282,0.09902413,,,,,,,0.36627406,0.04289122
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL50+BTAL50,0.25000000,0.03633757,0.28595101,0.03570001,0.28595243,57720.18357632,34000.00000000,23720.18357632,0.69765246,0.19079869,0.20860089,0.83295989,0.24743396,1.16585004,0.74370676,-0.25655097,601,2023,0.48833305,2022,-0.19945622,451884.16101026,106.37776637,1.90456864,0.00312876,0.27425463,0.09526040,0.27581035,0.09956848,,,,,,,0.44717384,0.05564494
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.06878676,0.39663067,0.06855602,0.39663758,59190.12084596,34000.00000000,25190.12084596,0.74088591,0.18800160,0.21893904,0.88295604,0.22449511,1.27068635,0.60661015,-0.30992162,683,2023,0.46780948,2022,-0.25830154,104436.39141814,41.31127599,0.45179219,0.00121504,,,0.56750307,0.49856868,,,,,,,0.43153983,0.10336242
SPY benchmark,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,,,0.00885396,0.02938556,0.00885542,0.02941953,49363.59276674,34000.00000000,15363.59276674,0.45187038,0.13405134,0.14524092,0.85649732,0.16299656,1.22777682,0.54819872,-0.24453056,709,2021,0.28166993,2022,-0.18247338,33760.58665248,2.36324107,0.15811837,0.00006951,,,,,,,,,0.99114458,0.97058047,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,0.20000000,0.00790325,0.07190527,0.00665778,0.07191910,23119.47620128,19500.00000000,3619.47620128,0.18561416,0.13687152,0.14498392,0.77671759,0.18982464,1.06645442,0.84701986,-0.16159187,215,2025,0.16657393,2026,0.05792014,98281.95150997,37.97721597,1.86421397,0.00194755,,,0.44195869,0.14904769,,,0.14637035,0.04842351,,,0.40844606,0.19026999
VT TQQQ/BTAL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+KMLM25,0.25000000,0.00791238,0.08608075,0.00721369,0.08609477,24460.85353968,19500.00000000,4960.85353968,0.25440275,0.18520308,0.19653695,0.85276666,0.23285195,1.17312720,0.94134417,-0.19674322,197,2025,0.21312688,2026,0.08921071,99505.07964841,37.96987988,1.82824697,0.00194717,,,0.38003538,0.14954039,,,0.12612396,0.04924745,,,0.49152796,0.24133031
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,0.20000000,0.00772903,0.07176103,0.00664572,0.07177044,23236.34038584,19500.00000000,3736.34038584,0.19160720,0.14406598,0.14951874,0.79789651,0.19370191,1.09625660,0.88253297,-0.16324147,215,2025,0.18771681,2026,0.04989352,98799.17890052,33.60276736,1.85591509,0.00172322,,,0.44201290,0.14913536,0.14673013,0.04848469,,,,,0.40829703,0.18908870
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL75+DBMF25,0.25000000,0.00803882,0.08572071,0.00717921,0.08573121,24501.15134112,19500.00000000,5001.15134112,0.25646930,0.18921309,0.19806923,0.85576423,0.23723085,1.17932640,0.94767260,-0.19966082,209,2025,0.23089426,2026,0.07945135,99623.34394504,33.47760482,1.81729408,0.00171680,,,0.37992892,0.14989130,0.12598683,0.04945475,,,,,0.49160362,0.24010955
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,0.20000000,0.00718796,0.07184905,0.00628821,0.07186361,24249.22963628,19500.00000000,4749.22963628,0.24355024,0.17342157,0.18847475,0.88946193,0.20502483,1.22852746,1.16742198,-0.14855088,191,2025,0.17872522,2026,0.10278333,100361.93841575,38.77281866,1.86635244,0.00198835,,,0.29440098,0.09887666,,,0.29418629,0.09920749,,,0.40884456,0.19037701
VT TQQQ/BTAL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BTAL50+KMLM50,0.25000000,0.00810759,0.08262795,0.00706342,0.08264213,25478.46533450,19500.00000000,5978.46533450,0.30658797,0.21703566,0.23494861,0.91841705,0.24977022,1.26911235,1.14813527,-0.18903318,152,2025,0.22203739,2026,0.12930327,101223.56934856,38.61788410,1.82921327,0.00198040,,,0.25284501,0.09966753,,,0.25256174,0.09863817,,,0.49164515,0.24466168
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+KMLM25,0.20000000,0.01033307,0.06842127,0.00787461,0.06842854,24516.30143150,19500.00000000,5016.30143150,0.25724623,0.18741157,0.19864505,0.92690030,0.21098067,1.28295149,1.18764336,-0.15780122,191,2025,0.20997687,2026,0.09538549,101895.03327039,28.37401424,1.86390692,0.00145508,0.21764712,0.06880274,0.22064609,0.07399880,,,0.14633906,0.04859405,,,0.40895962,0.19158672
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.00956693,0.08161327,0.00761737,0.08162113,25617.98386737,19500.00000000,6117.98386737,0.31374276,0.22606194,0.24017016,0.92861213,0.25703622,1.28790610,1.15300927,-0.19606255,191,2025,0.24864248,2026,0.11871594,102435.30102288,28.30886573,1.82706928,0.00145174,0.18812740,0.07270622,0.18951053,0.07447686,,,0.12593091,0.04844515,,,0.49186886,0.24321115
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.00936866,0.06815689,0.00722975,0.06816135,24623.27582443,19500.00000000,5123.27582443,0.26273209,0.19411093,0.20270716,0.93633896,0.21608641,1.29959987,1.21086850,-0.16030719,191,2025,0.23146136,2026,0.08625144,102473.10281771,23.69577040,1.85725177,0.00121517,0.21884523,0.07447450,0.22078455,0.07455359,0.14649231,0.04866680,,,,,0.40887347,0.19053180
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.01017654,0.08138573,0.00820330,0.08139008,25659.43168921,19500.00000000,6159.43168921,0.31586829,0.23015764,0.24171932,0.92884556,0.26198252,1.29179269,1.14637029,-0.20077077,149,2025,0.26681059,2026,0.10871906,102792.03650068,23.66731941,1.82022466,0.00121371,0.18704666,0.07203222,0.18962897,0.07406697,0.12595226,0.04859685,,,,,0.49179704,0.24188527
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.20000000,0.00977853,0.06768004,0.00761944,0.06769030,25220.57313241,19500.00000000,5720.57313241,0.29336272,0.20763771,0.22526880,0.96609327,0.22268880,1.33887471,1.25633330,-0.16527279,152,2025,0.20658575,2026,0.12931656,102942.00700219,32.37726339,1.86883609,0.00166037,0.14454705,0.04401739,0.14686794,0.04921449,,,0.29419243,0.09894620,,,0.40861600,0.19300335
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL25+BTAL25+KMLM50,0.25000000,0.00983516,0.08066019,0.00782387,0.08067066,26260.92695679,19500.00000000,6760.92695679,0.34671420,0.24429593,0.26409727,0.95675330,0.26807919,1.32783374,1.16339155,-0.20998600,148,2025,0.24588897,2026,0.14866371,103319.87640512,32.32211939,1.83020373,0.00165754,0.12436156,0.04684033,0.12609753,0.04915132,,,0.25254384,0.09911821,,,0.49201366,0.24495435
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.20000000,0.00954121,0.06754045,0.00776277,0.06754516,25922.27615546,19500.00000000,6422.27615546,0.32934750,0.23680610,0.25152190,1.00455427,0.24278741,1.40171429,1.28935136,-0.18366297,148,2025,0.25223283,2026,0.13158464,105753.57590128,18.20995737,1.86739149,0.00093384,0.43928653,0.14653638,,,,,0.14648893,0.04839232,,,0.40894626,0.19045234
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+KMLM25,0.25000000,0.00903224,0.07715407,0.00759755,0.07715866,26779.13541606,19500.00000000,7279.13541606,0.37328900,0.26612862,0.28322412,0.97056185,0.28806892,1.35609531,1.17245516,-0.22698405,148,2025,0.28336783,2026,0.14738634,105466.64846172,18.13144166,1.82692831,0.00092982,0.37709929,0.14403433,,,,,0.12588932,0.04861026,,,0.49243549,0.24508674
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-net15,BIL75+DBMF25,0.20000000,0.00865861,0.06448201,0.00704511,0.06448453,26033.38165481,19500.00000000,6533.38165481,0.33504521,0.24354571,0.25565436,1.00735505,0.24910012,1.41064847,1.26683704,-0.19224707,149,2025,0.27397079,2026,0.12223347,106192.32484065,13.14271999,1.85787612,0.00067399,0.43969703,0.14547767,,,0.14663389,0.04850000,,,,,0.40916837,0.19201293
