label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t25 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.50000000,,0.00071854,0.00294757,0.00066974,0.00314148,74695.29867500,44000.00000000,30695.29867500,0.69762042,0.14442892,0.15246117,0.80055731,0.19256863,1.13640570,0.52300022,-0.27615461,530,2023,0.48600005,2022,-0.23322437,392269.35163419,784.53870327,0.89134669,0.01783043,0.58725250,0.49685852,,,,,,,0.41187826,0.17353311
VT TQQQ/BTAL t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.50000000,QQQ<SMA200,0.02665834,0.28920875,0.02659639,0.28922976,74022.76490277,44000.00000000,30022.76490277,0.68233557,0.14459825,0.14982875,0.81689496,0.18779095,1.15516342,0.69020049,-0.20950181,530,2023,0.32916286,2022,-0.13974255,357905.29115058,715.81058230,0.81533977,0.01626842,0.61323538,0.49685852,,,,,,,0.38592259,0.05236761
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.60000000,,0.00077010,0.00295634,0.00073863,0.00386290,77318.78164104,44000.00000000,33318.78164104,0.75724504,0.15296500,0.16252075,0.77635288,0.21380404,1.08865395,0.54910484,-0.27857157,531,2023,0.49382659,2022,-0.23568953,553164.18800082,1106.32837600,1.24509983,0.02514383,0.55268396,0.39919701,,,,,,,0.44634009,0.17325932
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.60000000,QQQ<SMA200,0.02667863,0.28917362,0.02667851,0.28919449,76634.77810309,44000.00000000,32634.77810309,0.74169950,0.15315203,0.15992934,0.78880051,0.20948077,1.10224860,0.72214836,-0.21207835,530,2023,0.33595307,2022,-0.14253089,517074.70227362,1034.14940455,1.16686921,0.02350340,0.57869754,0.39919701,,,,,,,0.42038243,0.05240287
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.70000000,,0.00081365,0.00271987,0.00081311,0.00247366,80167.63209185,44000.00000000,36167.63209185,0.82199164,0.16168369,0.17308714,0.76938478,0.23044012,1.07243747,0.57041293,-0.28345025,572,2023,0.53170220,2022,-0.23511585,719042.93077856,1438.08586156,1.59566873,0.03268377,0.52769677,0.29936770,,,,,,,0.47122937,0.17274749
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.70000000,QQQ<SMA200,0.02662076,0.28890650,0.02666239,0.28892734,79392.70362683,44000.00000000,35392.70362683,0.80437963,0.16159924,0.17024829,0.77864155,0.22643585,1.08185564,0.74071486,-0.21816660,572,2023,0.37000712,2022,-0.14285248,681381.11959978,1362.76223920,1.51725998,0.03097187,0.55366919,0.29936770,,,,,,,0.44534011,0.05267003
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.80000000,,0.00077623,0.00226039,0.00081701,0.00226859,82364.56935388,44000.00000000,38364.56935388,0.87192203,0.16936895,0.18099771,0.77143106,0.24198988,1.07519694,0.59673943,-0.28382397,572,2023,0.56940977,2022,-0.23541724,852317.24041207,1704.63448082,1.86286397,0.03874169,0.51361209,0.19901056,,,,,,,0.48531141,0.17277888
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.80000000,QQQ<SMA200,0.02658839,0.28866484,0.02664360,0.28868551,81589.83626049,44000.00000000,37589.83626049,0.85431446,0.16932668,0.17823092,0.77981856,0.23816772,1.08371621,0.74792911,-0.22639403,167,2023,0.40436346,2022,-0.14358057,813138.37384179,1626.27674768,1.78310964,0.03696084,0.53949800,0.19901056,,,,,,,0.45944838,0.05291186
VT TQQQ/BTAL t30 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.50000000,,0.00072003,0.00294757,0.00061487,0.00314148,80750.38415210,44000.00000000,36750.38415210,0.83523600,0.16554975,0.17520508,0.82718883,0.21379666,1.18552410,0.51170203,-0.32352764,531,2023,0.62019332,2022,-0.28204260,327912.53004966,655.82506010,0.70808227,0.01490512,0.55361440,0.49685852,,,,,,,0.44553467,0.20766492
VT TQQQ/BTAL t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.50000000,QQQ<SMA200,0.03101528,0.34412693,0.03093532,0.34414817,80315.23677279,44000.00000000,36315.23677279,0.82534629,0.16746902,0.17362495,0.87370555,0.20135855,1.24967656,0.69595681,-0.24063135,530,2023,0.42212688,2022,-0.17379692,287600.83711372,575.20167423,0.62071588,0.01307277,0.58403522,0.49685852,,,,,,,0.41520632,0.06576866
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.60000000,,0.00071635,0.00295634,0.00068016,0.00386290,86396.99683062,44000.00000000,42396.99683062,0.96356811,0.18019717,0.19501725,0.80665354,0.24319224,1.14175131,0.51890186,-0.34726637,533,2023,0.64335766,2022,-0.30694694,492185.48567157,984.37097134,1.04478923,0.02237207,0.50479196,0.39908660,,,,,,,0.49431678,0.20770788
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.60000000,QQQ<SMA200,0.03105650,0.34447536,0.03105266,0.34449684,85973.29617823,44000.00000000,41973.29617823,0.95393855,0.18230918,0.19357322,0.84099403,0.23233704,1.18718784,0.67728133,-0.26917792,533,2023,0.44172180,2022,-0.20185215,451456.74289240,902.91348578,0.95792403,0.02052076,0.53528266,0.39908660,,,,,,,0.46391900,0.06542000
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.70000000,,0.00074041,0.00296474,0.00073098,0.00346086,89234.23035450,44000.00000000,45234.23035450,1.02805069,0.18843992,0.20452038,0.78527482,0.26630990,1.10137653,0.52998586,-0.35555651,602,2023,0.64790954,2022,-0.31004169,670751.40625434,1341.50281251,1.41195042,0.03048870,0.46926566,0.29924037,,,,,,,0.52976103,0.20803850
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.70000000,QQQ<SMA200,0.03120668,0.34456967,0.03119363,0.34459100,88768.24571975,44000.00000000,44768.24571975,1.01746013,0.19053854,0.20297907,0.81249240,0.25638703,1.13628442,0.68549541,-0.27795743,601,2023,0.44556255,2022,-0.20489790,629152.10141577,1258.30420283,1.32347960,0.02859782,0.49979341,0.29924037,,,,,,,0.49924736,0.06532584
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.80000000,,0.00089000,0.00297314,0.00090390,0.00305882,92541.98719291,44000.00000000,48541.98719291,1.10322698,0.19688610,0.21525123,0.77853478,0.28415562,1.08609813,0.54344261,-0.36229418,605,2023,0.68370493,2022,-0.31000142,858799.01763500,1717.59803527,1.78606944,0.03903632,0.44161644,0.19908965,,,,,,,0.55720300,0.20800363
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.80000000,QQQ<SMA200,0.03126240,0.34457906,0.03129536,0.34460039,92044.05406786,44000.00000000,48044.05406786,1.09191032,0.19896234,0.21365884,0.80167478,0.27491064,1.11521242,0.69686861,-0.28550911,602,2023,0.47693837,2022,-0.20485434,816786.16258810,1633.57232518,1.69789313,0.03712664,0.47224496,0.19908965,,,,,,,0.52672236,0.06531645
VT TQQQ/BTAL t35 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.50000000,,0.00068164,0.00294757,0.00056574,0.00314148,81621.63408249,44000.00000000,37621.63408249,0.85503714,0.16528864,0.17834496,0.77663330,0.23291154,1.11265906,0.44697050,-0.36979764,564,2023,0.68471662,2022,-0.33005288,283305.92319880,566.61184640,0.61672216,0.01287754,0.53296394,0.49685852,,,,,,,0.46623615,0.24295792
VT TQQQ/BTAL t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.50000000,QQQ<SMA200,0.03533507,0.39876694,0.03523654,0.39878881,81613.09391100,44000.00000000,37613.09391100,0.85484304,0.16964315,0.17831433,0.84998401,0.21168565,1.21692760,0.62976115,-0.26937696,535,2023,0.45094977,2022,-0.20670350,239251.37050665,478.50274101,0.51797030,0.01087506,0.56773523,0.49685852,,,,,,,0.43152184,0.07944750
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.60000000,,0.00071776,0.00295634,0.00064716,0.00386290,93547.35159801,44000.00000000,49547.35159801,1.12607617,0.20212070,0.21844233,0.82623094,0.26723171,1.17925412,0.51462760,-0.39275139,535,2023,0.79789610,2022,-0.35328386,403785.53655652,807.57107311,0.81175579,0.01835389,0.46990148,0.39907871,,,,,,,0.52923317,0.24251971
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.60000000,QQQ<SMA200,0.03536145,0.39870529,0.03532665,0.39872698,93615.62783548,44000.00000000,49615.62783548,1.12762791,0.20682419,0.21865789,0.88375291,0.24895508,1.26013494,0.68404765,-0.30235349,535,2023,0.54856481,2022,-0.23386219,358472.34100520,716.94468201,0.71662742,0.01629420,0.50470629,0.39907871,,,,,,,0.49450844,0.07950933
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.70000000,,0.00078585,0.00296474,0.00073369,0.00346086,98949.83002185,44000.00000000,54949.83002185,1.24885977,0.21339892,0.23506528,0.80210192,0.29786934,1.13379371,0.50996118,-0.41846110,605,2023,0.80997931,2022,-0.37661011,603258.39912762,1206.51679826,1.20228504,0.02742084,0.42224869,0.29919591,,,,,,,0.57676511,0.24229824
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.70000000,QQQ<SMA200,0.03542034,0.39890282,0.03541627,0.39892486,98930.63909778,44000.00000000,54930.63909778,1.24842362,0.21794090,0.23500773,0.84511267,0.28158441,1.19227296,0.65304977,-0.33372786,601,2023,0.55894447,2022,-0.26190516,557916.69605242,1115.83339210,1.10643271,0.02535985,0.45703840,0.29919591,,,,,,,0.54203822,0.07931145
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.80000000,,0.00078517,0.00297314,0.00080634,0.00305882,101863.15286312,44000.00000000,57863.15286312,1.31507166,0.22094662,0.24368480,0.78476098,0.32209643,1.10168366,0.51686538,-0.42747422,752,2023,0.81069068,2022,-0.37957259,806326.31968574,1612.65263937,1.59619333,0.03665120,0.38617364,0.19896749,,,,,,,0.61277979,0.24241535
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.80000000,QQQ<SMA200,0.03537306,0.39865312,0.03541656,0.39867503,101871.69484329,44000.00000000,57871.69484329,1.31526579,0.22556446,0.24370974,0.82006510,0.30712891,1.14865499,0.65568500,-0.34401344,605,2023,0.55966090,2022,-0.26548105,761365.64409400,1522.73128819,1.49954153,0.03460753,0.42087186,0.19896749,,,,,,,0.57815516,0.07956128
VT TQQQ/BTAL t40 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.50000000,,0.00070461,0.00294757,0.00057674,0.00314148,81634.97061722,44000.00000000,37634.97061722,0.85534024,0.16183745,0.17839278,0.73301396,0.24747607,1.04902463,0.40267641,-0.40190448,683,2023,0.69619263,2022,-0.36414325,250208.34176469,500.41668353,0.55518747,0.01137311,0.51843362,0.49685852,,,,,,,0.48075310,0.27690678
VT TQQQ/BTAL t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.50000000,QQQ<SMA200,0.03851765,0.40579451,0.03844785,0.40581711,81434.78558946,44000.00000000,37434.78558946,0.85079058,0.16626395,0.17767423,0.81425074,0.21946064,1.16524589,0.56179890,-0.29594923,568,2023,0.45852301,2022,-0.23952219,213515.04454008,427.03008908,0.47033329,0.00970523,0.55641770,0.49685852,,,,,,,0.44287747,0.09418289
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.60000000,,0.00070004,0.00295634,0.00064084,0.00386290,95568.49142877,44000.00000000,51568.49142877,1.17201117,0.20493552,0.22476262,0.79397291,0.28845161,1.13567848,0.46928023,-0.43670179,567,2023,0.88633825,2022,-0.39815789,348070.32029736,696.14064059,0.69863830,0.01582138,0.44689380,0.39912107,,,,,,,0.55227363,0.27713957
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.60000000,QQQ<SMA200,0.03946626,0.45189622,0.03939548,0.45191857,95947.09441905,44000.00000000,51947.09441905,1.18061578,0.21179726,0.22593279,0.86805222,0.26206991,1.24154268,0.63937235,-0.33125808,535,2023,0.59589793,2022,-0.26625805,300625.25077778,601.25050156,0.59732437,0.01366478,0.48577858,0.39912107,,,,,,,0.51344213,0.09463722
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.70000000,,0.00073103,0.00296474,0.00065852,0.00346086,106899.40652507,44000.00000000,62899.40652507,1.42953197,0.23517479,0.25806431,0.81829812,0.32354388,1.16529235,0.51203682,-0.45929273,605,2023,0.97929605,2022,-0.41980841,491648.42454143,983.29684908,0.92723776,0.02234766,0.38652937,0.29924037,,,,,,,0.61257428,0.27770372
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.70000000,QQQ<SMA200,0.03947427,0.45193149,0.03942023,0.45195375,107409.96490613,44000.00000000,63409.96490613,1.44113557,0.24236425,0.25948715,0.87701501,0.30028714,1.24798164,0.66570977,-0.36406895,601,2023,0.67441917,2022,-0.29263510,443788.71244895,887.57742490,0.82860941,0.02017221,0.42542579,0.29924037,,,,,,,0.57376032,0.09460204
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.80000000,,0.00068324,0.00297314,0.00071377,0.00305882,112129.10722565,44000.00000000,68129.10722565,1.54838880,0.24389216,0.27235317,0.79616826,0.35494926,1.12531021,0.50259610,-0.48526472,753,2023,0.98496036,2022,-0.44157072,722221.83235578,1444.44366471,1.35768459,0.03282827,0.33983131,0.19908965,,,,,,,0.65925942,0.27713297
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.80000000,QQQ<SMA200,0.03953020,0.45243471,0.03955860,0.45245738,112664.96323865,44000.00000000,68664.96323865,1.56056735,0.25125008,0.27378265,0.84251281,0.33386876,1.18896785,0.63563642,-0.39527327,606,2023,0.67933939,2022,-0.31888915,676646.94293569,1353.29388587,1.25944654,0.03075668,0.37872491,0.19908965,,,,,,,0.62038575,0.09409841
VT TQQQ/DBMF t25 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.50000000,,0.00073002,0.00212661,0.00062800,0.00199861,100888.90131640,44000.00000000,56888.90131640,1.29292958,0.23079539,0.24082788,0.91700608,0.26644406,1.29289907,0.73276953,-0.31496313,428,2023,0.55163392,2022,-0.23106163,442856.04899552,885.71209799,0.89574332,0.02012982,,,0.58716241,0.49800139,,,,,0.41195518,0.17290959
VT TQQQ/DBMF t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.50000000,QQQ<SMA200,0.02753284,0.28925323,0.02750045,0.28927369,101530.46093195,44000.00000000,57530.46093195,1.30751048,0.23620045,0.24271204,0.96275495,0.25536689,1.35811090,0.78618960,-0.30043701,428,2021,0.41733323,2022,-0.13081461,411799.60927427,823.59921855,0.82365943,0.01871816,,,0.61411448,0.49800139,,,,,0.38506437,0.05232368
VT TQQQ/DBMF t25 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.60000000,,0.00070918,0.00275926,0.00065303,0.00177748,101514.08937082,44000.00000000,57514.08937082,1.30713839,0.23428844,0.24266410,0.89162109,0.28209850,1.25045134,0.71661031,-0.32693981,428,2023,0.56053811,2022,-0.23327982,624541.37916278,1249.08275833,1.25130021,0.02838824,,,0.55260984,0.39899157,,,,,0.44647176,0.17316620
VT TQQQ/DBMF t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.60000000,QQQ<SMA200,0.02756093,0.28915379,0.02752838,0.28917403,102237.98706542,44000.00000000,58237.98706542,1.32359062,0.23986505,0.24477728,0.93198526,0.27165010,1.30714096,0.76705914,-0.31270737,428,2021,0.44022413,2022,-0.13324332,594185.84046802,1188.37168094,1.17687595,0.02700845,,,0.57951016,0.39899157,,,,,0.41958676,0.05242334
VT TQQQ/DBMF t25 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.70000000,,0.00078823,0.00281170,0.00077587,0.00215165,103512.19682873,44000.00000000,59512.19682873,1.35254993,0.23987111,0.24846371,0.88376809,0.29350078,1.23586400,0.70895802,-0.33834318,432,2023,0.58744691,2022,-0.23292220,815220.02733900,1630.44005468,1.61378156,0.03705546,,,0.52758016,0.29879916,,,,,0.47136665,0.17308513
VT TQQQ/DBMF t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.70000000,QQQ<SMA200,0.02758302,0.28903425,0.02758275,0.28905441,104189.68260113,44000.00000000,60189.68260113,1.36794733,0.24527645,0.25040680,0.92024333,0.28349312,1.28665119,0.75603595,-0.32442433,432,2021,0.44388141,2022,-0.13330301,785365.43444205,1570.73086888,1.53749422,0.03569843,,,0.55448079,0.29879916,,,,,0.44451861,0.05254296
VT TQQQ/DBMF t25 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.80000000,,0.00077528,0.00248385,0.00079928,0.00231139,105188.93078728,44000.00000000,61188.93078728,1.39065752,0.24570626,0.25325166,0.88493886,0.30098710,1.23736859,0.71328072,-0.34447343,432,2023,0.61463092,2022,-0.23307666,962295.97613755,1924.59195228,1.87931004,0.04374073,,,0.51355404,0.19932277,,,,,0.48536528,0.17318646
VT TQQQ/DBMF t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.25000000,0.80000000,QQQ<SMA200,0.02761514,0.28898790,0.02763900,0.28900683,105879.43859161,44000.00000000,61879.43859161,1.40635088,0.25112690,0.25520307,0.91978018,0.29118739,1.28589840,0.75974001,-0.33054321,432,2021,0.46850393,2022,-0.13331686,933058.17974495,1866.11635949,1.80167318,0.04241174,,,0.54050689,0.19932277,,,,,0.45844530,0.05259054
VT TQQQ/DBMF t30 w0-50 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.50000000,,0.00073131,0.00287907,0.00059834,0.00199861,107358.72238365,44000.00000000,63358.72238365,1.43997096,0.24646450,0.25934463,0.91532711,0.28703163,1.29938442,0.73882417,-0.33359019,572,2023,0.67850701,2022,-0.28269256,346501.01611292,693.00203223,0.67443580,0.01575005,,,0.55355772,0.49800139,,,,,0.44558463,0.20751354
VT TQQQ/DBMF t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.50000000,QQQ<SMA200,0.03239630,0.34463605,0.03231740,0.34465692,108624.21655376,44000.00000000,64624.21655376,1.46873219,0.25451790,0.26284633,0.97827330,0.27047760,1.39158938,0.80314288,-0.31690240,426,2023,0.49200521,2022,-0.16600090,309904.97238076,619.80994476,0.59334990,0.01408659,,,0.58531504,0.49800139,,,,,0.41384811,0.06525992
VT TQQQ/DBMF t30 w0-60 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.60000000,,0.00070808,0.00186036,0.00066475,0.00177119,110037.89722326,44000.00000000,66037.89722326,1.50086130,0.25335278,0.26671416,0.88808715,0.30979534,1.25420153,0.70656593,-0.35856919,591,2023,0.70929471,2022,-0.30427259,548647.66419137,1097.29532838,1.05324032,0.02493853,,,0.50463949,0.39868076,,,,,0.49447502,0.20778123
VT TQQQ/DBMF t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.60000000,QQQ<SMA200,0.03229657,0.34467536,0.03225844,0.34469527,111269.57921941,44000.00000000,67269.57921941,1.52885407,0.26130246,0.27004717,0.94002892,0.29455427,1.32905291,0.79661048,-0.32801785,398,2023,0.51912249,2022,-0.19111804,514764.84120711,1029.52968241,0.97243000,0.02339840,,,0.53643171,0.39868076,,,,,0.46277715,0.06522157
VT TQQQ/DBMF t30 w0-70 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.70000000,,0.00082927,0.00254993,0.00076962,0.00230028,110449.93344814,44000.00000000,66449.93344814,1.51022576,0.25638217,0.26783294,0.86684621,0.32633647,1.21853510,0.70205915,-0.36518600,601,2023,0.71647130,2022,-0.30657768,754863.27725074,1509.72655450,1.43699135,0.03431197,,,0.46909351,0.29841329,,,,,0.52983971,0.20747647
VT TQQQ/DBMF t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.70000000,QQQ<SMA200,0.03228901,0.34437054,0.03230464,0.34439127,111713.73507188,44000.00000000,67713.73507188,1.53894852,0.26433971,0.27124081,0.91260359,0.31189377,1.28357856,0.77864401,-0.33948724,398,2023,0.52579728,2022,-0.19428132,721929.34537651,1443.85869075,1.35215793,0.03281497,,,0.50083533,0.29841329,,,,,0.49824873,0.06552557
VT TQQQ/DBMF t30 w0-80 QQQ:VOL_EWMA80,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.80000000,,0.00089613,0.00294995,0.00084528,0.00305882,112420.32654624,44000.00000000,68420.32654624,1.55500742,0.26122007,0.27313081,0.85911936,0.33857599,1.20394992,0.70712819,-0.36940979,601,2023,0.74300013,2022,-0.30641204,962107.62012204,1924.21524024,1.81284730,0.04373216,,,0.44150879,0.19892689,,,,,0.55729970,0.20774161
VT TQQQ/DBMF t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,full,full,2020-12-18,2026-08-20,false,true,20.00000000,0.03000000,tests/data/2026-08-20-net15,DBMF,0.30000000,0.80000000,QQQ<SMA200,0.03250063,0.34454743,0.03247760,0.34456810,113754.58900209,44000.00000000,69754.58900209,1.58533157,0.26930826,0.27667033,0.90159080,0.32464590,1.26379150,0.76748058,-0.35089912,428,2023,0.54914714,2022,-0.19381385,931206.00700243,1862.41201400,1.72626287,0.04232755,,,0.47331126,0.19892689,,,,,0.52556493,0.06534874
