label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.03733358,0.28747508,0.03644315,0.28747765,59419.11952480,34000.00000000,25419.11952480,0.74762116,0.20977567,0.22053026,0.88914723,0.25053846,1.24446891,0.90241462,-0.23246041,570,2023,0.49894850,2022,-0.16729060,468137.25890274,126.84566338,1.89919458,0.00373075,0.20547035,0.07116962,0.20709251,0.07446772,,,0.13775005,0.04858531,,,0.44651846,0.05436989
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.03042358,0.23129173,0.02956286,0.23129307,54997.93081596,34000.00000000,20997.93081596,0.61758620,0.17866818,0.18885919,0.89334136,0.20941524,1.25204847,0.99845581,-0.17894450,,2023,0.40188728,2022,-0.11964705,402922.94153207,91.32631534,1.71135783,0.00268607,0.23608743,0.07176786,0.23740082,0.07352923,0.15803143,0.04993316,,,,,0.36564229,0.04218496
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.03709690,0.28739269,0.03623257,0.28739406,59382.95176922,34000.00000000,25382.95176922,0.74655740,0.20797327,0.22027928,0.87623496,0.25332791,1.22771045,0.84892996,-0.24498283,573,2023,0.48876557,2022,-0.17806889,466780.09288290,105.72007708,1.90630157,0.00310941,0.20572061,0.07133829,0.20704837,0.07438627,0.13781835,0.04881795,,,,,0.44658762,0.05445348
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL25+BTAL25+KMLM50,0.20000000,0.03126588,0.23238596,0.03040648,0.23238937,56058.12453818,34000.00000000,22058.12453818,0.64876837,0.19625788,0.19664296,0.94763483,0.21419153,1.32347478,1.13100620,-0.17352503,,2023,0.41603445,2022,-0.07266655,416635.80636293,127.90382258,1.69578584,0.00376188,0.15701745,0.04984847,0.15830768,0.04967478,,,0.31689429,0.09934386,,,0.36492683,0.04108866
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL25+BTAL25+KMLM50,0.25000000,0.03793173,0.28856093,0.03701808,0.28856448,60600.24481421,34000.00000000,26600.24481421,0.78236014,0.22517928,0.22865711,0.92380063,0.25656231,1.29135176,1.04307221,-0.21588082,,2023,0.50334285,2022,-0.13712385,481646.95391991,147.28462666,1.88914450,0.00433190,0.13683860,0.04836604,0.13811061,0.04949771,,,0.27638208,0.09898973,,,0.44579745,0.05328306
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+KMLM25,0.20000000,0.03024107,0.23009739,0.02952325,0.23009861,55109.19766602,34000.00000000,21109.19766602,0.62085875,0.18227942,0.18968198,0.88265600,0.21736578,1.23212172,0.88408105,-0.20617954,571,2023,0.47008435,2022,-0.15565155,406271.85824575,68.42287254,1.71902912,0.00201244,0.47369146,0.14989471,,,,,0.15795208,0.04978795,,,0.36565471,0.04337942
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+KMLM25,0.25000000,0.03661391,0.28547985,0.03591156,0.28548146,59640.69511692,34000.00000000,25640.69511692,0.75413809,0.21187490,0.22206503,0.86975625,0.26131873,1.21486649,0.79242788,-0.26737436,573,2023,0.55883901,2022,-0.21155268,470628.42784112,79.12542211,1.91299046,0.00232722,0.41297717,0.14858434,,,,,0.13763619,0.04872740,,,0.44680828,0.05636608
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+DBMF25,0.20000000,0.02986944,0.22969613,0.02919865,0.22969721,55060.82628011,34000.00000000,21060.82628011,0.61943607,0.18013044,0.18932446,0.86246172,0.22135857,1.20341848,0.81680669,-0.22053007,573,2023,0.45882454,2022,-0.16843168,405513.95410503,50.63661816,1.72844635,0.00148931,0.47381196,0.14324445,,,0.15792500,0.04983184,,,,,0.36589125,0.04378082
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+DBMF25,0.25000000,0.03632265,0.28502075,0.03570557,0.28502184,59606.69464164,34000.00000000,25606.69464164,0.75313808,0.21005717,0.22182983,0.85612600,0.26479088,1.19597656,0.75097586,-0.27971229,601,2023,0.54815082,2022,-0.22233860,469387.04002392,58.68621450,1.92073421,0.00172607,0.41274302,0.14839599,,,0.13766305,0.04884440,,,,,0.44705631,0.05682570
VT TQQQ/BIL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+KMLM50,0.20000000,0.03078665,0.23134081,0.03014769,0.23134320,56094.60709356,34000.00000000,22094.60709356,0.64984139,0.19717761,0.19690861,0.92793384,0.22123255,1.29580310,1.08288393,-0.18208563,553,2023,0.45465113,2022,-0.10718394,418449.92038413,98.93834548,1.70767731,0.00290995,0.31569703,0.09956327,,,,,0.31672245,0.09921067,,,0.36515383,0.04213483
VT TQQQ/BIL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+KMLM50,0.25000000,0.03728160,0.28725409,0.03663880,0.28725652,60752.47729189,34000.00000000,26752.47729189,0.78683757,0.22660112,0.22969493,0.91108436,0.26337918,1.27366641,0.96432766,-0.23498353,570,2023,0.54329693,2022,-0.16796988,483705.04744105,114.38365933,1.89999300,0.00336423,0.27539539,0.09861660,,,,,0.27630652,0.09889718,,,0.44600508,0.05459102
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL,0.20000000,0.02875467,0.23283194,0.02862034,0.23283789,53543.95511246,34000.00000000,19543.95511246,0.57482221,0.15969919,0.17797700,0.82801777,0.20516750,1.16393416,0.72737976,-0.21955408,191,2023,0.33112225,2022,-0.07632879,386346.01085406,146.04960342,1.68779627,0.00429558,,,0.63350295,0.19940821,,,,,,,0.36579293,0.04064015
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL,0.25000000,0.03526664,0.28898167,0.03512284,0.28898772,57514.54238303,34000.00000000,23514.54238303,0.69160419,0.18766061,0.20713711,0.82779704,0.24505021,1.15994840,0.83650470,-0.22433898,167,2023,0.41443021,2022,-0.14140931,447435.35828621,168.25408751,1.88381017,0.00494865,,,0.55243030,0.19938294,,,,,,,0.44677944,0.05285982
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL,0.20000000,0.02928330,0.22837322,0.02891387,0.22837374,54066.09445409,34000.00000000,20066.09445409,0.59017925,0.16645970,0.18191317,0.81865032,0.21799877,1.14139292,0.68438257,-0.24322610,605,2023,0.48594362,2022,-0.20462579,392774.29280246,39.04411167,1.72465807,0.00114836,0.63107612,0.19342022,,,,,,,,,0.36651688,0.04510429
VT TQQQ/BIL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL,0.25000000,0.03548919,0.28357615,0.03517704,0.28357676,58487.31422604,34000.00000000,24487.31422604,0.72021512,0.19636774,0.21402324,0.81765737,0.26253495,1.14118953,0.65401746,-0.30024846,606,2023,0.57394265,2022,-0.25479022,456841.85006689,45.56673566,1.92312008,0.00134020,0.55002349,0.19864949,,,,,,,,,0.44767755,0.05827078
VT TQQQ/BIL50+BTAL50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+BTAL50,0.20000000,0.02991651,0.23098068,0.02936043,0.23098214,54020.06995273,34000.00000000,20020.06995273,0.58882559,0.16498606,0.18156750,0.85818983,0.20270378,1.20294015,0.88272181,-0.18690606,571,2023,0.40860168,2022,-0.13949896,392243.64027902,92.44153873,1.71281593,0.00271887,0.31504568,0.09338329,0.31645903,0.09865034,,,,,,,0.36600168,0.04249590
VT TQQQ/BIL50+BTAL50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL50+BTAL50,0.25000000,0.03597310,0.28630114,0.03550494,0.28630261,58193.78986161,34000.00000000,24193.78986161,0.71158205,0.19361872,0.21195557,0.84231163,0.24753960,1.17932036,0.75951904,-0.25492280,601,2023,0.49451328,2022,-0.19799902,453732.29030454,106.78256149,1.90546120,0.00314066,0.27453104,0.09587426,0.27579546,0.09954973,,,,,,,0.44734943,0.05554493
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,,,0.06877284,0.39664415,0.06852008,0.39665119,59735.98340786,34000.00000000,25735.98340786,0.75694069,0.19099193,0.22272360,0.89455259,0.22437897,1.28783601,0.61784843,-0.30912424,683,2023,0.47587298,2022,-0.25745401,104605.38092280,41.37762829,0.45109506,0.00121699,,,0.56750606,0.49900540,,,,,,,0.43153234,0.10334881
SPY benchmark,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,,,0.01004429,0.02352117,0.01004576,0.02352217,49647.17500738,34000.00000000,15647.17500738,0.46021103,0.13665475,0.14753420,0.87269777,0.16252122,1.25195019,0.56741115,-0.24083903,708,2021,0.28447035,2022,-0.17847156,33934.20469113,2.37539433,0.15822338,0.00006986,,,,,,,,,0.98995424,0.97647783,,
VT TQQQ/BTAL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+KMLM25,0.20000000,0.00763865,0.07184891,0.00655994,0.07186266,23169.77389413,19500.00000000,3669.77389413,0.18819353,0.13876941,0.14693672,0.78566973,0.18979533,1.07884204,0.87281717,-0.15899024,215,2025,0.17042141,2026,0.05733084,98521.74462510,38.05513681,1.86636198,0.00195155,,,0.44197423,0.14888806,,,0.14686435,0.04865783,,,0.40824564,0.18997970
VT TQQQ/BTAL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+KMLM25,0.25000000,0.00841794,0.08605349,0.00736948,0.08606813,24528.64327604,19500.00000000,5028.64327604,0.25787914,0.18780408,0.19911404,0.86284331,0.23263750,1.18707801,0.96587959,-0.19443839,197,2025,0.21779609,2026,0.08894230,99475.72546660,37.99220583,1.82420487,0.00194832,,,0.37995839,0.14908918,,,0.12585864,0.04885292,,,0.49130460,0.24092887
VT TQQQ/BTAL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+DBMF25,0.20000000,0.00772838,0.07174822,0.00661123,0.07175812,23323.58813620,19500.00000000,3823.58813620,0.19608144,0.14736671,0.15289880,0.81264613,0.19378083,1.11682301,0.91597085,-0.16088581,215,2025,0.19296895,2026,0.05022151,99332.34371207,33.71345237,1.86189009,0.00172889,,,0.44213092,0.14940299,0.14672542,0.04871048,,,,,0.40823858,0.18876469
VT TQQQ/BTAL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL75+DBMF25,0.25000000,0.00869289,0.08578467,0.00757716,0.08579483,24566.34824558,19500.00000000,5066.34824558,0.25981273,0.19168414,0.20054628,0.86561800,0.23684170,1.19301473,0.97383674,-0.19683396,209,2025,0.23502346,2026,0.07951085,100100.32178929,33.64901066,1.82302112,0.00172559,,,0.38001300,0.14924753,0.12598627,0.04905703,,,,,0.49092891,0.23961903
VT TQQQ/BTAL50+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL50+KMLM50,0.20000000,0.00746528,0.07182376,0.00644198,0.07183822,24376.12618090,19500.00000000,4876.12618090,0.25005775,0.17788749,0.19331223,0.90841163,0.20494895,1.25531675,1.22856396,-0.14479302,191,2025,0.18411413,2026,0.10462466,100888.31906682,38.95093437,1.87127853,0.00199748,,,0.29446064,0.09907890,,,0.29409762,0.09844415,,,0.40860018,0.19005184
VT TQQQ/BTAL50+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BTAL50+KMLM50,0.25000000,0.00793200,0.08263903,0.00699820,0.08265311,25554.82245113,19500.00000000,6054.82245113,0.31050372,0.21983447,0.23780763,0.92839078,0.24951235,1.28327619,1.16646750,-0.18846172,152,2025,0.22691619,2026,0.12905791,101443.21780837,38.73809098,1.82971805,0.00198657,,,0.25304496,0.09927180,,,0.25257026,0.09870057,,,0.49162062,0.24421792
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+KMLM25,0.20000000,0.00935782,0.06842756,0.00738664,0.06843534,24588.42423114,19500.00000000,5088.42423114,0.26094483,0.19014335,0.20138447,0.93871833,0.21073901,1.29938974,1.22113864,-0.15570988,191,2025,0.21433212,2026,0.09557789,102008.29963646,28.42181804,1.86250500,0.00145753,0.21841813,0.06989344,0.22079918,0.07438274,,,0.14677982,0.04914910,,,0.40881724,0.19122025
VT TQQQ/BIL37.5+BTAL37.5+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+KMLM25,0.25000000,0.00972952,0.08170128,0.00782781,0.08170851,25695.02836132,19500.00000000,6195.02836132,0.31769376,0.22896022,0.24304905,0.93745313,0.25719875,1.30032607,1.17822954,-0.19432565,148,2025,0.25311701,2026,0.11904604,102251.09021963,28.36987287,1.82015303,0.00145487,0.18756542,0.07227822,0.18950111,0.07413875,,,0.12607551,0.04924925,,,0.49180836,0.24266951
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+DBMF25,0.20000000,0.00967464,0.06820836,0.00770001,0.06821279,24738.04726336,19500.00000000,5238.04726336,0.26861781,0.19833593,0.20705806,0.95326103,0.21595889,1.32352930,1.25591854,-0.15792101,191,2025,0.23657044,2026,0.08804751,102618.30597753,23.74763343,1.85480220,0.00121783,0.21813193,0.07393970,0.22071603,0.07419650,0.14677941,0.04919380,,,,,0.40880301,0.19012186
VT TQQQ/BIL37.5+BTAL37.5+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL37.5+BTAL37.5+DBMF25,0.25000000,0.01038157,0.08143662,0.00829482,0.08144172,25751.35418795,19500.00000000,6251.35418795,0.32058227,0.23362701,0.24515173,0.94017395,0.26179551,1.30784548,1.16781824,-0.20005426,149,2025,0.27176680,2026,0.10951089,102681.31446331,23.65323796,1.81388083,0.00121299,0.18759240,0.07154335,0.18945124,0.07427990,0.12619107,0.04941882,,,,,0.49155122,0.24138508
VT TQQQ/BIL25+BTAL25+KMLM50 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL25+BTAL25+KMLM50,0.20000000,0.00962157,0.06768935,0.00751794,0.06769953,25334.05015183,19500.00000000,5834.05015183,0.29918206,0.21181898,0.22953259,0.98188147,0.22264986,1.36153266,1.28644237,-0.16465486,152,2025,0.21279789,2026,0.12991870,102943.01655423,32.50929155,1.86350860,0.00166714,0.14428899,0.04846525,0.14690710,0.04898347,,,0.29424500,0.09883442,,,0.40882026,0.19262356
VT TQQQ/BIL25+BTAL25+KMLM50 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL25+BTAL25+KMLM50,0.25000000,0.01027419,0.08070800,0.00796004,0.08071839,26374.36105169,19500.00000000,6874.36105169,0.35253134,0.24821184,0.26829599,0.96949655,0.26772682,1.34589198,1.18587778,-0.20930643,148,2025,0.25030817,2026,0.15051717,103707.83578893,32.39105873,1.83305608,0.00166108,0.12417187,0.04657359,0.12621229,0.04898221,,,0.25232001,0.09831045,,,0.49171576,0.24446302
VT TQQQ/BIL75+KMLM25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+KMLM25,0.20000000,0.00886936,0.06477848,0.00744974,0.06478295,26032.65886265,19500.00000000,6532.65886265,0.33500815,0.24082907,0.25562750,1.01647725,0.24328091,1.41886007,1.30711604,-0.18424460,147,2025,0.25768641,2026,0.13269421,105528.53194457,18.20783377,1.85823922,0.00093374,0.43877849,0.14546705,,,,,0.14669296,0.04968594,,,0.40940132,0.19264408
VT TQQQ/BIL75+KMLM25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+KMLM25,0.25000000,0.00904578,0.07728069,0.00757890,0.07728525,26910.20233960,19500.00000000,7410.20233960,0.38001038,0.27086136,0.28803985,0.98410850,0.28787121,1.37562084,1.19840774,-0.22601770,148,2025,0.28929154,2026,0.14912434,105867.61375458,18.19447831,1.82839844,0.00093305,0.37780121,0.14636772,,,,,0.12593404,0.04881062,,,0.49206494,0.24448928
VT TQQQ/BIL75+DBMF25 t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+DBMF25,0.20000000,0.00896818,0.06461205,0.00728126,0.06461454,26188.26326686,19500.00000000,6688.26326686,0.34298786,0.24922307,0.26140410,1.02671217,0.24880800,1.43878141,1.30413957,-0.19110153,148,2025,0.28044257,2026,0.12493349,106079.76073164,13.13057427,1.84902381,0.00067336,0.43948987,0.14427554,,,0.14654264,0.04964993,,,,,0.40900312,0.19150557
VT TQQQ/BIL75+DBMF25 t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-24,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24,BIL75+DBMF25,0.25000000,0.00937820,0.07691714,0.00768722,0.07691968,26946.55888030,19500.00000000,7446.55888030,0.38187481,0.27471760,0.28937414,0.98255675,0.29293601,1.37739168,1.18189896,-0.23243746,149,2025,0.30724201,2026,0.13899036,106290.60241837,13.22771855,1.82281821,0.00067834,0.37747472,0.14500262,,,0.12603317,0.04886850,,,,,0.49179301,0.24328940
