time,open,high,low,close,Volume
2006-06-21,1.1401565,1.140625,1.1273435,1.1289065,1523200.0
2006-06-22,1.1249985,1.1270315,1.0903125,1.102331,13612800.0
2006-06-23,1.0976565,1.118125,1.085625,1.0990625,3411200.0
2006-06-26,1.1015625,1.109375,1.09375,1.103125,3622400.0
2006-06-27,1.1046875,1.1046875,1.061875,1.061875,6393600.0
2006-06-28,1.0664065,1.0771875,1.0534375,1.0748435,6374400.0
2006-06-29,1.088281,1.139844,1.0832815,1.139844,11289600.0
2006-06-30,1.1484375,1.1484375,1.1278125,1.1289065,15168000.0
2006-07-03,1.1375,1.1429685,1.1353125,1.1420315,2380800.0
2006-07-05,1.121094,1.1215625,1.093906,1.0970315,9900800.0
2006-07-06,1.102344,1.1109375,1.086719,1.090625,5369600.0
2006-07-07,1.071094,1.0921875,1.0601565,1.066719,4588800.0
2006-07-10,1.0765625,1.080744,1.0396875,1.0490625,7987200.0
2006-07-11,1.04125,1.0692185,1.03375,1.06625,10604800.0
2006-07-12,1.0596875,1.0625,1.018694,1.0240625,14598400.0
2006-07-13,1.0289065,1.0289065,0.9890625,0.9914065,26745600.0
2006-07-14,0.9875,0.989844,0.9609375,0.9710935,13856000.0
2006-07-17,0.978906,0.984375,0.963125,0.9757815,9868800.0
2006-07-18,0.984375,0.9874765,0.9484375,0.98125,26054400.0
2006-07-19,0.978906,1.016719,0.9783205,1.0025,16940800.0
2006-07-20,1.0140625,1.0140625,0.974219,0.9751565,12019200.0
2006-07-21,0.9582815,0.96875,0.951875,0.953125,18630400.0
2006-07-24,0.9607815,0.9915625,0.9607815,0.9882815,15334400.0
2006-07-25,0.992969,1.009375,0.9807815,0.9979705,21683200.0
2006-07-26,0.99375,1.015469,0.98125,1.0,23500800.0
2006-07-27,1.021094,1.0234375,0.98125,0.989844,12038400.0
2006-07-28,1.0007815,1.029375,0.994533,1.029375,6752000.0
2006-07-31,1.021875,1.0382815,1.014844,1.027344,9958400.0
2006-08-01,1.008594,1.008594,0.9812515,0.9921875,15609600.0
2006-08-02,1.0039065,1.0265625,1.0015625,1.010469,13939200.0
2006-08-03,0.992969,1.0375,0.9921875,1.027344,19961600.0
2006-08-04,1.0464065,1.0546875,0.998594,1.0179685,18816000.0
2006-08-07,1.0109375,1.014844,0.996094,1.005625,17017600.0
2006-08-08,1.009375,1.015625,0.9828125,0.992969,28838400.0
2006-08-09,1.0064065,1.034375,0.9890625,0.9925,28825600.0
2006-08-10,0.9932815,1.0128125,0.9828125,1.0051565,23283200.0
2006-08-11,0.9953125,1.0007815,0.9851565,0.9953125,13350400.0
2006-08-14,1.0076565,1.03125,1.001875,1.004375,19321600.0
2006-08-15,1.037344,1.0703125,1.0232815,1.056719,22054400.0
2006-08-16,1.0703125,1.108094,1.064094,1.1070315,31040000.0
2006-08-17,1.108594,1.1296875,1.1,1.1140625,44345600.0
2006-08-18,1.1101565,1.1178125,1.089844,1.1125,16934400.0
2006-08-21,1.094375,1.1030295,1.086719,1.0921875,16275200.0
2006-08-22,1.103594,1.116875,1.0857815,1.095,16268800.0
2006-08-23,1.0978125,1.10875,1.06875,1.0765625,18598400.0
2006-08-24,1.0890625,1.089844,1.0671875,1.0848435,18432000.0
2006-08-25,1.0734375,1.106067,1.0734375,1.0890625,15257600.0
2006-08-28,1.0859375,1.1109375,1.0859375,1.1046875,16588800.0
2006-08-29,1.103125,1.1132815,1.0807815,1.1117185,26617600.0
2006-08-30,1.1128125,1.1226565,1.103125,1.121561,22585600.0
2006-08-31,1.121094,1.1271875,1.1132815,1.1203125,9395200.0
2006-09-01,1.1359375,1.136719,1.1201565,1.130469,18496000.0
2006-09-05,1.131875,1.1526565,1.115625,1.150781,21452800.0
2006-09-06,1.1296875,1.135625,1.1015625,1.1059375,23398400.0
2006-09-07,1.1,1.1176565,1.0875,1.0960935,27027200.0
2006-09-08,1.1015625,1.1139045,1.09375,1.1070315,13990400.0
2006-09-11,1.091094,1.132344,1.084375,1.121875,26662400.0
2006-09-12,1.1257815,1.1715625,1.1234375,1.165469,19027200.0
2006-09-13,1.16875,1.182031,1.1585935,1.1789065,22579200.0
2006-09-14,1.1678125,1.185,1.1678125,1.1776565,15187200.0
2006-09-15,1.2054685,1.275469,1.182344,1.1890625,15891200.0
2006-09-18,1.1914065,1.2048345,1.1765625,1.188125,13184000.0
2006-09-19,1.1875,1.1921875,1.154375,1.17375,20819200.0
2006-09-20,1.1996875,1.214844,1.1933345,1.208594,21785600.0
2006-09-21,1.215625,1.2210935,1.1875,1.192969,50976000.0
2006-09-22,1.1890625,1.1890625,1.1640625,1.172344,18214400.0
2006-09-25,1.185625,1.21875,1.1629685,1.215625,37670400.0
2006-09-26,1.2125,1.228906,1.2051565,1.225625,24934400.0
2006-09-27,1.22375,1.234844,1.208594,1.219375,27929600.0
2006-09-28,1.229375,1.2320315,1.20375,1.2265625,14444800.0
2006-09-29,1.2328125,1.2332875,1.215625,1.2171875,12473600.0
2006-10-02,1.211719,1.2196875,1.1821565,1.1875,22828800.0
2006-10-03,1.1765625,1.2054685,1.169375,1.1959375,20364800.0
2006-10-04,1.19375,1.2539065,1.186094,1.2507815,27206400.0
2006-10-05,1.2539065,1.2695315,1.2478125,1.2671875,21580800.0
2006-10-06,1.2520315,1.2695315,1.250469,1.260156,21766400.0
2006-10-09,1.2595315,1.2796875,1.2546875,1.2664065,12217600.0
2006-10-10,1.2703125,1.280469,1.254219,1.2734375,16710400.0
2006-10-11,1.259375,1.284375,1.240469,1.26875,23334400.0
2006-10-12,1.2828125,1.3109375,1.2779685,1.3109375,26284800.0
2006-10-13,1.3109375,1.327344,1.3039065,1.3209375,21683200.0
2006-10-16,1.324219,1.333594,1.320625,1.3234375,17868800.0
2006-10-17,1.3115625,1.3115625,1.2796875,1.2976565,35296000.0
2006-10-18,1.3120315,1.3134375,1.2725,1.2796875,36768000.0
2006-10-19,1.27375,1.3007815,1.26875,1.290625,36096000.0
2006-10-20,1.291719,1.2939065,1.2727625,1.29375,21696000.0
2006-10-23,1.284375,1.328675,1.2828125,1.316875,34579200.0
2006-10-24,1.3132815,1.32,1.2876565,1.304375,31315200.0
2006-10-25,1.3035935,1.32375,1.2953125,1.3203125,24864000.0
2006-10-26,1.3265625,1.348594,1.305469,1.3414065,30323200.0
2006-10-27,1.3360935,1.3409375,1.2953125,1.3034375,31724800.0
2006-10-30,1.3015625,1.3296875,1.29375,1.31875,28748800.0
2006-10-31,1.3320315,1.3359375,1.30875,1.3265625,27744000.0
2006-11-01,1.3359375,1.3376565,1.27875,1.290625,37945600.0
2006-11-02,1.2875,1.297969,1.2745315,1.291875,29440000.0
2006-11-03,1.3015625,1.3015625,1.265,1.284375,42656000.0
2006-11-06,1.2976565,1.3303125,1.295469,1.3132815,28524800.0
2006-11-07,1.325,1.354844,1.3171875,1.339844,34387200.0
2006-11-08,1.323125,1.3632815,1.3159375,1.357969,41382400.0
2006-11-09,1.367969,1.371094,1.3289065,1.3390625,32851200.0
2006-11-10,1.341094,1.353906,1.3296875,1.353906,24953600.0
2006-11-13,1.3525,1.3826565,1.349375,1.3757815,28512000.0
2006-11-14,1.378125,1.4109375,1.3645315,1.4109375,32083200.0
2006-11-15,1.409844,1.4375,1.4078125,1.419844,40307200.0
