label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.SCZ.avg,exposure.SCZ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TIP.avg,exposure.TIP.min,exposure.TLT.avg,exposure.TLT.min
EW SPY/SCZ/TIP/TLT,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01004144,0.02393023,0.00539393,0.01292881,54442.07991384,39500.00000000,14942.07991384,0.37828050,0.09523398,0.10326449,1.12945910,0.08365401,1.51665726,0.49373866,-0.19288338,106,2019,0.19277957,2018,-0.06477062,59970.93732580,12.94991720,0.20809825,0.00032785,0.24900069,0.24695291,0.24498923,0.23707119,0.24819471,0.24271788,0.24776902,0.24128339
SPY benchmark,sens,sens_2016-01-04,2016-01-04,2020-12-31,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00438019,0.01116430,0.00438144,0.01116527,64313.55190754,39500.00000000,24813.55190754,0.62819119,0.15077401,0.15785704,0.84098770,0.18818934,1.15589326,0.44653035,-0.33765679,173,2019,0.30809701,2018,-0.04781253,39443.59218216,2.76105145,0.12267662,0.00006990,,,0.99561856,0.98883473,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00349880,0.01794132,0.00359678,0.01797569,65643.78747758,40000.00000000,25643.78747758,0.64109469,0.15586825,0.16205397,1.06562597,0.14596494,1.47975144,0.84339833,-0.18480977,105,2017,0.26993458,2016,0.00824799,1684819.22291021,403.52900293,5.16235548,0.01008823,0.32750981,0.00000000,0.50533774,0.00000000,0.08172721,0.00000000,0.08182845,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00334061,0.01794132,0.00342791,0.01797569,69229.96436380,40000.00000000,29229.96436380,0.73074911,0.17004959,0.17980019,1.11253019,0.15151560,1.55988302,0.91950200,-0.18493662,105,2020,0.28814013,2018,0.04856475,1642752.68874797,378.07329385,4.95647246,0.00945183,0.34395801,0.00000000,0.55434404,0.00000000,0.01636103,0.00000000,0.08190902,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2016-07-05,2016-07-05,2021-07-02,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00326056,0.01794132,0.00330311,0.01797569,67263.12073382,40000.00000000,27263.12073382,0.68157802,0.15846696,0.17017405,1.03253513,0.15397761,1.44210194,0.77267153,-0.20508969,484,2020,0.32867296,2018,-0.07253025,903232.75386562,160.24016747,2.82901551,0.00400600,0.34397978,0.00000000,0.57085672,0.00000000,0.01636472,0.00000000,0.06549567,0.00000000
SPY60/TLT40,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00777173,0.02692425,0.00565982,0.01805967,60242.13286230,40000.00000000,20242.13286230,0.50605332,0.11830862,0.13357245,1.14421853,0.10231900,1.56786361,0.64119762,-0.18451194,104,2019,0.24362832,2018,-0.03214779,65276.21475702,5.59965381,0.21400369,0.00013999,,,0.59458935,0.58194033,,,0.39763695,0.39109549
EW SPY/SCZ/TIP/TLT,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00961918,0.02539851,0.00533528,0.01363575,55045.46483626,40000.00000000,15045.46483626,0.37613662,0.09240451,0.10385528,1.09211907,0.08418628,1.46162801,0.47828205,-0.19320087,106,2019,0.19400588,2018,-0.06410226,62078.82652812,13.08230948,0.21489980,0.00032706,0.24915571,0.24725492,0.24498187,0.23636425,0.24820852,0.24250694,0.24802981,0.24297699
SPY benchmark,sens,sens_2016-07-05,2016-07-05,2021-07-02,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00428837,0.01794132,0.00428959,0.01797569,70801.76735332,40000.00000000,30801.76735332,0.77004418,0.17586286,0.18731559,0.96389823,0.18618663,1.32910053,0.52185180,-0.33699771,173,2019,0.30761491,2018,-0.04840182,39646.81537657,2.77527708,0.12020701,0.00006938,,,0.99571041,0.98202431,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00296535,0.01698335,0.00305549,0.01698468,65119.16635726,40000.00000000,25119.16635726,0.62797916,0.16248748,0.15903200,1.09122975,0.14819258,1.51700816,0.87952942,-0.18474366,105,2017,0.25977647,2022,0.00576838,1657361.87180842,370.98144677,4.92270265,0.00927454,0.31103515,0.00000000,0.52228581,0.00000000,0.08184261,0.00000000,0.08178094,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00354468,0.01698335,0.00362289,0.01698468,71079.87901425,40000.00000000,31079.87901425,0.77699698,0.17611420,0.18821338,1.13253709,0.15384177,1.58777455,0.95176669,-0.18503925,105,2020,0.28804384,2022,0.00576519,1367690.03376480,312.35342289,4.05215910,0.00780884,0.32740788,0.00000000,0.57083891,0.00000000,0.01638375,0.00000000,0.08174657,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2017-01-03,2017-01-03,2022-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00354942,0.01698335,0.00358305,0.01698468,69351.27944347,40000.00000000,29351.27944347,0.73378199,0.16465433,0.17998769,1.05433522,0.15631548,1.47295404,0.80158773,-0.20541024,484,2020,0.32828546,2018,-0.07289730,736262.49194321,126.57810010,2.26004181,0.00316445,0.32747022,0.00000000,0.58714634,0.00000000,0.01633061,0.00000000,0.06546978,0.00000000
SPY60/TLT40,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00695140,0.01655835,0.00538059,0.01461084,61888.14949283,40000.00000000,21888.14949283,0.54720374,0.13490735,0.14217705,1.28834511,0.10240180,1.77346346,0.73198476,-0.18430349,104,2019,0.24424558,2018,-0.03152252,66860.75981141,5.68124259,0.20920299,0.00014203,,,0.59479921,0.58538916,,,0.39824741,0.39323075
EW SPY/SCZ/TIP/TLT,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01029148,0.02491568,0.00571163,0.01623265,55130.56147702,40000.00000000,15130.56147702,0.37826404,0.10021630,0.10413119,1.18214861,0.08384773,1.58784762,0.52098302,-0.19236002,106,2019,0.19196597,2018,-0.06490477,58426.84822572,12.88951703,0.19540463,0.00032224,0.24901291,0.24668332,0.24474435,0.23376735,0.24829357,0.24498683,0.24765285,0.24189271
SPY benchmark,sens,sens_2017-01-03,2017-01-03,2022-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00468473,0.01698335,0.00468596,0.01698468,72418.68531396,40000.00000000,32418.68531396,0.81046713,0.17924495,0.19446028,0.97214809,0.18806899,1.34124968,0.53135831,-0.33733348,173,2019,0.30750436,2018,-0.04757823,39723.78785113,2.78066515,0.11821748,0.00006952,,,0.99531404,0.98301532,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00327805,0.01407953,0.00337131,0.01408070,52782.94444278,40000.00000000,12782.94444278,0.31957361,0.10631232,0.09013724,0.74590014,0.15080216,1.02990057,0.57526259,-0.18480659,105,2021,0.19801980,2022,-0.11613197,1571978.30217375,336.97674419,4.87343019,0.00842442,0.26188825,0.00000000,0.47297934,0.00000000,0.16358096,0.00000000,0.09818015,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00387882,0.01336516,0.00396468,0.01363968,54377.97908070,40000.00000000,14377.97908070,0.35944948,0.11146460,0.09989781,0.74345463,0.15933509,1.02757590,0.58414370,-0.19081709,,2020,0.28943482,2022,-0.17490023,1587588.69378948,324.99819437,4.76652671,0.00812495,0.29460243,0.00000000,0.52138932,0.00000000,0.08185575,0.00000000,0.09818781,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2017-07-03,2017-07-03,2022-07-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00343796,0.01260279,0.00347516,0.01260325,54227.51471763,40000.00000000,14227.51471763,0.35568787,0.10462861,0.09898856,0.68394950,0.16567577,0.94312396,0.51287816,-0.20400285,483,2020,0.32751974,2022,-0.15974046,821780.53666548,137.24871635,2.54838659,0.00343122,0.29465932,0.00000000,0.57099929,0.00000000,0.04908089,0.00000000,0.08178534,0.00000000
SPY60/TLT40,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00854288,0.02176936,0.00658228,0.01951498,47269.61707258,40000.00000000,7269.61707258,0.18174043,0.07222789,0.05412523,0.66797401,0.11426973,0.89139992,0.31004840,-0.23295683,,2019,0.24296105,2022,-0.19761245,61091.13766454,5.22510563,0.19519173,0.00013063,,,0.59366519,0.58048502,,,0.39779001,0.39192827
EW SPY/SCZ/TIP/TLT,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01090788,0.02802442,0.00587990,0.01658879,43559.02638642,40000.00000000,3559.02638642,0.08897566,0.04419379,0.02757800,0.51407743,0.09252639,0.67334525,0.21016178,-0.21028464,,2019,0.19204538,2022,-0.18058532,58258.46612254,12.60576861,0.19963733,0.00031514,0.24885781,0.24578737,0.24470765,0.23341121,0.24781114,0.24420485,0.24771060,0.24265848
SPY benchmark,sens,sens_2017-07-03,2017-07-03,2022-07-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00584130,0.01606926,0.00584253,0.01607070,54369.01966217,40000.00000000,14369.01966217,0.35922549,0.11140674,0.09984374,0.62410530,0.20232808,0.85103039,0.33176814,-0.33579697,173,2019,0.30803090,2022,-0.19139933,39932.74426649,2.79529210,0.11962748,0.00006988,,,0.99415747,0.98392930,,,,
ROT SPY+SCZ top1 1-3U fb best(TIP+TLT@1M),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3U,0.00312888,0.00956747,0.00322383,0.00984788,47621.30080753,40000.00000000,7621.30080753,0.19053252,0.07069353,0.05639000,0.50924996,0.15928309,0.70801948,0.31429911,-0.22492437,,2021,0.19757966,2022,-0.15218624,1648511.43980780,327.47614575,5.40144770,0.00818690,0.21281246,0.00000000,0.48952469,0.00000000,0.19640081,0.00000000,0.09803820,0.00000000
ROT SPY+SCZ top1 1-3-6U fb best(TIP+TLT@1M),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6U,0.00431182,0.01518038,0.00439721,0.01545448,47356.52233114,40000.00000000,7356.52233114,0.18391306,0.06818745,0.05457985,0.48470326,0.16415854,0.66721407,0.26494908,-0.25736060,,2020,0.28932391,2022,-0.23618347,1569825.58346737,312.80595376,4.96318221,0.00782015,0.24560027,0.00000000,0.52086137,0.00000000,0.13099497,0.00000000,0.09814619,0.00000000
ROT SPY+SCZ top1 1-3-6-12U fb best(TIP+TLT@1M),sens,sens_2018-01-03,2018-01-03,2023-01-03,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00492372,0.01826894,0.00496751,0.01854275,46791.67386918,40000.00000000,6791.67386918,0.16979185,0.05678837,0.05068608,0.41045886,0.17006183,0.56493709,0.24254445,-0.23413595,,2020,0.32744066,2022,-0.22632856,967242.67389030,157.30764158,3.15171578,0.00393269,0.19647111,0.00000000,0.56950570,0.00000000,0.13098511,0.00000000,0.09807057,0.00000000
SPY60/TLT40,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00866960,0.02273022,0.00650929,0.01886972,43391.45450543,40000.00000000,3391.45450543,0.08478636,0.04667326,0.02625901,0.42496030,0.12632898,0.57906983,0.16874513,-0.27659027,,2019,0.24157450,2022,-0.23382331,60743.63535371,5.14979038,0.20219309,0.00012874,,,0.59386688,0.58113028,,,0.39746155,0.39251001
EW SPY/SCZ/TIP/TLT,sens,sens_2018-01-03,2018-01-03,2023-01-03,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01197933,0.03432624,0.00678907,0.02067919,40987.47656012,40000.00000000,987.47656012,0.02468691,0.02294263,0.00785993,0.27146194,0.10344846,0.36546804,0.08598036,-0.26683567,,2019,0.19118251,2022,-0.20868086,59780.54068694,12.54554536,0.21314342,0.00031364,0.24889640,0.24523721,0.24357016,0.22932081,0.24775116,0.24178167,0.24779785,0.24343806
