label,kind,window,start,end,is_baseline,feasible,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.80000000,0.40000000,0.80000000,QQQ<SMA200,0.00874237,0.29124302,0.00871911,0.29124302,124218.42111850,40000.00000000,84218.42111850,2.10546053,0.39590502,0.38052950,1.24639740,0.30562560,1.75332908,1.15673614,-0.34226044,578,2013,0.86900840,2016,-0.02638065,0.24314350,0.19856171,,,0.75655120,0.31059046
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA80,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.80000000,0.40000000,0.90000000,,0.00030627,0.00144691,0.00028774,0.00144036,150113.26422850,40000.00000000,110113.26422850,2.75283161,0.46366464,0.44876386,1.28015626,0.34465585,1.80983895,1.42185046,-0.32609944,543,2013,1.03423690,2015,0.03513775,0.15971452,0.09855964,,,0.83997920,0.34106560
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.80000000,0.40000000,0.90000000,QQQ<SMA200,0.00870824,0.29122995,0.00868638,0.29122995,133441.52173700,40000.00000000,93441.52173700,2.33603804,0.42327517,0.40613854,1.20531314,0.34207158,1.69334282,1.09654070,-0.38600954,578,2013,1.03423690,2015,-0.04186199,0.16808921,0.09855964,,,0.83158451,0.31064419
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.20000000,0.70000000,,0.00034881,0.00128054,0.00032270,0.00125803,87897.71339450,40000.00000000,47897.71339450,1.19744283,0.25406311,0.25998604,1.15616762,0.21632208,1.62261424,1.41023908,-0.18015605,429,2017,0.61605314,2015,-0.02067592,0.45962832,0.29874197,,,0.54002287,0.17398951
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.20000000,0.70000000,QQQ<SMA200,0.00411374,0.11977673,0.00408019,0.11977673,83143.68684850,40000.00000000,43143.68684850,1.07859217,0.23627896,0.24104496,1.09073836,0.21614942,1.52804655,1.31152381,-0.18015605,554,2017,0.61600108,2015,-0.06345914,0.46336113,0.29874197,,,0.53626150,0.15466863
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.20000000,0.80000000,,0.00041935,0.00183713,0.00038639,0.00178147,91274.45182850,40000.00000000,51274.45182850,1.28186130,0.26341751,0.27289168,1.14236566,0.22766724,1.60377024,1.40947463,-0.18689057,664,2017,0.66617617,2015,-0.02325239,0.43648284,0.19951951,,,0.56309781,0.17398026
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.20000000,0.80000000,QQQ<SMA200,0.00415718,0.11980744,0.00412731,0.11980744,86341.47477450,40000.00000000,46341.47477450,1.15853687,0.24551789,0.25388869,1.08018914,0.22750777,1.51404943,1.31369870,-0.18689057,788,2017,0.66618815,2015,-0.06590280,0.44023939,0.19951951,,,0.55934488,0.15462949
VT TQQQ/BTAL t20 w0-90 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.20000000,0.90000000,,0.00037245,0.00183713,0.00034294,0.00178147,93970.33517300,40000.00000000,53970.33517300,1.34925838,0.27144689,0.28289350,1.15061752,0.23252704,1.61780028,1.45219892,-0.18692129,663,2017,0.69323949,2015,-0.02327456,0.42529191,0.09942120,,,0.57433564,0.17400048
VT TQQQ/BTAL t20 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.20000000,0.90000000,QQQ<SMA200,0.00416130,0.11980171,0.00413223,0.11980171,88880.92751450,40000.00000000,48880.92751450,1.22202319,0.25342477,0.26378878,1.08968667,0.23237437,1.52978642,1.35578334,-0.18692129,782,2017,0.69326063,2015,-0.06597102,0.42900973,0.09942120,,,0.57058290,0.15464809
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.25000000,0.70000000,,0.00040525,0.00150098,0.00037951,0.00147156,96236.60244300,40000.00000000,56236.60244300,1.40591506,0.29415278,0.29110615,1.18672372,0.24238475,1.66410852,1.23531077,-0.23812047,540,2017,0.65982776,2015,-0.01766109,0.39444501,0.29882425,,,0.60514974,0.21751498
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.25000000,0.70000000,QQQ<SMA200,0.00505697,0.14858735,0.00503214,0.14858735,89842.69624550,40000.00000000,49842.69624550,1.24606741,0.27189185,0.26747246,1.11737547,0.24173426,1.56247537,1.11682988,-0.24344966,574,2017,0.65979460,2015,-0.06944341,0.39908334,0.29882425,,,0.60049638,0.19459643
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.25000000,0.80000000,,0.00031920,0.00140155,0.00029343,0.00134819,103486.07838950,40000.00000000,63486.07838950,1.58715196,0.31418964,0.31627395,1.17848582,0.26117409,1.65323579,1.31944568,-0.23812245,535,2017,0.75578202,2015,-0.02880072,0.35194170,0.19892232,,,0.64773910,0.21753135
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.25000000,0.80000000,QQQ<SMA200,0.00499704,0.14861745,0.00497170,0.14861745,96587.26288050,40000.00000000,56587.26288050,1.41468157,0.29157333,0.29236154,1.11385684,0.26057779,1.55883048,1.18403377,-0.24625424,556,2017,0.75576288,2015,-0.08003141,0.35656318,0.19892232,,,0.64308552,0.19458898
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.25000000,0.90000000,,0.00038973,0.00168413,0.00036752,0.00166068,109210.54346750,40000.00000000,69210.54346750,1.73026359,0.32771413,0.33507053,1.15982564,0.27820347,1.62705013,1.37615015,-0.23813835,512,2017,0.83632701,2015,-0.03649281,0.31719249,0.09833932,,,0.68241778,0.21753429
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.25000000,0.90000000,QQQ<SMA200,0.00504673,0.14867699,0.00502480,0.14867699,101925.50780150,40000.00000000,61925.50780150,1.54813770,0.30485417,0.31099086,1.09893725,0.27764549,1.53840225,1.23776706,-0.24629365,554,2017,0.83631060,2015,-0.08730617,0.32183549,0.09833932,,,0.67776010,0.19453438
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.30000000,0.70000000,,0.00037551,0.00173045,0.00035095,0.00172439,109199.45149300,40000.00000000,69199.45149300,1.72998629,0.34464501,0.33503496,1.28082815,0.25746583,1.80863509,1.40782632,-0.24480648,539,2017,0.69505065,2016,0.03326779,0.35120826,0.29827561,,,0.64841623,0.26102517
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.30000000,0.70000000,QQQ<SMA200,0.00628984,0.17683850,0.00626585,0.17683850,100353.22078800,40000.00000000,60353.22078800,1.50883052,0.31699372,0.30559536,1.20513915,0.25607004,1.69370209,1.17350917,-0.27012462,576,2017,0.69507315,2015,-0.02698156,0.35709155,0.29827561,,,0.64251019,0.23507440
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.30000000,0.80000000,,0.00035376,0.00162987,0.00032941,0.00162758,113489.91802600,40000.00000000,73489.91802600,1.83724795,0.35467557,0.34856420,1.20445785,0.28661718,1.69079678,1.25861898,-0.28179741,543,2017,0.79540069,2015,-0.01451097,0.29262581,0.19923747,,,0.70702042,0.26103121
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.30000000,0.80000000,QQQ<SMA200,0.00608622,0.17701505,0.00606003,0.17701505,104446.58746200,40000.00000000,64446.58746200,1.61116469,0.32715110,0.31949077,1.13624775,0.28542823,1.58913683,1.05972550,-0.30871306,575,2017,0.79539970,2015,-0.07473882,0.29833343,0.19923747,,,0.70129084,0.23497957
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.30000000,0.90000000,,0.00035525,0.00153480,0.00032923,0.00150562,120545.48668650,40000.00000000,80545.48668650,2.01363717,0.37143548,0.36986762,1.18104239,0.30820745,1.65649760,1.25834186,-0.29517852,539,2017,0.89792462,2015,-0.04016216,0.24711489,0.09884689,,,0.75252986,0.26103308
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.30000000,0.90000000,QQQ<SMA200,0.00588555,0.17708120,0.00586060,0.17708120,111060.54823600,40000.00000000,71060.54823600,1.77651371,0.34391345,0.34095991,1.11781637,0.30719452,1.56302370,1.06646090,-0.32248107,571,2017,0.89789840,2015,-0.09882740,0.25265745,0.09884689,,,0.74698932,0.23493440
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.35000000,0.70000000,,0.00033226,0.00187212,0.00030966,0.00183300,119795.10781250,40000.00000000,79795.10781250,1.99487770,0.37845943,0.36765457,1.34414768,0.26539673,1.90653404,1.51752094,-0.24939322,536,2017,0.72179273,2016,0.03249073,0.32912735,0.29816700,,,0.67054039,0.30452607
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.35000000,0.70000000,QQQ<SMA200,0.00710556,0.20483145,0.00708322,0.20483145,108716.81124400,40000.00000000,68716.81124400,1.71792028,0.34642504,0.33348395,1.26324546,0.26331726,1.77977363,1.23251279,-0.28107217,576,2017,0.72179136,2016,-0.01408603,0.33587585,0.29816700,,,0.66377084,0.27590586
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.35000000,0.80000000,,0.00033510,0.00166804,0.00031281,0.00166306,129115.67053550,40000.00000000,89115.67053550,2.22789176,0.40627551,0.39432571,1.28770284,0.30030649,1.81963486,1.41638008,-0.28684074,540,2013,0.85387831,2016,0.03779315,0.25433533,0.19863777,,,0.74532956,0.30454907
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.35000000,0.80000000,QQQ<SMA200,0.00705038,0.20481323,0.00702898,0.20481323,117160.99890650,40000.00000000,77160.99890650,1.92902497,0.37365241,0.35978878,1.21502112,0.29846939,1.70796217,1.13698482,-0.32863447,576,2013,0.85387831,2015,-0.02926349,0.26107270,0.19863777,,,0.73859543,0.27595617
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.35000000,0.90000000,,0.00034426,0.00167273,0.00032161,0.00166306,133541.45158150,40000.00000000,93541.45158150,2.33853629,0.41566486,0.40640747,1.21574768,0.33186233,1.70862449,1.28454273,-0.32358975,554,2017,0.94037238,2015,-0.01275599,0.19239589,0.09875888,,,0.80725985,0.30453121
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.35000000,0.90000000,QQQ<SMA200,0.00704006,0.20501473,0.00701833,0.20501473,121270.10937150,40000.00000000,81270.10937150,2.03175273,0.38291551,0.37199332,1.14918116,0.33020844,1.60818575,1.03084556,-0.37145769,576,2017,0.94039384,2015,-0.08083351,0.19905566,0.09875888,,,0.80057500,0.27583289
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.40000000,0.70000000,,0.00030309,0.00201535,0.00028078,0.00197323,125901.52830550,40000.00000000,85901.52830550,2.14753821,0.39531138,0.38532365,1.37179188,0.26978174,1.95019260,1.58507605,-0.24939585,392,2017,0.73119193,2016,0.04265429,0.31892489,0.29802677,,,0.68077202,0.34802430
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.40000000,0.70000000,QQQ<SMA200,0.00790722,0.23254719,0.00788345,0.23254719,112937.14786350,40000.00000000,72937.14786350,1.82342870,0.35929859,0.34684659,1.28561957,0.26689705,1.81120038,1.23756560,-0.29032690,574,2017,0.73116917,2016,-0.00954972,0.32657215,0.29802677,,,0.67314027,0.31704652
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.40000000,0.80000000,,0.00034493,0.00185939,0.00032254,0.00182050,140823.88495900,40000.00000000,100823.88495900,2.52059712,0.43827627,0.42555116,1.33490261,0.30844200,1.89259748,1.50607742,-0.29100514,536,2013,0.86996417,2016,0.03546299,0.23331853,0.19847017,,,0.76633654,0.34804400
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.40000000,0.80000000,QQQ<SMA200,0.00791137,0.23241104,0.00788868,0.23241104,126250.59445100,40000.00000000,86250.59445100,2.15626486,0.40127488,0.38631092,1.25802528,0.30593025,1.77137212,1.18241893,-0.33936778,576,2013,0.86996417,2016,-0.01607570,0.24090983,0.19847017,,,0.75875266,0.31724424
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.40000000,0.90000000,,0.00034150,0.00185939,0.00031842,0.00182050,152204.71550300,40000.00000000,112204.71550300,2.80511789,0.46812223,0.45381841,1.28906680,0.34463336,1.82243245,1.42607505,-0.32825919,543,2013,1.02748937,2016,0.04002063,0.15755881,0.09851405,,,0.84209969,0.34803224
VT TQQQ/BTAL t40 w0-90 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.85000000,0.40000000,0.90000000,QQQ<SMA200,0.00784699,0.23239165,0.00782605,0.23239165,136462.83146750,40000.00000000,96462.83146750,2.41157079,0.43049347,0.41419325,1.21927092,0.34240502,1.71436282,1.11968920,-0.38447586,578,2013,1.02748937,2015,-0.03366972,0.16508232,0.09851405,,,0.83458051,0.31727974
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.20000000,0.70000000,,0.00033975,0.00205025,0.00030977,0.00199738,90329.19466200,40000.00000000,50329.19466200,1.25822987,0.26372206,0.26932244,1.22311557,0.20958118,1.72560749,1.60392818,-0.16442261,389,2017,0.61657332,2015,0.01004990,0.47118107,0.29924743,,,0.52847918,0.18720423
VT TQQQ/BTAL t20 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.20000000,0.70000000,QQQ<SMA200,0.00404153,0.09410309,0.00401265,0.09410309,85967.13135200,40000.00000000,45967.13135200,1.14917828,0.24793452,0.25240737,1.16477036,0.20920120,1.64003227,1.50791014,-0.16442261,541,2017,0.61654805,2015,-0.02798790,0.47484393,0.29924743,,,0.52478847,0.16674746
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.20000000,0.80000000,,0.00034341,0.00205025,0.00031591,0.00199738,94212.47865800,40000.00000000,54212.47865800,1.35531197,0.27538330,0.28377934,1.23922907,0.21526017,1.75051021,1.67473498,-0.16443396,389,2017,0.66203425,2015,0.01007133,0.45686114,0.19941097,,,0.54279545,0.18719064
VT TQQQ/BTAL t20 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.20000000,0.80000000,QQQ<SMA200,0.00400009,0.09411482,0.00397497,0.09411482,89650.92022250,40000.00000000,49650.92022250,1.24127301,0.25944950,0.26674075,1.18238679,0.21489195,1.66709554,1.57783409,-0.16443396,539,2017,0.66202683,2015,-0.02796114,0.46056616,0.19941097,,,0.53910559,0.16673572
VT TQQQ/BTAL t20 w0-90 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.20000000,0.90000000,,0.00037333,0.00205025,0.00034701,0.00199738,95755.95256550,40000.00000000,55755.95256550,1.39389881,0.27968759,0.28937879,1.23658337,0.21913728,1.74643893,1.70115434,-0.16441048,389,2017,0.68194079,2015,0.01009212,0.44875678,0.09970548,,,0.55086989,0.18722864
VT TQQQ/BTAL t20 w0-90 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.20000000,0.90000000,QQQ<SMA200,0.00404386,0.09408275,0.00401842,0.09408275,91118.62999750,40000.00000000,51118.62999750,1.27796575,0.26371430,0.27230557,1.18075457,0.21877672,1.66459420,1.60399939,-0.16441048,536,2017,0.68194899,2015,-0.02794116,0.45245679,0.09970548,,,0.54717951,0.16676779
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.25000000,0.70000000,,0.00039785,0.00139934,0.00037050,0.00135759,100380.59751500,40000.00000000,60380.59751500,1.50951494,0.30819708,0.30568994,1.24392111,0.23933114,1.75068998,1.41119575,-0.21839428,536,2017,0.67189298,2015,0.00968015,0.39379963,0.29868705,,,0.60580252,0.23403359
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.25000000,0.70000000,QQQ<SMA200,0.00486477,0.11618549,0.00483954,0.11618549,94469.71320550,40000.00000000,54469.71320550,1.36174283,0.28854488,0.28471816,1.18394225,0.23847859,1.66161417,1.29577004,-0.22268217,567,2017,0.67188400,2015,-0.03611307,0.39827264,0.29868705,,,0.60132565,0.20987770
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.25000000,0.80000000,,0.00032289,0.00131349,0.00029642,0.00129098,107526.35937350,40000.00000000,67526.35937350,1.68815898,0.32667023,0.32963228,1.23409728,0.25597442,1.73810129,1.49588515,-0.21837922,430,2017,0.77073160,2015,0.00425122,0.35756822,0.19909450,,,0.64210889,0.23401138
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.25000000,0.80000000,QQQ<SMA200,0.00479659,0.11624425,0.00477095,0.11624425,101175.32087350,40000.00000000,61175.32087350,1.52938302,0.30672227,0.30842574,1.17767218,0.25518034,1.65460328,1.37717837,-0.22271790,554,2017,0.77074173,2015,-0.04128053,0.36203951,0.19909450,,,0.63762603,0.20981894
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.25000000,0.90000000,,0.00034126,0.00138718,0.00031709,0.00138456,113474.92070000,40000.00000000,73474.92070000,1.83687302,0.34206225,0.34851770,1.23702552,0.26706477,1.74575854,1.56646381,-0.21836588,430,2017,0.83526856,2015,0.00426963,0.33487473,0.09950382,,,0.66478402,0.23403325
VT TQQQ/BTAL t25 w0-90 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.25000000,0.90000000,QQQ<SMA200,0.00480353,0.11623614,0.00478181,0.11623614,106765.80713700,40000.00000000,66765.80713700,1.66914518,0.32191018,0.32715184,1.18287909,0.26630600,1.66565191,1.44574064,-0.22266109,543,2017,0.83527090,2015,-0.04126213,0.33935545,0.09950382,,,0.66030380,0.20982705
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.30000000,0.70000000,,0.00035125,0.00175142,0.00032874,0.00173391,110838.39160050,40000.00000000,70838.39160050,1.77095979,0.34904192,0.34025726,1.29165801,0.25793353,1.82396554,1.41115126,-0.24734550,540,2017,0.70871539,2016,0.03545630,0.34809718,0.29826609,,,0.65155158,0.28086146
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.30000000,0.70000000,QQQ<SMA200,0.00500937,0.13771015,0.00498783,0.13771015,103543.12396800,40000.00000000,63543.12396800,1.58857810,0.32666503,0.31646573,1.23081840,0.25684349,1.73180668,1.22427300,-0.26682368,574,2017,0.70873149,2015,-0.01151241,0.35277363,0.29826609,,,0.64687686,0.25356568
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.30000000,0.80000000,,0.00034159,0.00191716,0.00031786,0.00190154,118018.02867150,40000.00000000,78018.02867150,1.95045072,0.36800201,0.36236481,1.24313558,0.28526998,1.74926557,1.35589446,-0.27140903,539,2017,0.81093217,2015,0.00499911,0.28961095,0.19884109,,,0.71004746,0.28082803
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.30000000,0.80000000,QQQ<SMA200,0.00553717,0.13778241,0.00551730,0.13778241,109889.07078500,40000.00000000,69889.07078500,1.74722677,0.34429185,0.33724069,1.18570103,0.28401756,1.66284334,1.16545804,-0.29541334,570,2017,0.81092949,2015,-0.04769243,0.29483723,0.19884109,,,0.70483255,0.25349341
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.30000000,0.90000000,,0.00032767,0.00121940,0.00030569,0.00121466,126652.10164400,40000.00000000,86652.10164400,2.16630254,0.38828334,0.38744359,1.23558112,0.30325962,1.73905665,1.43069059,-0.27139575,536,2017,0.91430658,2015,-0.00296920,0.24902192,0.09879362,,,0.75065042,0.28082489
VT TQQQ/BTAL t30 w0-90 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.30000000,0.90000000,QQQ<SMA200,0.00554051,0.13781752,0.00551580,0.13781752,117909.22687700,40000.00000000,77909.22687700,1.94773067,0.36422352,0.36203868,1.18123862,0.30208380,1.65765948,1.23269834,-0.29546849,555,2017,0.91430683,2015,-0.05526062,0.25424608,0.09879362,,,0.74542724,0.25345831
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.35000000,0.70000000,,0.00033562,0.00202906,0.00031050,0.00200917,120038.67903950,40000.00000000,80038.67903950,2.00096698,0.37881139,0.36837424,1.34669235,0.26501069,1.90865374,1.51892817,-0.24939388,536,2017,0.72875109,2016,0.03510569,0.32841817,0.29809904,,,0.67124621,0.32764535
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.35000000,0.70000000,QQQ<SMA200,0.00566570,0.15881141,0.00564103,0.15881141,111069.00826400,40000.00000000,71069.00826400,1.77672521,0.35308755,0.34098664,1.28171687,0.26339629,1.80717273,1.28687104,-0.27437680,571,2017,0.72874127,2016,0.00113321,0.33373653,0.29809904,,,0.66591281,0.29767705
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.35000000,0.80000000,,0.00034534,0.00202906,0.00032130,0.00200917,130728.10396100,40000.00000000,90728.10396100,2.26820260,0.40977552,0.39876853,1.29437078,0.30080055,1.82866702,1.41495462,-0.28960329,541,2017,0.84685705,2016,0.04038893,0.25125594,0.19851584,,,0.74839872,0.32767220
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.35000000,0.80000000,QQQ<SMA200,0.00563373,0.15872772,0.00561244,0.15872772,120947.23690200,40000.00000000,80947.23690200,2.02368092,0.38355058,0.37104754,1.23627206,0.29937712,1.73960021,1.17989390,-0.32507210,574,2017,0.84684820,2015,-0.01406578,0.25654022,0.19851584,,,0.74310844,0.29776074
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.35000000,0.90000000,,0.00032932,0.00202906,0.00030946,0.00200917,138248.19269400,40000.00000000,98248.19269400,2.45620482,0.42775519,0.41888053,1.23906086,0.33271944,1.74415214,1.32202060,-0.32356167,554,2017,0.95950217,2015,-0.00236637,0.18699193,0.09869495,,,0.81267875,0.32764673
VT TQQQ/BTAL t35 w0-90 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.35000000,0.90000000,QQQ<SMA200,0.00608478,0.15880203,0.00606303,0.15880203,127543.15356400,40000.00000000,87543.15356400,2.18857884,0.40025990,0.38994614,1.18444089,0.33118834,1.66126395,1.10011802,-0.36383360,574,2017,0.95946523,2015,-0.06119125,0.19275478,0.09869495,,,0.80691233,0.29768643
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,0.90000000,0.40000000,0.70000000,,0.00031377,0.00135040,0.00029285,0.00130276,125428.17680900,40000.00000000,85428.17680900,2.13570442,0.39400498,0.38398103,1.36831297,0.26978667,1.94230190,1.57978764,-0.24940376,429,2017,0.73117293,2016,0.04257814,0.31759477,0.29917909,,,0.68209146,0.37448278
