label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.85000000,0.40000000,0.80000000,,0.00034722,0.00156081,0.00042007,0.00182050,139335.59997680,40000.00000000,99335.59997680,2.48339000,0.43472996,0.42170976,1.32677045,0.30847649,1.88028938,1.49377618,-0.29102751,539,2013,0.86668029,2016,0.03066327,313606.46269400,627.21292539,0.58634732,0.01568032,0.23326701,0.19844529,,,0.76626940,0.34803403
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA85 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.85000000,0.40000000,0.80000000,QQQ<SMA200,0.00793344,0.23204246,0.00800796,0.23205314,124984.67163908,40000.00000000,84984.67163908,2.12461679,0.39794367,0.38271906,1.25008117,0.30597911,1.75952374,1.16016411,-0.34300636,578,2013,0.86668029,2016,-0.02044356,297909.66315450,595.81932631,0.59751337,0.01489548,0.24080195,0.19844529,,,0.75870220,0.31774861
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.25000000,0.60000000,,0.00040362,0.00129093,0.00048113,0.00165984,92599.18759590,40000.00000000,52599.18759590,1.31497969,0.28471770,0.27783884,1.26432087,0.21708154,1.78240526,1.39228598,-0.20449656,541,2017,0.57600474,2016,0.02442044,283386.00040950,566.77200082,0.68881544,0.01416930,0.44520016,0.39834016,,,0.55426694,0.23405500
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.25000000,0.60000000,QQQ<SMA200,0.00440405,0.11588189,0.00447871,0.11589394,87422.88653084,40000.00000000,47422.88653084,1.18557216,0.26629093,0.25813596,1.20089534,0.21636958,1.68804442,1.27006440,-0.20966726,574,2017,0.57602997,2015,-0.01558634,276207.72699050,552.41545398,0.69685490,0.01381039,0.44922616,0.39834016,,,0.55024739,0.21016925
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.25000000,0.70000000,,0.00042272,0.00130919,0.00057216,0.00155314,98551.97593559,40000.00000000,58551.97593559,1.46379940,0.30185803,0.29932154,1.22318386,0.23943057,1.72010861,1.38048336,-0.21866112,536,2017,0.66620060,2015,0.00382815,502313.99209500,1004.62798419,1.20637722,0.02511570,0.39367602,0.29897182,,,0.60568573,0.23401802
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.25000000,0.70000000,QQQ<SMA200,0.00490590,0.11592603,0.00505994,0.11593829,92790.01334905,40000.00000000,52790.01334905,1.31975033,0.28237514,0.27854628,1.16342304,0.23857191,1.63148583,1.24422941,-0.22694781,568,2017,0.66623793,2015,-0.04166732,482421.82562950,964.84365126,1.20442549,0.02412109,0.39815529,0.29897182,,,0.60118997,0.21012489
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.25000000,0.80000000,,0.00049749,0.00168917,0.00071298,0.00210538,104727.99705269,40000.00000000,64727.99705269,1.61819993,0.31723069,0.32042830,1.20545259,0.25616399,1.69587728,1.45081079,-0.21865752,526,2017,0.76084798,2015,-0.00207357,737681.23811750,1475.36247624,1.75775826,0.03688406,0.35724969,0.19849486,,,0.64194364,0.23404519
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.25000000,0.80000000,QQQ<SMA200,0.00499088,0.11595018,0.00520151,0.11596321,98598.22663490,40000.00000000,58598.22663490,1.46495567,0.29751291,0.29948390,1.14925712,0.25536732,1.61290676,1.31059589,-0.22700583,554,2017,0.76084005,2015,-0.04737414,708658.49370050,1417.31698740,1.75599318,0.03543292,0.36171827,0.19849486,,,0.63745282,0.21009997
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.30000000,0.60000000,,0.00039093,0.00179611,0.00044112,0.00179644,101032.00224681,40000.00000000,61032.00224681,1.52580006,0.31679746,0.30793378,1.34291471,0.22389546,1.90251104,1.52892180,-0.20720318,430,2017,0.59711275,2016,0.02636250,206876.99536950,413.75399074,0.47035776,0.01034385,0.42421069,0.39820356,,,0.57530461,0.28084394
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.30000000,0.60000000,QQQ<SMA200,0.00510272,0.13750797,0.00514711,0.13751979,94415.54871417,40000.00000000,54415.54871417,1.36038872,0.29493514,0.28452067,1.27378978,0.22266692,1.79601716,1.36051915,-0.21678132,571,2017,0.59712025,2016,-0.00377998,201015.74652350,402.03149305,0.47765705,0.01005079,0.42887815,0.39820356,,,0.57060474,0.25375604
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.30000000,0.70000000,,0.00038601,0.00108561,0.00047279,0.00170033,109520.16056815,40000.00000000,69520.16056815,1.73800401,0.34505297,0.33606226,1.27992682,0.25799183,1.80647935,1.39455925,-0.24742797,543,2017,0.70665341,2016,0.03104757,329430.84888450,658.86169777,0.72392533,0.01647154,0.34799706,0.29892310,,,0.65148020,0.28086163
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.30000000,0.70000000,QQQ<SMA200,0.00505290,0.13733970,0.00513369,0.13735134,102335.20761559,40000.00000000,62335.20761559,1.55838019,0.32276942,0.31238471,1.21908617,0.25691400,1.71443572,1.19186439,-0.27081053,574,2017,0.70661697,2015,-0.01601894,319341.57055550,638.68314111,0.73325023,0.01596708,0.35265134,0.29892310,,,0.64681585,0.25392448
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.30000000,0.80000000,,0.00040394,0.00154269,0.00055718,0.00180709,115726.76650852,40000.00000000,75726.76650852,1.89316916,0.36112562,0.35544069,1.22509968,0.28537323,1.72266880,1.32881999,-0.27176414,541,2017,0.80554811,2015,-0.00224679,562103.74551900,1124.20749104,1.22363463,0.02810519,0.28948992,0.19901519,,,0.70988454,0.28083609
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.30000000,0.80000000,QQQ<SMA200,0.00562980,0.13734856,0.00578532,0.13735994,107819.95822858,40000.00000000,67819.95822858,1.69549896,0.33764943,0.33058568,1.16791590,0.28411887,1.63675808,1.12434375,-0.30030801,574,2017,0.80556550,2015,-0.05438575,537413.73322400,1074.82746645,1.22419643,0.02687069,0.29468826,0.19901519,,,0.70465970,0.25391588
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.35000000,0.60000000,,0.00032265,0.00137076,0.00037039,0.00200917,105715.14630197,40000.00000000,65715.14630197,1.64287866,0.33199415,0.32369955,1.37359887,0.22792774,1.95047681,1.60230651,-0.20719765,107,2017,0.59894243,2016,0.03902825,182742.31572950,365.48463146,0.40266249,0.00913712,0.41405731,0.39861842,,,0.58553839,0.32767215
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.35000000,0.60000000,QQQ<SMA200,0.00565322,0.15872772,0.00570428,0.15873935,97887.88975770,40000.00000000,57887.88975770,1.44719724,0.30709511,0.29698287,1.29941488,0.22607450,1.83224555,1.33105867,-0.23071493,567,2017,0.59893493,2016,0.00479827,177277.70759400,354.55541519,0.41086582,0.00886389,0.41942404,0.39861842,,,0.58018254,0.29774911
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.35000000,0.70000000,,0.00037086,0.00143569,0.00043829,0.00200917,119002.40667411,40000.00000000,79002.40667411,1.97506017,0.37600797,0.36530350,1.33883595,0.26505093,1.89678621,1.50743944,-0.24943487,536,2017,0.72774637,2016,0.03141196,241954.52528650,483.90905057,0.49888773,0.01209773,0.32831252,0.29856921,,,0.67121638,0.32767513
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.35000000,0.70000000,QQQ<SMA200,0.00571101,0.15840219,0.00577746,0.15841316,110135.61838918,40000.00000000,70135.61838918,1.75339046,0.35037617,0.33802631,1.27390414,0.26344443,1.79549640,1.26213526,-0.27760588,574,2017,0.72772032,2016,-0.00235738,233769.31488050,467.53862976,0.50694252,0.01168847,0.33361864,0.29856921,,,0.66588623,0.29807530
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.35000000,0.80000000,,0.00036796,0.00147786,0.00046439,0.00200917,129024.17828642,40000.00000000,89024.17828642,2.22560446,0.40531245,0.39407217,1.28361386,0.30086072,1.81259718,1.39920220,-0.28967397,553,2017,0.84481429,2016,0.03549104,380200.15326150,760.40030652,0.75649289,0.01901001,0.25116514,0.19850290,,,0.74832230,0.32766798
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.35000000,0.80000000,QQQ<SMA200,0.00565156,0.15822260,0.00575457,0.15823295,119427.58812007,40000.00000000,79427.58812007,1.98568970,0.37927394,0.36656624,1.22572368,0.29943834,1.72396375,1.15199936,-0.32923104,575,2017,0.84482457,2015,-0.01896977,366992.01562900,733.98403126,0.76766356,0.01834960,0.25645597,0.19850290,,,0.74302594,0.29825551
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.40000000,0.60000000,,0.00031136,0.00104504,0.00034948,0.00150300,110051.81193738,40000.00000000,70051.81193738,1.75129530,0.34479828,0.33775944,1.40322463,0.23033548,2.00047962,1.66404774,-0.20720456,99,2017,0.59895833,2018,0.04237512,163142.66418200,326.28532836,0.35077110,0.00815713,0.40815650,0.39849700,,,0.59145847,0.37447975
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.40000000,0.60000000,QQQ<SMA200,0.00618788,0.17954897,0.00622474,0.17956017,101201.98022262,40000.00000000,61201.98022262,1.53004951,0.31757948,0.30851718,1.32631123,0.22782333,1.87334286,1.36112688,-0.23332099,541,2017,0.59897345,2016,0.03218153,146602.98527050,293.20597054,0.33327856,0.00733015,0.41401618,0.39849700,,,0.58558545,0.34214092
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.40000000,0.70000000,,0.00034682,0.00165861,0.00039658,0.00165648,124470.77085561,40000.00000000,84470.77085561,2.11176927,0.39155586,0.38125189,1.36164530,0.26982089,1.93216507,1.56976325,-0.24943625,430,2017,0.73004216,2016,0.03960617,213785.29742500,427.57059485,0.42698957,0.01068926,0.31751127,0.29834352,,,0.68205490,0.37446810
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.40000000,0.70000000,QQQ<SMA200,0.00630373,0.17909585,0.00635105,0.17910661,114187.75450194,40000.00000000,74187.75450194,1.85469386,0.36291889,0.35072213,1.29287953,0.26760678,1.82191465,1.25106528,-0.29008789,569,2017,0.73000874,2016,0.00200008,205966.31782250,411.93263565,0.43531229,0.01029832,0.32350267,0.29834352,,,0.67606985,0.34259448
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA90,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.40000000,0.80000000,,0.00033041,0.00169773,0.00038643,0.00172573,139805.56900392,40000.00000000,99805.56900392,2.49513923,0.43554805,0.42292662,1.33009372,0.30803523,1.88365557,1.49651432,-0.29104169,540,2013,0.86853552,2016,0.03429163,279868.11614300,559.73623229,0.52387720,0.01399341,0.23248255,0.19827427,,,0.76708033,0.37448045
VT TQQQ/BTAL t40 w0-80 QQQ:VOL_EWMA90 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,false,true,20.00000000,0.03000000,0.90000000,0.40000000,0.80000000,QQQ<SMA200,0.00625584,0.17873755,0.00631684,0.17874733,128201.66524690,40000.00000000,88201.66524690,2.20504163,0.40611624,0.39178583,1.26875077,0.30611051,1.78732260,1.20946650,-0.33578130,574,2013,0.86853552,2016,-0.00284315,269245.50264150,538.49100528,0.53325659,0.01346228,0.23838931,0.19827427,,,0.76115603,0.34295377
50/50,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,20.00000000,0.03000000,,,,,0.00038289,0.00147882,0.00041693,0.00152767,92999.44144724,40000.00000000,52999.44144724,1.32498604,0.28413221,0.27932119,1.38094931,0.19511606,1.96735909,1.65791821,-0.17137890,213,2017,0.47656444,2018,0.03244720,140155.13800200,280.31027600,0.33393085,0.00700776,0.49958307,0.49847233,,,0.49996498,0.49934664
TQQQ60/BTAL40,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,20.00000000,0.03000000,,,,,0.00031616,0.00104504,0.00034954,0.00150300,111419.39977151,40000.00000000,71419.39977151,1.78548499,0.34838597,0.34209230,1.38097177,0.23713325,1.97058056,1.53941074,-0.22631125,225,2017,0.59895052,2018,0.04237498,145713.02353750,291.42604708,0.31159105,0.00728565,0.39965576,0.39849700,,,0.59996188,0.59946000
TQQQ50/BTAL50 gate QQQ<SMA200,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,20.00000000,0.03000000,,,,,0.00751862,0.10615191,0.00753781,0.10616416,88411.19136825,40000.00000000,48411.19136825,1.21027978,0.26844785,0.26197671,1.34353649,0.19076558,1.90132614,1.63404153,-0.16428459,141,2017,0.47654623,2018,0.03244313,104864.73678000,209.72947356,0.25786706,0.00524324,0.50675141,0.49847233,,,0.49280114,0.39383584
SPY benchmark,sens,sens_2013-01-03,2013-01-03,2018-01-03,true,true,20.00000000,0.03000000,,,,,0.00389360,0.01124386,0.00392856,0.01128564,58850.54897780,40000.00000000,18850.54897780,0.47126372,0.13080655,0.12557700,1.09837464,0.11841043,1.55950826,0.91290199,-0.14328652,418,2013,0.26502529,2015,-0.00832380,39778.66777000,79.55733554,0.12744432,0.00198893,,,0.99607144,0.98871436,,
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.25000000,0.60000000,,0.00045376,0.00174650,0.00056175,0.00180408,89023.05467396,40000.00000000,49023.05467396,1.22557637,0.27585278,0.26457155,1.20316450,0.22355123,1.69006237,1.38221945,-0.19957235,539,2017,0.55350323,2015,0.00725090,422087.98933050,844.17597866,1.04369965,0.02110440,0.45709915,0.39824502,,,0.54227837,0.21543350
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.25000000,0.60000000,QQQ<SMA200,0.00640000,0.21943199,0.00650798,0.21944713,82812.79915622,40000.00000000,42812.79915622,1.07031998,0.25105352,0.23990815,1.12004862,0.22235247,1.56531376,1.17505867,-0.21365190,578,2017,0.55346385,2015,-0.03929421,402779.27177950,805.55854356,1.05266866,0.02013896,0.46303084,0.39824502,,,0.53632696,0.19241793
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.25000000,0.70000000,,0.00050885,0.00131469,0.00067400,0.00192278,92439.32272763,40000.00000000,52439.32272763,1.31098307,0.28700318,0.27749104,1.12780659,0.25235266,1.57386627,1.20953211,-0.23728446,554,2017,0.64113906,2015,-0.04508178,653984.80743850,1307.96961488,1.60854912,0.03269924,0.40107243,0.29876786,,,0.59816401,0.21542746
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.25000000,0.70000000,QQQ<SMA200,0.00603672,0.21958164,0.00620550,0.21959738,86216.50066367,40000.00000000,46216.50066367,1.15541252,0.26273112,0.25362266,1.05515426,0.25143950,1.46710211,0.99123934,-0.26505316,578,2017,0.64108942,2015,-0.08925387,625546.96282600,1251.09392565,1.62298993,0.03127735,0.40661187,0.29876786,,,0.59260782,0.19239986
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.25000000,0.80000000,,0.00062322,0.00181918,0.00089388,0.00252134,98132.05313754,40000.00000000,58132.05313754,1.45330133,0.30525338,0.29810542,1.10913476,0.27464888,1.54865040,1.11040472,-0.27490281,554,2017,0.73159663,2015,-0.08963759,932479.69171450,1864.95938343,2.24842199,0.04662398,0.35600847,0.19872060,,,0.64301328,0.21541723
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.25000000,0.80000000,QQQ<SMA200,0.00616458,0.21971442,0.00644571,0.21973143,91516.19812553,40000.00000000,51516.19812553,1.28790495,0.28058808,0.27404249,1.04186469,0.27382588,1.45026673,0.94879925,-0.29572967,578,2017,0.73153808,2015,-0.13189160,890071.67466700,1780.14334933,2.26402432,0.04450358,0.36154146,0.19872060,,,0.63746702,0.19239883
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.30000000,0.60000000,,0.00040091,0.00174650,0.00046929,0.00180408,97276.02306565,40000.00000000,57276.02306565,1.43190058,0.30942403,0.29507448,1.27407814,0.23327498,1.79800658,1.51327032,-0.20447373,430,2017,0.58229311,2016,0.02949877,302818.86721050,605.63773442,0.69574712,0.01514094,0.43093853,0.39824502,,,0.56854560,0.25847004
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.30000000,0.60000000,QQQ<SMA200,0.00738925,0.26198051,0.00745323,0.26199493,89271.62752971,40000.00000000,49271.62752971,1.23179069,0.27990117,0.26552637,1.18445729,0.23125042,1.65878772,1.23940644,-0.22583485,578,2017,0.58228816,2016,-0.02917825,281634.42414650,563.26884829,0.69118928,0.01408172,0.43794986,0.39824502,,,0.56153314,0.23226521
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.30000000,0.70000000,,0.00043064,0.00106184,0.00054342,0.00169007,102952.19620276,40000.00000000,62952.19620276,1.57380491,0.33007594,0.31474766,1.20591633,0.26637635,1.69353845,1.36372577,-0.24203982,540,2017,0.67827675,2015,0.01294185,507695.30700700,1015.39061401,1.13905158,0.02538477,0.36126037,0.29876786,,,0.63812660,0.25849045
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.30000000,0.70000000,QQQ<SMA200,0.00743425,0.26205681,0.00755663,0.26207155,94466.66616134,40000.00000000,54466.66616134,1.36166665,0.30005994,0.28495846,1.12591556,0.26457849,1.57189990,1.08929154,-0.27546339,578,2017,0.67829300,2015,-0.04150991,479112.38064800,958.22476130,1.14797521,0.02395562,0.36825569,0.29876786,,,0.63111211,0.23233125
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.30000000,0.80000000,,0.00050867,0.00125508,0.00070251,0.00209956,106763.50509302,40000.00000000,66763.50509302,1.66908763,0.34127158,0.32742653,1.13778915,0.29751777,1.58858291,1.22168869,-0.27934414,554,2017,0.77325951,2015,-0.04529172,758471.76634950,1516.94353270,1.69237921,0.03792359,0.30246941,0.19872060,,,0.69675530,0.25846387
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.30000000,0.80000000,QQQ<SMA200,0.00718989,0.26229913,0.00738722,0.26231448,98136.84106724,40000.00000000,58136.84106724,1.45342103,0.31145050,0.29812231,1.06593496,0.29603645,1.48152114,0.96014852,-0.32437742,582,2017,0.77325028,2015,-0.09666273,718128.29710300,1436.25659421,1.70875497,0.03590641,0.30916630,0.19872060,,,0.69004906,0.23229553
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.35000000,0.60000000,,0.00039762,0.00174650,0.00045727,0.00180408,101552.21718129,40000.00000000,61552.21718129,1.53880543,0.32493057,0.30998626,1.29742076,0.23926129,1.83413787,1.56807368,-0.20721639,382,2017,0.59894227,2016,0.03494529,285193.12782550,570.38625565,0.63313976,0.01425966,0.41859997,0.39824502,,,0.58089590,0.30158298
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.35000000,0.60000000,QQQ<SMA200,0.00717585,0.22793893,0.00722556,0.22795308,93171.85642556,40000.00000000,53171.85642556,1.32929641,0.29516274,0.28020587,1.21160192,0.23698157,1.69874294,1.26575103,-0.23319178,574,2017,0.59893865,2016,-0.01649334,262160.26844250,524.32053689,0.62229778,0.01310801,0.42539743,0.39824502,,,0.57410411,0.27245030
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.35000000,0.70000000,,0.00038845,0.00107407,0.00045779,0.00158141,112283.51073017,40000.00000000,72283.51073017,1.80708777,0.36327391,0.34510072,1.26131490,0.27642808,1.77817468,1.47340434,-0.24655412,536,2017,0.70903907,2016,0.03487586,376484.23196800,752.96846394,0.78618416,0.01882421,0.33616068,0.29876786,,,0.66332404,0.30159996
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.35000000,0.70000000,QQQ<SMA200,0.00840202,0.30418868,0.00847269,0.30420275,101662.35811666,40000.00000000,61662.35811666,1.54155895,0.32849143,0.31036295,1.17623651,0.27381060,1.64495240,1.14207948,-0.28762572,578,2017,0.70903200,2016,-0.03199099,348193.55073300,696.38710147,0.78461619,0.01740968,0.34420968,0.29876786,,,0.65528406,0.27271642
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.35000000,0.80000000,,0.00043592,0.00144238,0.00057408,0.00228528,118599.22017987,40000.00000000,78599.22017987,1.96498050,0.38359876,0.36441060,1.20179437,0.31099344,1.68716421,1.35209591,-0.28370676,541,2017,0.81166174,2015,0.01598313,606021.42618250,1212.04285237,1.23628895,0.03030107,0.26573006,0.19872060,,,0.73363721,0.30155712
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.35000000,0.80000000,QQQ<SMA200,0.00842350,0.30430098,0.00856810,0.30431537,107376.30162551,40000.00000000,67376.30162551,1.68440754,0.34829244,0.32942775,1.12467853,0.30866107,1.56891236,1.04132117,-0.33447168,582,2017,0.81160723,2015,-0.04548750,566639.50435600,1133.27900871,1.24699064,0.02833198,0.27375997,0.19872060,,,0.72561541,0.27274638
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.60000000,,0.00038903,0.00174650,0.00043992,0.00180408,104048.44897098,40000.00000000,64048.44897098,1.60121122,0.33308788,0.31843634,1.31466829,0.24114333,1.86105092,1.60743981,-0.20721639,100,2017,0.59894446,2016,0.04789203,248266.86034150,496.53372068,0.54142769,0.01241334,0.41430292,0.39824502,,,0.58521450,0.34466626
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA75 gate QQQ<SMA200,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.60000000,QQQ<SMA200,0.00662062,0.18330827,0.00667400,0.18332276,95816.45708545,40000.00000000,55816.45708545,1.39541143,0.30444033,0.28985166,1.23434666,0.23874832,1.73259625,1.29005514,-0.23599017,555,2017,0.59895217,2016,0.00772572,227659.07201100,455.31814402,0.52981249,0.01138295,0.42058913,0.39824502,,,0.57894673,0.31292682
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA75,sens,sens_2013-07-03,2013-07-03,2018-07-03,false,true,20.00000000,0.03000000,0.75000000,0.40000000,0.70000000,,0.00037165,0.00106184,0.00043026,0.00144006,117760.54931001,40000.00000000,77760.54931001,1.94401373,0.38067862,0.36189903,1.28261296,0.28324022,1.81124288,1.52619327,-0.24943015,430,2017,0.73003555,2016,0.03814801,341051.66187300,682.10332375,0.68621793,0.01705258,0.32267972,0.29876786,,,0.67683468,0.34464831
