label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.KMLM.avg,exposure.KMLM.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/cash t40 w0-70 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.70000000,,0.00046108,0.00131676,0.00046690,0.00136915,69608.09176478,34000.00000000,35608.09176478,1.04729682,0.24918738,0.28664902,0.80240243,0.35892891,1.14442892,0.48614223,-0.51258122,753,2023,1.10098894,2022,-0.47111494,103787.24403393,15.56808661,0.41135392,0.00045788,,,,,,,,,0.60571180,0.27752066
VT TQQQ/cash t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.70000000,QQQ<SMA200,0.05177694,0.44332339,0.05178190,0.44332339,70974.21959556,34000.00000000,36974.21959556,1.08747705,0.26500687,0.29489378,0.89387912,0.32240421,1.27603552,0.64833405,-0.40875051,605,2023,0.84661988,2022,-0.36688368,90295.33900635,13.54430085,0.34861509,0.00039836,,,,,,,,,0.55439680,0.10323240
VT TQQQ/cash t40 w0-80 QQQ:VOL_EWMA80,fit,fit,2020-12-18,2024-12-31,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.80000000,,0.00052431,0.00160477,0.00053314,0.00160532,69298.38968036,34000.00000000,35298.38968036,1.03818793,0.24672432,0.28476139,0.77155143,0.38183525,1.09298764,0.46393696,-0.53180569,759,2023,1.10843746,2022,-0.48812408,164892.93317014,24.73393998,0.65609591,0.00072747,,,,,,,,,0.64849505,0.27762578
VT TQQQ/cash t40 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.80000000,QQQ<SMA200,0.05192368,0.44371400,0.05193117,0.44371400,70668.51750630,34000.00000000,36668.51750630,1.07848581,0.26271130,0.29306027,0.84827255,0.34769024,1.20098124,0.60786705,-0.43218545,753,2023,0.85255257,2022,-0.38673036,152709.45324170,22.90641799,0.59190433,0.00067372,,,,,,,,,0.59709702,0.10284178
50/50,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00103485,0.00318041,0.00074167,0.00175609,56027.89540822,34000.00000000,22027.89540822,0.64787928,0.15656642,0.19642274,0.66051083,0.28104654,0.93553644,0.34991298,-0.44744386,752,2023,0.69929069,2022,-0.42506651,109509.30779703,41.62555666,0.50230274,0.00122428,0.49951089,0.49856868,,,,,,,0.49943501,0.49824391
TQQQ50/DBMF50,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00095497,0.00324671,0.00069707,0.00199861,56603.78715355,34000.00000000,22603.78715355,0.66481727,0.17872876,0.20060115,0.66287502,0.33295900,0.93221386,0.38077428,-0.46938245,791,2023,0.74333598,2022,-0.42741697,103768.11014259,20.91152298,0.45497081,0.00061504,,,0.49949388,0.49800139,,,,,0.49954154,0.49817565
TQQQ50/KMLM50,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00104647,0.00280622,0.00075767,0.00173821,56533.08727572,34000.00000000,22533.08727572,0.66273786,0.18443147,0.20009011,0.69432127,0.31769159,0.97731004,0.40425761,-0.45622262,791,2023,0.77739091,2022,-0.40746075,112068.79244527,42.76926065,0.48483974,0.00125792,,,,,0.49940929,0.49826179,,,0.49952554,0.49842045
TQQQ50/BTAL50 gate QQQ<SMA200,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.06878676,0.39663067,0.06855602,0.39663758,59190.12084596,34000.00000000,25190.12084596,0.74088591,0.18800160,0.21893904,0.88295604,0.22449511,1.27068635,0.60661015,-0.30992162,683,2023,0.46780948,2022,-0.25830154,104436.39141814,41.31127599,0.45179219,0.00121504,0.56750307,0.49856868,,,,,,,0.43153983,0.10336242
SPY benchmark,fit,fit,2020-12-18,2024-12-31,true,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,,,,0.00885396,0.02938556,0.00885542,0.02941953,49363.59276674,34000.00000000,15363.59276674,0.45187038,0.13405134,0.14524092,0.85649732,0.16299656,1.22777682,0.54819872,-0.24453056,709,2021,0.28166993,2022,-0.18247338,33760.58665248,2.36324107,0.15811837,0.00006951,,,,,,,0.99114458,0.97058047,,
VT TQQQ/BTAL t25 w0-50 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.50000000,,0.00227458,0.00454138,0.00174184,0.00359273,21647.43591902,19500.00000000,2147.43591902,0.11012492,0.08088256,0.08790911,0.52473688,0.18011310,0.72161951,0.41430820,-0.19522316,215,2025,0.08393796,2026,0.04718034,59365.06034507,22.99159347,1.18760629,0.00117906,0.56797656,0.49884928,,,,,,,0.42970953,0.26562717
VT TQQQ/BTAL t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.50000000,QQQ<SMA200,0.00788422,0.08941253,0.00752766,0.08942609,21545.61053782,19500.00000000,2045.61053782,0.10490310,0.07576691,0.08381505,0.51624362,0.17061097,0.70344504,0.38788771,-0.19533207,215,2025,0.07490748,2026,0.04784852,57740.74201120,22.64357003,1.16080569,0.00116121,0.57408423,0.49850027,,,,,,,0.42399652,0.23808799
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.60000000,,0.00205176,0.00454138,0.00167137,0.00374676,22504.57356665,19500.00000000,3004.57356665,0.15408070,0.11695192,0.12209647,0.64847141,0.20375907,0.88744581,0.57211761,-0.20441937,,2025,0.14583573,2026,0.04502535,69473.74893358,26.77413732,1.34794530,0.00137303,0.53268587,0.39878624,,,,,,,0.46521881,0.26775958
VT TQQQ/BTAL t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.60000000,QQQ<SMA200,0.00820577,0.08941253,0.00784340,0.08942609,22354.14298788,19500.00000000,2854.14298788,0.14636631,0.11009026,0.11613150,0.63682903,0.19501348,0.86507037,0.53934716,-0.20411762,,2025,0.13507329,2026,0.04439724,67780.23793128,26.39154620,1.32281994,0.00135341,0.53879811,0.39921442,,,,,,,0.45897656,0.23808799
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.70000000,,0.00194238,0.00454138,0.00147781,0.00322410,23173.76211595,19500.00000000,3673.76211595,0.18839806,0.14413072,0.14845631,0.73451436,0.21652522,1.00720554,0.70493861,-0.20445854,,2025,0.18884802,2026,0.04744621,83672.97445213,31.77087865,1.58751317,0.00162928,0.51231794,0.29889412,,,,,,,0.48568998,0.26595444
VT TQQQ/BTAL t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.70000000,QQQ<SMA200,0.00805846,0.08941253,0.00775197,0.08942609,23065.56143067,19500.00000000,3565.56143067,0.18284930,0.13875678,0.14421333,0.73263353,0.20820614,0.99854436,0.67895644,-0.20436772,,2025,0.17854171,2026,0.04853347,81645.21096866,31.30832203,1.55705498,0.00160555,0.51854583,0.29902577,,,,,,,0.47935041,0.23808799
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.80000000,,0.00193850,0.00454138,0.00149009,0.00322410,23579.51795463,19500.00000000,4079.51795463,0.20920605,0.15995895,0.16430327,0.76850297,0.22843438,1.05631517,0.77471858,-0.20647362,,2025,0.21422399,2026,0.04876838,99276.47299374,37.63817983,1.86100351,0.00193016,0.50090714,0.19942411,,,,,,,0.49709644,0.26562865
VT TQQQ/BTAL t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.25000000,0.80000000,QQQ<SMA200,0.00800662,0.08941253,0.00756328,0.08942609,23446.66480312,19500.00000000,3946.66480312,0.20239307,0.15376903,0.15912574,0.76306391,0.22074617,1.04322268,0.74433775,-0.20658502,,2025,0.20326443,2026,0.04913624,97295.19979579,37.17953185,1.83387197,0.00190664,0.50692359,0.19897152,,,,,,,0.49101619,0.23808799
VT TQQQ/BTAL t30 w0-50 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.50000000,,0.00219513,0.00397817,0.00174443,0.00342157,21875.39811462,19500.00000000,2375.39811462,0.12181529,0.08520722,0.09704921,0.51280552,0.19912664,0.71137150,0.40020222,-0.21291042,207,2026,0.06895583,2025,0.06878694,47157.56651278,18.14377203,0.94508940,0.00093045,0.54256660,0.49867097,,,,,,,0.45520649,0.31880595
VT TQQQ/BTAL t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.50000000,QQQ<SMA200,0.00880877,0.09918937,0.00850302,0.09920329,21786.36212255,19500.00000000,2286.36212255,0.11724934,0.08053132,0.09348351,0.51758108,0.18299305,0.70902027,0.41042997,-0.19621208,209,2026,0.07047440,2025,0.05978968,45110.53529009,17.64580837,0.90835325,0.00090491,0.54916324,0.49867097,,,,,,,0.44843155,0.29327729
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.60000000,,0.00165168,0.00385243,0.00127738,0.00257751,23301.90648009,19500.00000000,3801.90648009,0.19496956,0.14180200,0.15347197,0.67626515,0.24000989,0.93727753,0.61453907,-0.23074529,209,2025,0.14294171,2026,0.08590680,69137.59004581,26.19938553,1.32943605,0.00134356,0.48182919,0.39941332,,,,,,,0.51647673,0.32102032
VT TQQQ/BTAL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.60000000,QQQ<SMA200,0.00831792,0.10093132,0.00802121,0.10094583,23152.60029743,19500.00000000,3652.60029743,0.18731284,0.13506116,0.14762704,0.67570107,0.22690124,0.92842756,0.58601099,-0.23047548,209,2025,0.13248165,2026,0.08541639,67057.10245172,25.65608240,1.29677642,0.00131570,0.48854989,0.39917243,,,,,,,0.50969771,0.29158858
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.70000000,,0.00190076,0.00388156,0.00141032,0.00288844,24181.30803358,19500.00000000,4681.30803358,0.24006708,0.17790219,0.18762326,0.75068299,0.26728055,1.03795255,0.73889191,-0.24076890,209,2025,0.20737442,2026,0.08142517,80760.96018184,30.43239751,1.50648002,0.00156064,0.44507660,0.29879129,,,,,,,0.55297576,0.32105349
VT TQQQ/BTAL t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.70000000,QQQ<SMA200,0.00845664,0.10093132,0.00819226,0.10094583,24053.38563024,19500.00000000,4553.38563024,0.23350696,0.17195481,0.18268414,0.75323364,0.25558805,1.03431552,0.71542133,-0.24035460,209,2025,0.19728016,2026,0.08158704,79015.20112339,29.93512030,1.48168131,0.00153513,0.45192322,0.29909857,,,,,,,0.54619206,0.29158858
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.80000000,,0.00186542,0.00385243,0.00147145,0.00264706,25061.45064924,19500.00000000,5561.45064924,0.28520260,0.21258060,0.22134935,0.83198076,0.28076295,1.15297194,0.87868627,-0.24193003,209,2025,0.26368249,2026,0.08324925,95866.90569524,36.03805547,1.73908540,0.00184811,0.42106221,0.19929416,,,,,,,0.57701905,0.32009578
VT TQQQ/BTAL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.30000000,0.80000000,QQQ<SMA200,0.00824970,0.10093132,0.00793036,0.10094583,24909.72373158,19500.00000000,5409.72373158,0.27742173,0.20590427,0.21556679,0.83412918,0.26978493,1.14897038,0.85174501,-0.24174403,209,2025,0.25273158,2026,0.08293479,93691.81425985,35.48749828,1.70894830,0.00181987,0.42771828,0.19927972,,,,,,,0.57060725,0.29158858
VT TQQQ/BTAL t35 w0-50 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.50000000,,0.00223222,0.00407598,0.00176824,0.00365830,22217.79240711,19500.00000000,2717.79240711,0.13937397,0.09489691,0.11071210,0.52284346,0.22116438,0.73469775,0.38001012,-0.24972205,211,2026,0.09167819,2025,0.06180604,40675.10984501,15.70857109,0.81283805,0.00080557,0.52383081,0.49867097,,,,,,,0.47390917,0.37366002
VT TQQQ/BTAL t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.50000000,QQQ<SMA200,0.00878858,0.10827549,0.00837022,0.10828913,22100.47384162,19500.00000000,2600.47384162,0.13335763,0.08963170,0.10603938,0.53375916,0.19894796,0.73803824,0.41095571,-0.21810550,211,2026,0.09054621,2025,0.05459425,38275.11356408,15.04227355,0.76810914,0.00077140,0.53084742,0.49867097,,,,,,,0.46721821,0.34916273
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.60000000,,0.00197636,0.00402818,0.00153375,0.00312828,23474.41834992,19500.00000000,3974.41834992,0.20381633,0.14355323,0.16020823,0.64607837,0.26213301,0.90114097,0.53722228,-0.26721385,169,2025,0.12514991,2026,0.10583543,55809.48914490,21.05093825,1.07639653,0.00107954,0.45559351,0.39837230,,,,,,,0.54239534,0.37392538
VT TQQQ/BTAL t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.60000000,QQQ<SMA200,0.00905152,0.11003009,0.00855406,0.11004501,23394.56815416,19500.00000000,3894.56815416,0.19972144,0.13938170,0.15709250,0.66161012,0.24335366,0.91227973,0.59047849,-0.23604874,173,2025,0.11692568,2026,0.10736584,53919.95362660,20.53182794,1.04429781,0.00105291,0.46259965,0.39837230,,,,,,,0.53532233,0.34734660
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.70000000,,0.00137428,0.00307133,0.00105784,0.00251621,24954.31570132,19500.00000000,5454.31570132,0.27970850,0.20077540,0.21726761,0.75610042,0.30532074,1.05583167,0.73181108,-0.27435414,152,2025,0.20199045,2026,0.12084075,79215.20363108,29.51533082,1.46612338,0.00151361,0.39551429,0.29879010,,,,,,,0.60306605,0.37430995
VT TQQQ/BTAL t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.70000000,QQQ<SMA200,0.00861875,0.10910239,0.00830034,0.10911677,24838.51079365,19500.00000000,5338.51079365,0.27376978,0.19542007,0.21284829,0.76586248,0.28949952,1.06092314,0.73498770,-0.26588210,197,2025,0.19272371,2026,0.12135406,76887.72276746,28.84091089,1.42972485,0.00147902,0.40255631,0.29905857,,,,,,,0.59573007,0.34819345
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.80000000,,0.00185297,0.00321226,0.00150660,0.00291180,25922.73217170,19500.00000000,6422.73217170,0.32937088,0.23909024,0.25393361,0.81287118,0.33456986,1.13398971,0.86561820,-0.27620751,197,2025,0.26954505,2026,0.11691094,94509.01174851,34.92136057,1.69577799,0.00179084,0.35797351,0.19920243,,,,,,,0.64012261,0.37448407
VT TQQQ/BTAL t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.35000000,0.80000000,QQQ<SMA200,0.00867021,0.10910239,0.00835055,0.10911677,25796.77151613,19500.00000000,6296.77151613,0.32291136,0.23344641,0.24919338,0.81987297,0.32061566,1.13613291,0.84442595,-0.27645574,197,2025,0.26003485,2026,0.11700294,92045.32026398,34.20887376,1.65946177,0.00175430,0.36493267,0.19913490,,,,,,,0.63326938,0.34819345
VT TQQQ/BTAL t40 w0-50 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.50000000,,0.00207236,0.00332016,0.00156573,0.00251149,22684.95492536,19500.00000000,3184.95492536,0.16333102,0.11171985,0.12922982,0.57337240,0.23311068,0.81502263,0.42471558,-0.26304628,207,2026,0.11234140,2025,0.06829039,37855.68845748,14.83060356,0.74811454,0.00076054,0.51003651,0.49867097,,,,,,,0.48786505,0.42772052
VT TQQQ/BTAL t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.50000000,QQQ<SMA200,0.00973832,0.10310889,0.00944752,0.10312323,22464.60186123,19500.00000000,2964.60186123,0.15203086,0.10132370,0.12051292,0.56768110,0.20989223,0.79345290,0.43348549,-0.23374185,211,2026,0.11194843,2025,0.05243614,36411.85493343,14.34902783,0.72645451,0.00073585,0.51819581,0.49867097,,,,,,,0.48005916,0.37512548
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.60000000,,0.00213786,0.00344239,0.00166041,0.00279046,23802.94024751,19500.00000000,4302.94024751,0.22066360,0.15220231,0.17298634,0.64259468,0.28488840,0.90586283,0.50405647,-0.30195489,173,2026,0.12797772,2025,0.11668609,47208.33483802,17.62384183,0.90829016,0.00090379,0.43594106,0.39837230,,,,,,,0.56189160,0.42795109
VT TQQQ/BTAL t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.60000000,QQQ<SMA200,0.00921345,0.11606315,0.00876596,0.11607779,23689.44157538,19500.00000000,4189.44157538,0.21484316,0.14731281,0.16857909,0.66051890,0.26103316,0.91793507,0.54550407,-0.27004896,175,2026,0.12686487,2025,0.11007199,44591.34831259,16.90782213,0.86109089,0.00086707,0.44305972,0.39837230,,,,,,,0.55481355,0.40607418
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.70000000,,0.00207634,0.00474811,0.00173500,0.00351912,25135.31021327,19500.00000000,5635.31021327,0.28899027,0.20183216,0.22415961,0.72722614,0.32876044,1.02090771,0.62991314,-0.32041268,170,2025,0.18091050,2026,0.14248443,65835.12797852,24.20688793,1.22326285,0.00124138,0.36880966,0.29876171,,,,,,,0.62907610,0.42711588
VT TQQQ/BTAL t40 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2025-01-02,2026-08-20,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,BTAL,0.40000000,0.70000000,QQQ<SMA200,0.00923900,0.11711387,0.00882189,0.11712926,25007.31976608,19500.00000000,5507.31976608,0.28242665,0.19637637,0.21928782,0.73989310,0.30834078,1.02749319,0.67943280,-0.28902986,170,2025,0.17291224,2026,0.14178104,63019.57987393,23.45225823,1.17584383,0.00120268,0.37598595,0.29876171,,,,,,,0.62196925,0.40488841
