label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.safe,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BTAL.avg,exposure.BTAL.min,exposure.DBMF.avg,exposure.DBMF.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
VT TQQQ/cash t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.20000000,0.80000000,,0.00029480,0.00077125,0.00030478,0.00079023,39198.03651559,28000.00000000,11198.03651559,0.39992988,0.20451013,0.17399832,0.88255180,0.24470958,1.18721093,0.89715395,-0.22795433,,2021,0.32312278,2022,-0.19755667,134415.06194169,20.16225929,0.81981399,0.00072008,,,,,,,0.39881935,0.09912351
VT TQQQ/cash t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.20000000,0.80000000,QQQ<SMA200,0.00488338,0.09455277,0.00489308,0.09455277,40551.06396587,28000.00000000,12551.06396587,0.44825228,0.21837707,0.19241330,0.93766237,0.24175635,1.26300842,0.98179941,-0.22242535,167,2021,0.32312278,2022,-0.16956749,128772.94613460,19.31594192,0.78472585,0.00068986,,,,,,,0.39423105,0.09912351
VT TQQQ/cash t25 w0-40 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.40000000,,0.00037336,0.00075501,0.00037736,0.00075779,37104.63707656,28000.00000000,9104.63707656,0.32516561,0.17244612,0.14456541,0.80523833,0.23051873,1.07533134,0.69306682,-0.24881602,152,2020,0.33301238,2022,-0.22124469,46677.40500282,7.00161075,0.29459305,0.00025006,,,,,,,0.35269615,0.12427878
VT TQQQ/cash t25 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.40000000,QQQ<SMA200,0.00595221,0.11733484,0.00595585,0.11733484,38740.92739532,28000.00000000,10740.92739532,0.38360455,0.18964992,0.16767176,0.88234144,0.22558862,1.18085895,0.76220944,-0.24881602,152,2020,0.33301238,2022,-0.18651498,39649.81689782,5.94747253,0.24996802,0.00021241,,,,,,,0.34711765,0.12427878
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,,0.00030046,0.00079342,0.00030636,0.00079473,37648.93709964,28000.00000000,9648.93709964,0.34460490,0.18277178,0.15233327,0.77317796,0.26139297,1.02389527,0.67480396,-0.27085167,168,2021,0.35741833,2022,-0.24374154,75775.59741980,11.36633961,0.46676711,0.00040594,,,,,,,0.40641613,0.12421636
VT TQQQ/cash t25 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.50000000,QQQ<SMA200,0.00588125,0.11726159,0.00588703,0.11726159,39314.87357960,28000.00000000,11314.87357960,0.40410263,0.20018265,0.17560670,0.83863862,0.25705093,1.11210074,0.73908590,-0.27085167,168,2021,0.35741833,2022,-0.20990555,68631.92056438,10.29478808,0.42230611,0.00036767,,,,,,,0.40083546,0.12421636
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,,0.00032750,0.00073951,0.00033552,0.00074037,38919.39939034,28000.00000000,10919.39939034,0.38997855,0.20186188,0.17014836,0.80043515,0.27819728,1.06349636,0.73016490,-0.27646068,,2021,0.37625048,2022,-0.24589765,104442.57961301,15.66638694,0.62493419,0.00055951,,,,,,,0.44325912,0.12425647
VT TQQQ/cash t25 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.60000000,QQQ<SMA200,0.00587862,0.11683653,0.00588627,0.11683653,40640.08036553,28000.00000000,12640.08036553,0.45143144,0.21953283,0.19360897,0.86140280,0.27412718,1.14598562,0.81059423,-0.27082950,168,2021,0.37625048,2022,-0.21219865,97034.40585680,14.55516088,0.57997684,0.00051983,,,,,,,0.43770836,0.12425647
VT TQQQ/cash t25 w0-70 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.70000000,,0.00031753,0.00068180,0.00032644,0.00068832,39763.04539733,28000.00000000,11763.04539733,0.42010876,0.21595573,0.18174394,0.82136784,0.28906447,1.09554709,0.76759325,-0.28134137,,2021,0.37922388,2022,-0.24572444,139516.92591156,20.92753889,0.81679125,0.00074741,,,,,,,0.46898544,0.12414257
VT TQQQ/cash t25 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.70000000,QQQ<SMA200,0.00588956,0.11711560,0.00589811,0.11711560,41519.39008301,28000.00000000,13519.39008301,0.48283536,0.23381313,0.20531826,0.87979362,0.28514036,1.17499736,0.86315323,-0.27088253,168,2021,0.37922388,2022,-0.21205742,131970.23084250,19.79553463,0.77177286,0.00070698,,,,,,,0.46341377,0.12414257
VT TQQQ/cash t25 w0-80 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.80000000,,0.00027758,0.00057867,0.00028845,0.00058873,40936.76388934,28000.00000000,12936.76388934,0.46202728,0.23221105,0.19758025,0.85460922,0.29558041,1.14502348,0.82527791,-0.28137316,,2021,0.40197610,2022,-0.24573447,161753.61407657,24.26304211,0.92672053,0.00086654,,,,,,,0.48404267,0.12417719
VT TQQQ/cash t25 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.25000000,0.80000000,QQQ<SMA200,0.00581829,0.11676464,0.00582881,0.11676464,42737.38387600,28000.00000000,14737.38387600,0.52633514,0.25022723,0.22124222,0.91166396,0.29175467,1.22311628,0.92400827,-0.27080626,168,2021,0.40197610,2022,-0.21221879,153987.87756214,23.09818163,0.88126962,0.00082494,,,,,,,0.47850231,0.12417719
VT TQQQ/cash t30 w0-40 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.40000000,,0.00032447,0.00070072,0.00032793,0.00070348,36899.10922330,28000.00000000,8899.10922330,0.31782533,0.17345317,0.14161044,0.76573890,0.24952675,1.02547356,0.64956886,-0.26702814,142,2020,0.38013479,2022,-0.24622867,39849.43159534,5.97741474,0.24633552,0.00021348,,,,,,,0.37098229,0.14901003
VT TQQQ/cash t30 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.40000000,QQQ<SMA200,0.00682234,0.13858768,0.00682536,0.13858768,38889.79746706,28000.00000000,10889.79746706,0.38892134,0.19445510,0.16973817,0.85276334,0.24292832,1.14540811,0.72821951,-0.26702814,142,2020,0.38013479,2022,-0.20509559,31048.64398091,4.65729660,0.19168117,0.00016633,,,,,,,0.36448487,0.14901003
VT TQQQ/cash t30 w0-50 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.50000000,,0.00032925,0.00067682,0.00033437,0.00068376,38768.32407716,28000.00000000,10768.32407716,0.38458300,0.20061546,0.16805248,0.78698905,0.28352822,1.04950605,0.67341434,-0.29790790,166,2021,0.39820839,2022,-0.26826820,63973.26164332,9.59598925,0.37846765,0.00034271,,,,,,,0.43516687,0.14909324
VT TQQQ/cash t30 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.50000000,QQQ<SMA200,0.00684147,0.13966454,0.00684614,0.13966454,40879.89930750,28000.00000000,12879.89930750,0.45999640,0.22229458,0.19682072,0.86196712,0.27770119,1.15189451,0.74618557,-0.29790790,166,2021,0.39820839,2022,-0.22797643,54615.55711049,8.19233357,0.32267786,0.00029258,,,,,,,0.42865510,0.14909324
VT TQQQ/cash t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.60000000,,0.00029789,0.00066318,0.00030481,0.00066550,39057.56192870,28000.00000000,11057.56192870,0.39491293,0.20728118,0.17205989,0.75747071,0.31425313,1.00353424,0.65202111,-0.31790562,,2021,0.42863076,2022,-0.28990692,97639.03486948,14.64585523,0.56575094,0.00052307,,,,,,,0.48776217,0.14909355
VT TQQQ/cash t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.60000000,QQQ<SMA200,0.00675094,0.13912199,0.00675741,0.13912199,41168.20835715,28000.00000000,13168.20835715,0.47029316,0.22891107,0.20066370,0.82236942,0.30904360,1.09105631,0.72262119,-0.31677880,169,2021,0.42863076,2022,-0.25111624,88263.79799807,13.23956970,0.51076220,0.00047284,,,,,,,0.48130957,0.14909355
VT TQQQ/cash t30 w0-70 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.70000000,,0.00027991,0.00064023,0.00028676,0.00065292,40494.41969779,28000.00000000,12494.41969779,0.44622927,0.22792009,0.19165145,0.78593528,0.33166599,1.04439659,0.70003140,-0.32558552,,2021,0.45096863,2022,-0.29232202,131257.30729019,19.68859609,0.73701395,0.00070316,,,,,,,0.52608085,0.14903011
VT TQQQ/cash t30 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.70000000,QQQ<SMA200,0.00674921,0.13907789,0.00675561,0.13907789,42687.69536114,28000.00000000,14687.69536114,0.52456055,0.24996055,0.22059912,0.84723704,0.32671723,1.12738458,0.78951475,-0.31660022,169,2021,0.45096863,2022,-0.25359031,121521.76238335,18.22826436,0.68145439,0.00065101,,,,,,,0.51961200,0.14903011
VT TQQQ/cash t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.80000000,,0.00026116,0.00067707,0.00027070,0.00067784,41221.86309131,28000.00000000,13221.86309131,0.47220940,0.24035334,0.20137671,0.79971279,0.34364203,1.06577605,0.72638115,-0.33089149,,2021,0.44912228,2022,-0.29239971,169110.25434245,25.36653815,0.93042202,0.00090595,,,,,,,0.55387360,0.14899508
VT TQQQ/cash t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.30000000,0.80000000,QQQ<SMA200,0.00674027,0.13912229,0.00674959,0.13912229,43459.41405563,28000.00000000,15459.41405563,0.55212193,0.26266069,0.23052640,0.85873495,0.33885163,1.14597057,0.82914074,-0.31678662,169,2021,0.44912228,2022,-0.25359485,159155.66799023,23.87335020,0.87450576,0.00085262,,,,,,,0.54739472,0.14899508
VT TQQQ/cash t35 w0-40 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.40000000,,0.00041052,0.00068585,0.00041344,0.00068590,37338.19977937,28000.00000000,9338.19977937,0.33350713,0.17960653,0.14790885,0.76166419,0.26191881,1.02311469,0.62910961,-0.28549323,141,2020,0.40615591,2022,-0.24892405,31696.16974184,4.75442546,0.19377198,0.00016980,,,,,,,0.38051059,0.17385916
VT TQQQ/cash t35 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.40000000,QQQ<SMA200,0.00604677,0.09490729,0.00604941,0.09490729,38608.36772309,28000.00000000,10608.36772309,0.37887028,0.19298408,0.16582685,0.81740487,0.25593877,1.09883272,0.67596727,-0.28549323,141,2020,0.40615591,2022,-0.22312199,26020.37629422,3.90305644,0.15894858,0.00013939,,,,,,,0.37487463,0.17385916
VT TQQQ/cash t35 w0-50 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.50000000,,0.00034364,0.00064751,0.00034802,0.00064994,38758.05610028,28000.00000000,10758.05610028,0.38421629,0.20427773,0.16790982,0.76519803,0.30316188,1.02422067,0.64755711,-0.31545901,152,2020,0.45172446,2022,-0.29253943,53544.43980140,8.03166597,0.30862650,0.00028685,,,,,,,0.45540742,0.17388069
VT TQQQ/cash t35 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.50000000,QQQ<SMA200,0.00770486,0.16147628,0.00770870,0.16147628,41274.96236108,28000.00000000,13274.96236108,0.47410580,0.23012067,0.20208167,0.84869117,0.29567137,1.13915087,0.72947884,-0.31545901,152,2020,0.45172446,2022,-0.24608697,42023.56721113,6.30353508,0.24184359,0.00022513,,,,,,,0.44804675,0.17388069
VT TQQQ/cash t35 w0-60 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.60000000,,0.00032134,0.00062456,0.00032669,0.00062711,40265.15870760,28000.00000000,12265.15870760,0.43804138,0.22559833,0.18855997,0.77358466,0.33666900,1.03088978,0.65594305,-0.34392975,168,2021,0.47446465,2022,-0.31339370,82478.84799874,12.37182720,0.45863707,0.00044185,,,,,,,0.51721755,0.17378998
VT TQQQ/cash t35 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.60000000,QQQ<SMA200,0.00768085,0.16146680,0.00768566,0.16146680,42872.47317411,28000.00000000,14872.47317411,0.53115976,0.25181435,0.22298790,0.84660700,0.32994397,1.13046429,0.73216800,-0.34392975,168,2021,0.47446465,2022,-0.26845836,70554.95719484,10.58324358,0.39172181,0.00037797,,,,,,,0.50985858,0.17378998
VT TQQQ/cash t35 w0-70 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.70000000,,0.00031034,0.00064663,0.00031676,0.00065951,40318.92097246,28000.00000000,12318.92097246,0.43996146,0.22906344,0.18928609,0.74664969,0.36746544,0.98985252,0.62723428,-0.36519598,,2021,0.50086863,2022,-0.33461802,122762.59212179,18.41438882,0.67031869,0.00065766,,,,,,,0.56909472,0.17388305
VT TQQQ/cash t35 w0-70 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.70000000,QQQ<SMA200,0.00766421,0.16136155,0.00767008,0.16136155,42935.77583134,28000.00000000,14935.77583134,0.53342057,0.25541323,0.22380454,0.81178990,0.36130566,1.07780159,0.70956638,-0.35995678,169,2021,0.50086863,2022,-0.29097083,110775.71352391,16.61635703,0.60393861,0.00059344,,,,,,,0.56174139,0.17388305
VT TQQQ/cash t35 w0-80 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.80000000,,0.00030838,0.00062688,0.00031827,0.00068099,41829.22118898,28000.00000000,13829.22118898,0.49390076,0.25011591,0.20940095,0.77365844,0.38546319,1.02841417,0.67125144,-0.37261136,,2021,0.52423802,2022,-0.33728586,161036.98593797,24.15554789,0.85124090,0.00086270,,,,,,,0.60844485,0.17375367
VT TQQQ/cash t35 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.35000000,0.80000000,QQQ<SMA200,0.00763498,0.16089980,0.00764434,0.16089980,44538.24567512,28000.00000000,16538.24567512,0.59065163,0.27685046,0.24419156,0.83535476,0.37960851,1.11200166,0.76918797,-0.35992563,169,2021,0.52423802,2022,-0.29392396,148626.81151069,22.29402173,0.78443216,0.00079622,,,,,,,0.60111878,0.17375367
VT TQQQ/cash t40 w0-40 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.40000000,,0.00029912,0.00082540,0.00030215,0.00082721,37592.28768877,28000.00000000,9592.28768877,0.34258170,0.18343020,0.15152867,0.75343736,0.27309049,1.01327313,0.60347157,-0.30395831,141,2020,0.42920686,2022,-0.25402565,33999.62278679,5.09994342,0.20594715,0.00018214,,,,,,,0.38797455,0.19880304
VT TQQQ/cash t40 w0-40 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.40000000,QQQ<SMA200,0.00890290,0.11216962,0.00890563,0.11216962,39119.31548337,28000.00000000,11119.31548337,0.39711841,0.19947683,0.17291267,0.81984056,0.26457863,1.10373825,0.65626379,-0.30395831,141,2020,0.42920686,2022,-0.22331750,27745.93888759,4.16189083,0.16780179,0.00014864,,,,,,,0.37937107,0.19880304
VT TQQQ/cash t40 w0-50 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.50000000,,0.00034140,0.00066609,0.00034527,0.00066988,38723.29311503,28000.00000000,10723.29311503,0.38297475,0.20558599,0.16742660,0.74500632,0.31990697,0.99946648,0.61722268,-0.33308236,142,2020,0.48295944,2022,-0.30548227,45914.46797756,6.88717020,0.26119947,0.00024597,,,,,,,0.46968628,0.19881897
VT TQQQ/cash t40 w0-50 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.50000000,QQQ<SMA200,0.00757022,0.14865569,0.00757359,0.14865569,41010.08384449,28000.00000000,13010.08384449,0.46464585,0.22915001,0.19855844,0.81779674,0.31200799,1.09946805,0.68796802,-0.33308236,142,2020,0.48295944,2022,-0.26402485,35145.62376456,5.27184356,0.19966091,0.00018828,,,,,,,0.46245796,0.19881897
VT TQQQ/cash t40 w0-60 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.60000000,,0.00026727,0.00064148,0.00027255,0.00064407,40411.02418505,28000.00000000,12411.02418505,0.44325086,0.23106757,0.19052838,0.76174455,0.35714581,1.01931636,0.63859080,-0.36183980,,2020,0.51653927,2022,-0.33703216,69311.51540729,10.39672731,0.37413021,0.00037131,,,,,,,0.53953446,0.19870066
VT TQQQ/cash t40 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,true,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.60000000,QQQ<SMA200,0.00838367,0.18269913,0.00838831,0.18269913,43479.98323432,28000.00000000,15479.98323432,0.55285654,0.26184469,0.23078923,0.84220313,0.34879015,1.12998864,0.72528944,-0.36102096,166,2020,0.51653927,2022,-0.28613988,54828.99744354,8.22434962,0.29542463,0.00029373,,,,,,,0.53141870,0.19870066
VT TQQQ/cash t40 w0-70 QQQ:VOL_EWMA80,sens,sens_2019-05-08,2019-05-08,2022-05-06,false,false,"{""*"": 6, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-20-net15,,0.40000000,0.70000000,,0.00028103,0.00054250,0.00028611,0.00054650,41525.12957411,28000.00000000,13525.12957411,0.48304034,0.24680809,0.20539409,0.76212294,0.39025173,1.01530265,0.63686606,-0.38753532,169,2021,0.55101330,2022,-0.35741667,103377.57306835,15.50663596,0.54187543,0.00055381,,,,,,,0.59914454,0.19857031
